,ratio,index,dataset,time [hrs],rmse,r2
44,0.05,12.0,Grid1296,0.15556108858850268,362.76105956014055,-11.65423901385781
45,0.05,12.0,Grid2401,0.7405211104287042,484.806823782086,-20.307253023215306
46,0.05,12.0,Sobol1,2.0120366387234796,21.003396923199453,0.9487594946683605
47,0.05,12.0,Sobol2,2.031598637368944,93.9318739782394,-0.04465781761793597
48,0.05,13.0,Grid1296,0.09178439968162112,372.76550741184764,-12.388914112945749
49,0.05,13.0,Grid2401,0.4108520573377609,484.21168554638535,-20.195606308101
50,0.05,13.0,Sobol1,1.316013413866361,21.568907580695722,0.9453741789882999
51,0.05,13.0,Sobol2,1.285857206053204,24.973040305375314,0.9260359079319097
52,0.05,14.0,Grid1296,0.1891120598051283,361.85458137146946,-11.601727299823809
53,0.05,14.0,Grid2401,0.9652218752437167,457.92572879410915,-17.931572505624406
54,0.05,14.0,Sobol1,1.979527038998074,21.869938122808392,0.9448215181601152
55,0.05,14.0,Sobol2,2.068786592947112,23.54879903929136,0.9341184354712678
56,0.05,15.0,Grid1296,0.168603296412362,358.67965718471027,-11.379718097572617
57,0.05,15.0,Grid2401,0.564084001051055,492.44335682845946,-20.992965474809854
58,0.05,15.0,Sobol1,2.3063475010792414,21.93134590248765,0.9440381951356404
59,0.05,15.0,Sobol2,2.1465649802154965,25.454093478526335,0.9226608465083893
60,0.05,16.0,Grid1296,0.06996738420592415,370.0297450561099,-12.210702602381014
61,0.05,16.0,Grid2401,0.6188217438591851,475.23966040311427,-19.41173333743391
62,0.05,16.0,Sobol1,0.3401968789762921,21.394065852758885,0.9464739061358186
63,0.05,16.0,Sobol2,0.553539435532358,25.961162627427505,0.9193032652247224
64,0.05,17.0,Grid1296,0.16986267652776507,351.77813449888396,-10.91088809195706
65,0.05,17.0,Grid2401,0.7295480759276284,492.8350482016441,-21.014739140711328
66,0.05,17.0,Sobol1,2.341605494618416,21.998238214935053,0.9432709699888501
67,0.05,17.0,Sobol2,2.1674966770410538,25.165362697953178,0.9248511209513459
68,0.05,18.0,Grid1296,0.0841464779774348,368.7395732926528,-12.067967061272066
69,0.05,18.0,Grid2401,0.5041036836306254,487.625582353521,-20.509104776861584
70,0.05,18.0,Sobol1,0.48723426361878713,20.867251626015683,0.9495524290814904
71,0.05,18.0,Sobol2,0.9357515558269289,24.279892493811538,0.9296764240476698
72,0.05,19.0,Grid1296,0.29160214927461414,353.21010069766277,-11.010358956497056
73,0.05,19.0,Grid2401,0.9880224539836248,487.6209356078358,-20.60657385230341
74,0.05,19.0,Sobol1,3.6856899639632967,22.43266499658705,0.9410250876959053
75,0.05,19.0,Sobol2,3.0939445922109816,25.280547212114115,0.9234359053379687
76,0.05,20.0,Grid1296,0.20053697288036346,355.0216626843962,-11.118478117172824
77,0.05,20.0,Grid2401,0.9963705976141823,492.01359802569954,-20.91368901533037
78,0.05,20.0,Sobol1,1.4032651399241554,21.58209017645288,0.9455440704580627
79,0.05,20.0,Sobol2,1.3998087737957636,25.376510495701456,0.922502402597597
80,0.05,21.0,Grid1296,0.13981067107783424,370.4506924105371,-12.200936672407193
81,0.05,21.0,Grid2401,0.4525322934654024,488.45782378194735,-20.622036891406708
82,0.05,21.0,Sobol1,2.170125599834654,21.709569450774406,0.9451573237753202
83,0.05,21.0,Sobol2,2.3684515194098155,25.747912645209222,0.9215617924072077
84,0.05,22.0,Grid1296,0.13664519204033745,358.5046469950999,-11.368705702794298
85,0.05,22.0,Grid2401,0.5939088621404436,484.47886747114643,-20.31335651778782
86,0.05,22.0,Sobol1,0.9416429855426153,21.328107788913464,0.9467610289776242
87,0.05,22.0,Sobol2,1.057142933540874,25.67653750432318,0.9218638687198766
88,0.05,23.0,Grid1296,0.17922974626223245,378.6719515663666,-12.819110973758251
89,0.05,23.0,Grid2401,0.4475034382608202,492.0278219711216,-20.951186372538057
90,0.05,23.0,Sobol1,1.2893544884522756,21.55907000872157,0.9454881389171457
91,0.05,23.0,Sobol2,1.2629835157924227,25.306745592590037,0.9236299993317999
92,0.05,24.0,Grid1296,0.10364140510559082,363.49175102413864,-11.686986932701915
93,0.05,24.0,Grid2401,0.7600618110100428,476.7619521633052,-19.528604209269613
94,0.05,24.0,Sobol1,0.6594707545969222,21.289684350353028,0.9471664536322032
95,0.05,24.0,Sobol2,0.7899536283810934,25.611486467838724,0.9226188171907902
96,0.05,25.0,Grid1296,0.10759771135118272,364.3756372926838,-11.72815996275295
97,0.05,25.0,Grid2401,0.8312614390585158,490.94026091562716,-20.90923202848714
98,0.05,25.0,Sobol1,0.7130601143836975,21.23582272688,0.9473899954619255
99,0.05,25.0,Sobol2,0.8666828653547499,25.30940852441841,0.9237090526802668
100,0.05,26.0,Grid1296,0.08511877490414513,363.3115905711532,-11.666958669952244
101,0.05,26.0,Grid2401,0.6086429826418559,491.654162774593,-20.94295729481846
102,0.05,26.0,Sobol1,0.4925596965683831,21.710058342959023,0.9453912408197829
103,0.05,26.0,Sobol2,0.7707447648048401,25.512974053803664,0.9220064289036962
104,0.05,27.0,Grid1296,0.0624026217063268,364.8286014591033,-11.818374914699163
105,0.05,27.0,Grid2401,0.7337356555461884,487.51472594526473,-20.48773217642023
106,0.05,27.0,Sobol1,0.33300690790017445,21.498840590832017,0.9465530627897246
107,0.05,27.0,Sobol2,0.6564604826105965,25.118561139419413,0.9242925143358819
108,0.05,28.0,Grid1296,0.19317527578936683,352.7791100357671,-11.01526100964975
109,0.05,28.0,Grid2401,1.350015297929446,490.86920821145014,-20.916883618059803
110,0.05,28.0,Sobol1,1.8232045457098218,21.546198493992726,0.9458809758001884
111,0.05,28.0,Sobol2,1.6628640025191836,24.77947263936099,0.9276699656135909
112,0.05,29.0,Grid1296,0.19821631107065413,357.23477343033267,-11.313235470245338
113,0.05,29.0,Grid2401,0.8003409588999219,474.73927778807126,-19.391893658437677
114,0.05,29.0,Sobol1,1.9656791671117146,21.603851271994063,0.9452300303349538
115,0.05,29.0,Sobol2,1.9857495994700325,24.131479376169644,0.9307064872524281
116,0.05,30.0,Grid1296,0.20532901757293276,367.96521948006847,-12.062273410936436
117,0.05,30.0,Grid2401,0.5253655989964803,491.3702108218179,-20.873234388516615
118,0.05,30.0,Sobol1,1.3794498286644619,20.973371821320377,0.9490202513713634
119,0.05,30.0,Sobol2,1.4859467102421655,20.544126484719992,0.9496568016904892
120,0.05,31.0,Grid1296,0.22464476631747352,361.30595493328894,-11.552362924154709
121,0.05,31.0,Grid2401,0.9656785702705384,485.8024207002551,-20.382898927574004
122,0.05,31.0,Sobol1,2.6552390413151845,22.073433951264466,0.9435813049141624
123,0.05,31.0,Sobol2,2.116493540538682,25.47492977638716,0.922594269345199
124,0.05,32.0,Grid1296,0.10153288880983989,352.5202129862934,-10.952221774625542
125,0.05,32.0,Grid2401,0.8664881339338091,478.5405516564636,-19.79217250540098
126,0.05,32.0,Sobol1,1.0622067287895414,22.0286116719837,0.9435686974346397
127,0.05,32.0,Sobol2,1.19422776652707,25.280643827600034,0.9238639663411515
128,0.05,33.0,Grid1296,0.23354226662053001,371.9540647338433,-12.331233148782157
129,0.05,33.0,Grid2401,0.5775227426820331,487.4094549707435,-20.549057921684074
130,0.05,33.0,Sobol1,2.1294685347874958,21.575109635383047,0.9456795407655059
131,0.05,33.0,Sobol2,2.1760825612809924,24.943240722694153,0.9259413948399069
132,0.05,34.0,Grid1296,0.22335703757074143,376.96400961198674,-12.684869244766054
133,0.05,34.0,Grid2401,1.230349602566825,487.12350535390703,-20.497438064695924
134,0.05,34.0,Sobol1,1.8393433912595114,21.78939753373796,0.944638951194211
135,0.05,34.0,Sobol2,2.0024172856410343,140.52560127171807,-1.3531740912581092
136,0.05,35.0,Grid1296,0.20370277365048725,355.3097318145499,-11.141637447742612
137,0.05,35.0,Grid2401,0.8116152032878664,487.06895247813145,-20.472646361427397
138,0.05,35.0,Sobol1,2.0385671683152515,21.61399938643353,0.9459944182886041
139,0.05,35.0,Sobol2,2.1215973601738614,26.256714492626735,0.9178596564435891
140,0.05,36.0,Grid1296,0.12563770625326368,369.3007064860853,-12.135461621091508
141,0.05,36.0,Grid2401,0.5218355665604274,488.54064489433665,-20.608843952806094
142,0.05,36.0,Sobol1,0.8648779859145482,22.03662206220481,0.9434580384832431
143,0.05,36.0,Sobol2,1.0762203500668208,25.24921817790858,0.9242576445068664
144,0.05,37.0,Grid1296,0.33699094772338867,360.5121585333357,-11.511305195845273
145,0.05,37.0,Grid2401,1.091829633116722,469.8614210694227,-19.027349761925652
146,0.05,37.0,Sobol1,3.588778997394774,22.24011812056152,0.942624103349027
147,0.05,37.0,Sobol2,3.021215790775087,25.002483645247686,0.9256961497236391
148,0.05,38.0,Grid1296,0.2652061934603585,364.8031185968475,-11.737744066863295
149,0.05,38.0,Grid2401,0.6145093990034527,476.331810551373,-19.552666900617385
150,0.05,38.0,Sobol1,2.155876762006018,21.39648538894171,0.946556787430415
151,0.05,38.0,Sobol2,1.9018092149496078,25.109923964298698,0.9252738653865363
152,0.05,39.0,Grid1296,0.19221055216259428,364.48612262788765,-11.791771500687883
153,0.05,39.0,Grid2401,1.2308431038591596,478.1048353504993,-19.685677955321815
154,0.05,39.0,Sobol1,1.6791783505015903,22.301936262488166,0.9422996401013088
155,0.05,39.0,Sobol2,1.7174854570627212,25.07896256957216,0.9247830275940218
156,0.05,40.0,Grid1296,0.11377088255352444,363.55391158522315,-11.723667912023679
157,0.05,40.0,Grid2401,0.5491173354122374,488.4006088079082,-20.632762247022058
158,0.05,40.0,Sobol1,0.8133092684215969,21.58417717806697,0.9454324633288885
159,0.05,40.0,Sobol2,0.8962948724958631,97.60297499953846,-0.12512945520551777
160,0.05,41.0,Grid1296,0.18746029635270436,358.1372208699055,-11.351363535719486
161,0.05,41.0,Grid2401,0.5433499267366197,482.98914245144283,-20.16557214180612
162,0.05,41.0,Sobol1,2.3453285965654587,21.063307699152457,0.9487384594977303
163,0.05,41.0,Sobol2,2.2774575294388666,148.45484461732798,-1.6467057199340482
164,0.05,42.0,Grid1296,0.10894971039560106,368.89129466180776,-12.077384529453152
165,0.05,42.0,Grid2401,0.9327864113118913,478.6784552478642,-19.786126083520383
166,0.05,42.0,Sobol1,0.5096036948760351,21.225887726108922,0.9478071700731256
167,0.05,42.0,Sobol2,0.7248309603002336,25.79670987363617,0.9213111031443835
168,0.05,43.0,Grid1296,0.26550482054551444,360.7124177045804,-11.53331658388642
169,0.05,43.0,Grid2401,0.7856265636285146,481.4188887001835,-20.04654981620717
170,0.05,43.0,Sobol1,2.1711655947234894,22.29040480718147,0.9420759577959743
171,0.05,43.0,Sobol2,2.174212314221594,25.426804926336914,0.9224070043910917
172,0.05,44.0,Grid1296,0.17099241117636363,365.0327234975097,-11.853173445039026
173,0.05,44.0,Grid2401,0.47018447756767273,479.3132029840904,-19.89365231028214
174,0.05,44.0,Sobol1,1.2281239809592566,21.73765877866218,0.9447545161852717
175,0.05,44.0,Sobol2,1.434392619397905,25.364639132033254,0.9230125551571704
176,0.05,45.0,Grid1296,0.12076632810963525,360.4186150320276,-11.48156381995741
177,0.05,45.0,Grid2401,0.4065080899000168,477.62827225821394,-19.609157959475304
178,0.05,45.0,Sobol1,0.9300974537928899,128.82341425594433,-0.9454104674411279
179,0.05,45.0,Sobol2,1.1727696250544655,24.405859622043188,0.9292605682225368
180,0.05,46.0,Grid1296,0.09447586370839013,368.705226576514,-12.061974422392924
181,0.05,46.0,Grid2401,0.9972252629862891,480.1315071586459,-19.88448351945596
182,0.05,46.0,Sobol1,0.6780967264042961,21.99705689907899,0.944211386184668
183,0.05,46.0,Sobol2,0.807144312593672,26.003247734977148,0.9191222621927319
184,0.05,47.0,Grid1296,0.19900781320201025,365.15951068051356,-11.844995856954892
185,0.05,47.0,Grid2401,0.72184958047337,459.67133533675684,-18.126696448624365
186,0.05,47.0,Sobol1,1.7813007397784126,21.53211227652634,0.9457222824041522
187,0.05,47.0,Sobol2,1.632436488535669,29.33312296355662,0.8977422056242225
188,0.05,48.0,Grid1296,0.10648112283812629,360.22092001232585,-11.455460520664236
189,0.05,48.0,Grid2401,0.6300447283850776,489.67422889112026,-20.793647417279118
190,0.05,48.0,Sobol1,0.6456058230664995,22.04219402558774,0.9439196401937543
191,0.05,48.0,Sobol2,0.7915174527963003,24.70291767347708,0.928106047807258
192,0.05,49.0,Grid1296,0.2845390442344877,360.33324657257907,-11.456482309153419
193,0.05,49.0,Grid2401,0.6588372317949931,474.3739881512624,-19.33390679692803
194,0.05,49.0,Sobol1,2.8409119716617797,21.610372619862837,0.9454103103846686
195,0.05,49.0,Sobol2,2.49626226928499,81.71508039904575,0.20482411461315486
196,0.05,50.0,Grid1296,0.1633358003695806,369.44044838602935,-12.124862454306001
197,0.05,50.0,Grid2401,0.9868341505527496,488.8321754466135,-20.68126735101023
198,0.05,50.0,Sobol1,1.737601065436999,21.26766538620046,0.9481221168326062
199,0.05,50.0,Sobol2,1.5569084752930535,23.952849638431363,0.9311272455220516
200,0.1,1.0,Grid1296,0.22551730818218654,326.61240398397626,-9.348724290370885
201,0.1,1.0,Grid2401,0.8219513295094172,455.45987748709643,-17.93045354802841
202,0.1,1.0,Sobol1,2.3683894866042667,20.790439774315395,0.9499535915997166
203,0.1,1.0,Sobol2,2.383917525741789,20.7701230557169,0.9486943098206322
204,0.1,2.0,Grid1296,0.09747036172284021,335.39108418474524,-9.883372314749085
205,0.1,2.0,Grid2401,0.45166492654217616,466.46967088669214,-18.90323526250295
206,0.1,2.0,Sobol1,0.671190090113216,22.00619890082728,0.9447329259675178
207,0.1,2.0,Sobol2,0.8633554102314843,25.118633852922517,0.9250886789596566
208,0.1,3.0,Grid1296,0.07051686041884953,320.6942246430892,-8.952935518647639
209,0.1,3.0,Grid2401,0.5921358352237277,486.6130705300613,-20.68356266003882
210,0.1,3.0,Sobol1,0.44618704166677264,21.32232323154289,0.9485006733588314
211,0.1,3.0,Sobol2,0.900508720477422,24.081115182459833,0.931584677726978
212,0.1,4.0,Grid1296,0.10076970020929972,321.46289097905753,-9.003210186258828
213,0.1,4.0,Grid2401,0.7740834052032894,481.5638573483788,-20.190344508839367
214,0.1,4.0,Sobol1,0.7031081271833843,21.51560375683207,0.9466396119598693
215,0.1,4.0,Sobol2,0.97722581618362,26.301484867371318,0.9184618148775385
216,0.1,5.0,Grid1296,0.3110654083225462,349.8678254332338,-10.845322166584195
217,0.1,5.0,Grid2401,0.5042882035838233,475.3887583430137,-19.583105443417058
218,0.1,5.0,Sobol1,2.1724509024620056,21.573324279199774,0.9463979140664776
219,0.1,5.0,Sobol2,2.363996586004893,24.980670961531718,0.9256387583272848
220,0.1,6.0,Grid1296,0.260339981118838,338.2311423020213,-10.050318065826351
221,0.1,6.0,Grid2401,0.7627537944581774,471.70685820496755,-19.268934843323297
222,0.1,6.0,Sobol1,2.7064060557550853,20.81861202486065,0.9509786871991979
223,0.1,6.0,Sobol2,2.373982265525394,25.04430652212897,0.9255840303912659
224,0.1,7.0,Grid1296,0.12393124156528049,344.5082847130678,-10.510133701403634
225,0.1,7.0,Grid2401,0.4332872826523251,464.95521060570826,-18.711030127038025
226,0.1,7.0,Sobol1,0.8667354669835833,21.76554360177887,0.9450796333201593
227,0.1,7.0,Sobol2,0.9420215858353509,25.69747100509764,0.9221137869353466
228,0.1,8.0,Grid1296,0.08771255638864306,335.7388563389296,-9.879127007697727
229,0.1,8.0,Grid2401,0.23905109875731997,466.02429480369216,-18.83241506222263
230,0.1,8.0,Sobol1,0.7786346526940664,126.21139524883087,-0.8375546098343134
231,0.1,8.0,Sobol2,0.9875147604942321,102.86689834565708,-0.2511677430784922
232,0.1,9.0,Grid1296,0.10537691553433737,327.57462703253134,-9.386223833364287
233,0.1,9.0,Grid2401,0.7161047476530075,475.57876106346816,-19.728859570279575
234,0.1,9.0,Sobol1,0.5103918594784207,21.938886447894543,0.9451994888139215
235,0.1,9.0,Sobol2,0.6736114192671246,24.941877305320578,0.926361641623249
236,0.1,10.0,Grid1296,0.13884603798389436,329.2328851546478,-9.486180327759653
237,0.1,10.0,Grid2401,0.6883625224563811,472.12110209579356,-19.334067633846594
238,0.1,10.0,Sobol1,1.7845821668042077,21.1527674257262,0.9487192383165832
239,0.1,10.0,Sobol2,1.7942632751994663,160.10960395482047,-1.9774514460319006
240,0.1,11.0,Grid1296,0.14350828018453385,332.5126549098983,-9.678161510533323
241,0.1,11.0,Grid2401,0.7350167982445823,476.65712729646,-19.752362757325855
242,0.1,11.0,Sobol1,1.7777716869778104,20.811240437547355,0.9501446356660378
243,0.1,11.0,Sobol2,1.8228342747688293,25.119810999749195,0.9252101683173493
244,0.1,12.0,Grid1296,0.10376556403107114,316.7966517038297,-8.72051132081331
245,0.1,12.0,Grid2401,0.49245296683576373,468.3853118677484,-19.078784548025318
246,0.1,12.0,Sobol1,1.4846358256207572,20.991072887074353,0.9492851454804244
247,0.1,12.0,Sobol2,1.5464222778876622,24.21011859310986,0.9302536274002798
248,0.1,13.0,Grid1296,0.19083951738145616,355.3785801388316,-11.22062889208646
249,0.1,13.0,Grid2401,0.4545915979146957,471.37856781373034,-19.25160079071337
250,0.1,13.0,Sobol1,1.3265465372800826,119.48743677828811,-0.6468858920123548
251,0.1,13.0,Sobol2,1.5219145534435907,20.655004816990434,0.9495284876387619
252,0.1,14.0,Grid1296,0.17276926067140366,329.17302571256727,-9.501849354736562
253,0.1,14.0,Grid2401,0.9917473006248474,479.259885360946,-20.07180015564315
254,0.1,14.0,Sobol1,1.737699576748742,22.623891941915783,0.9409185340657331
255,0.1,14.0,Sobol2,1.6211150285932754,27.46471886096006,0.9122564436275652
256,0.1,15.0,Grid1296,0.0493005234003067,332.3584969345353,-9.690102312343122
257,0.1,15.0,Grid2401,0.30484054386615755,482.14209912962184,-20.241526619992086
258,0.1,15.0,Sobol1,0.30766238437758553,21.09996558269213,0.9485919811057265
259,0.1,15.0,Sobol2,0.5737557127078374,25.460012075514467,0.9237766174178342
260,0.1,16.0,Grid1296,0.12302918056646983,336.68101755003727,-9.957080407599605
261,0.1,16.0,Grid2401,0.5621117224958208,480.44873437820536,-20.0362462300106
262,0.1,16.0,Sobol1,1.5728111292918523,21.48765036511589,0.9466809039805371
263,0.1,16.0,Sobol2,1.424095096985499,25.819724770030017,0.9219629693342698
264,0.1,17.0,Grid1296,0.09761966943740845,338.98598483614575,-10.053693083615657
265,0.1,17.0,Grid2401,0.6837168065044615,480.38887513318224,-20.144571480429505
266,0.1,17.0,Sobol1,0.6214297990666495,20.88349788358726,0.9496811430425044
267,0.1,17.0,Sobol2,0.7720586246914334,25.779677847917355,0.9211795316452452
268,0.1,18.0,Grid1296,0.15217868838045331,324.77412332458283,-9.203235733179822
269,0.1,18.0,Grid2401,0.4915390267637041,482.64128287006895,-20.3026824531594
270,0.1,18.0,Sobol1,1.998497304055426,21.68186665577522,0.9457571162822385
271,0.1,18.0,Sobol2,2.059004197385576,23.734508869741415,0.9331662803824032
272,0.1,19.0,Grid1296,0.0598376378748152,323.2990929679592,-9.078917702562746
273,0.1,19.0,Grid2401,0.5376876178052691,464.2991144454443,-18.616885218222357
274,0.1,19.0,Sobol1,0.3010108662313885,21.31346531605172,0.9473111231686973
275,0.1,19.0,Sobol2,0.5152247687180836,25.608502329792366,0.9216200971039733
276,0.1,20.0,Grid1296,0.16120800700452592,322.83497073753364,-9.052877442267253
277,0.1,20.0,Grid2401,0.8157258216540019,446.1556897122701,-17.119471822428242
278,0.1,20.0,Sobol1,1.845676944785648,22.068089756383557,0.9441316320018481
279,0.1,20.0,Sobol2,1.903413020239936,24.490411653340747,0.929292253679943
280,0.1,21.0,Grid1296,0.09053663525316451,340.1453106930654,-10.148404790552874
281,0.1,21.0,Grid2401,0.6141370985243055,462.51758546083556,-18.455859131666365
282,0.1,21.0,Sobol1,0.5919257228242026,21.161771243158768,0.948210007140065
283,0.1,21.0,Sobol2,0.7301635693841511,25.960354397495603,0.9213452843179538
284,0.1,22.0,Grid1296,0.2195285830232832,331.38855592993525,-9.639549843361108
285,0.1,22.0,Grid2401,0.5282238088713752,478.6009385559114,-19.933363978786414
286,0.1,22.0,Sobol1,1.8849088362190458,23.125928057098786,0.9381492097416892
287,0.1,22.0,Sobol2,1.9863194863001505,27.310316118693585,0.9130162183077571
288,0.1,23.0,Grid1296,0.15430454817083147,308.8123393184404,-8.19076913541261
289,0.1,23.0,Grid2401,0.6332999782429801,480.9159919068298,-20.13782859130457
290,0.1,23.0,Sobol1,2.0098614617851047,22.369617393618988,0.9418240580905556
291,0.1,23.0,Sobol2,1.9624014787541495,25.20077774485677,0.9252075014920489
292,0.1,24.0,Grid1296,0.088116255402565,326.8717258797891,-9.329423039690498
293,0.1,24.0,Grid2401,0.8170597579744127,463.1593026228741,-18.604107891824786
294,0.1,24.0,Sobol1,0.9575873231887817,21.93372739457834,0.9443489492644465
295,0.1,24.0,Sobol2,1.0313093788756265,25.31658339347981,0.9247510128636505
296,0.1,25.0,Grid1296,0.12312281522485945,325.0595249062851,-9.21602971211991
297,0.1,25.0,Grid2401,0.5062872046894498,454.58130376459576,-17.95666095045402
298,0.1,25.0,Sobol1,0.7812787357303831,21.519635967049314,0.9466260749429541
299,0.1,25.0,Sobol2,0.9758821862273747,102.0381865040206,-0.22899249724868231
300,0.1,26.0,Grid1296,0.1854742541578081,327.0666953919285,-9.376993409270359
301,0.1,26.0,Grid2401,0.7489794668224122,465.25385592625145,-18.729474547276833
302,0.1,26.0,Sobol1,1.7379461322228114,21.210180793380548,0.9478575931139184
303,0.1,26.0,Sobol2,1.7540494623449114,24.57890938342275,0.9288696242185062
304,0.1,27.0,Grid1296,0.0753968150085873,334.33532583792106,-9.784073127098369
305,0.1,27.0,Grid2401,0.432246567606926,482.22419186152337,-20.341780925407363
306,0.1,27.0,Sobol1,0.4446225807401869,21.600209590872478,0.9461197913970516
307,0.1,27.0,Sobol2,0.7264186283614901,25.61024519277267,0.9223367132265148
308,0.1,28.0,Grid1296,0.17039973007308112,325.416812583552,-9.262785770303752
309,0.1,28.0,Grid2401,0.41243135313193,442.34650850334737,-16.905970552484263
310,0.1,28.0,Sobol1,1.1834012976619932,21.160953599175254,0.94833328196348
311,0.1,28.0,Sobol2,1.2778650131490497,106.89605286945763,-0.3382025681266665
312,0.1,29.0,Grid1296,0.19452787776788075,340.8653034308971,-10.199885733230715
313,0.1,29.0,Grid2401,0.7301814013057285,463.0854086544098,-18.642901803652077
314,0.1,29.0,Sobol1,2.293120040628645,22.07517404267767,0.9437866599772936
315,0.1,29.0,Sobol2,2.1141424791018166,25.554544286655137,0.923084535929506
316,0.1,30.0,Grid1296,0.05450669189294179,329.27697244262623,-9.4433818764476
317,0.1,30.0,Grid2401,0.6265689021348954,474.8650457658574,-19.515767326142083
318,0.1,30.0,Sobol1,0.27959395196702747,21.264494479279378,0.9479814696225087
319,0.1,30.0,Sobol2,0.6265554863214493,25.096514973899385,0.925693001058623
320,0.1,31.0,Grid1296,0.19291182312700483,339.856213180845,-10.156904399836387
321,0.1,31.0,Grid2401,0.6281968173715803,470.27954160828773,-19.193780362248194
322,0.1,31.0,Sobol1,2.9340298683775794,21.58559323502922,0.9465436829533541
323,0.1,31.0,Sobol2,2.587671743300226,26.54506543229917,0.9172320703011158
324,0.1,32.0,Grid1296,0.10957517319255405,340.94047701496913,-10.264128921514992
325,0.1,32.0,Grid2401,0.47322340620888603,474.9938256362898,-19.567418772030187
326,0.1,32.0,Sobol1,0.8144492386447059,22.197857730164486,0.9426237803989441
327,0.1,32.0,Sobol2,0.9710834580659866,25.19961394600858,0.9249192859540551
328,0.1,33.0,Grid1296,0.2057933516634835,349.9615517632925,-10.849274506021601
329,0.1,33.0,Grid2401,1.0227068630192016,465.0400674495387,-18.75664494667792
330,0.1,33.0,Sobol1,1.7014302203390332,21.62885626323127,0.9457049569318069
331,0.1,33.0,Sobol2,1.5690089139011172,159.3199465092317,-1.9433277330168757
332,0.1,34.0,Grid1296,0.23723188168472714,337.51752589017246,-10.006828921714146
333,0.1,34.0,Grid2401,0.747555934853024,464.8206611007389,-18.766383415558213
334,0.1,34.0,Sobol1,2.0949187027745775,22.041133260392357,0.9440916551243058
335,0.1,34.0,Sobol2,2.0807472389936446,25.382490787204535,0.9233100826983666
336,0.1,35.0,Grid1296,0.18286283201641507,326.5669637742097,-9.328335664502308
337,0.1,35.0,Grid2401,0.7707828447553846,457.908487145728,-18.142124664428586
338,0.1,35.0,Sobol1,1.8206095464362038,21.2825127429551,0.9476048494438555
339,0.1,35.0,Sobol2,1.6762511006991068,26.53459263561435,0.9171869903521043
340,0.1,36.0,Grid1296,0.0695180360476176,322.5557318819733,-9.066286508655407
341,0.1,36.0,Grid2401,0.2586963651577632,456.4742070380234,-17.998059840102247
342,0.1,36.0,Sobol1,0.4922792367140452,21.69170180234401,0.9454119195420643
343,0.1,36.0,Sobol2,0.5973841283718745,25.456677143276163,0.9239634666579105
344,0.1,37.0,Grid1296,0.18009785188568964,321.552805542131,-8.958444171789987
345,0.1,37.0,Grid2401,0.8387982724772559,473.6169431055809,-19.528054564156218
346,0.1,37.0,Sobol1,1.3908727206786473,20.72470270739237,0.9500267683655703
347,0.1,37.0,Sobol2,1.3409156903293398,27.25091447444643,0.912111131975716
348,0.1,38.0,Grid1296,0.2976256435447269,328.60216429879216,-9.38779640379047
349,0.1,38.0,Grid2401,1.0105245599481794,441.9463580392269,-16.8288003739832
350,0.1,38.0,Sobol1,3.473009956412845,21.51016018766671,0.947125473112956
351,0.1,38.0,Sobol2,2.7999998719824686,24.495201041573754,0.9289725569406551
352,0.1,39.0,Grid1296,0.2768941581249237,318.6164416394811,-8.843729244197382
353,0.1,39.0,Grid2401,0.8914792806572385,477.81729248266845,-19.94448184054246
354,0.1,39.0,Sobol1,3.3599901921219297,22.692187954732095,0.9403205245431762
355,0.1,39.0,Sobol2,2.845804542369313,25.018656885215243,0.9261447841412975
356,0.1,40.0,Grid1296,0.17627554052405886,329.1717738243457,-9.505603543868332
357,0.1,40.0,Grid2401,1.0966232959429423,475.1197902607449,-19.56240708338864
358,0.1,40.0,Sobol1,1.591780454516411,22.055991613031548,0.9435481730202225
359,0.1,40.0,Sobol2,1.6433238146040174,25.81932637727807,0.9209423401662002
360,0.1,41.0,Grid1296,0.06198626465267605,329.3781678639415,-9.506414777695905
361,0.1,41.0,Grid2401,0.546344758272171,464.51476800398984,-18.753307513982943
362,0.1,41.0,Sobol1,0.32289479143089717,21.846690896614074,0.9448198529183457
363,0.1,41.0,Sobol2,0.4247056888209449,20.813280169026147,0.948866456610729
364,0.1,42.0,Grid1296,0.24380613691276976,336.84710684777485,-9.923449597766554
365,0.1,42.0,Grid2401,0.5068650353617138,468.6377055277824,-19.043732730329825
366,0.1,42.0,Sobol1,2.0970368608501224,21.523813910873766,0.9461320784042809
367,0.1,42.0,Sobol2,1.8525139137109121,25.94988266180342,0.9217984874807066
368,0.1,43.0,Grid1296,0.1468090699116389,327.8973227793455,-9.38383697109734
369,0.1,43.0,Grid2401,0.4029113644361496,469.96759941679323,-19.223310806230685
370,0.1,43.0,Sobol1,1.1604562197128931,22.189213841350725,0.9433459911362712
371,0.1,43.0,Sobol2,1.4259949825869667,25.868652200820076,0.9201741104959615
372,0.1,44.0,Grid1296,0.1144000287188424,332.5673415606826,-9.67098795647747
373,0.1,44.0,Grid2401,0.36873800098896026,457.29295703524696,-18.046423371494658
374,0.1,44.0,Sobol1,0.8785791266626782,22.973198209550937,0.9390306003960351
375,0.1,44.0,Sobol2,1.0695678780476252,153.0228887175874,-1.7288585552953828
376,0.1,45.0,Grid1296,0.24800200680891674,325.92020003708507,-9.271989362358497
377,0.1,45.0,Grid2401,0.7311876571178436,471.9882073902796,-19.403056836363888
