,ratio,rndint,dataset,degree,prediction,target,diff
363,0.05,297.0,Sobol2,1,666.1730292649019,707.0,40.82697073509814
364,0.05,297.0,Grid1296,2,749.9851459863894,707.0,-42.9851459863894
365,0.05,297.0,Grid2401,2,774.1424469355454,707.0,-67.14244693554542
366,0.05,297.0,Sobol1,2,707.1956397462314,707.0,-0.19563974623144986
367,0.05,297.0,Sobol2,2,703.5422259288868,707.0,3.457774071113249
368,0.05,297.0,Grid1296,3,725.1515439115849,707.0,-18.151543911584895
369,0.05,297.0,Grid2401,3,744.0877652691197,707.0,-37.0877652691197
370,0.05,297.0,Sobol1,3,734.85189528821,707.0,-27.851895288210017
371,0.05,297.0,Sobol2,3,734.2710254760755,707.0,-27.271025476075465
372,0.05,297.0,Grid1296,4,705.2421078680378,707.0,1.757892131962194
373,0.05,297.0,Grid2401,4,716.0018595404107,707.0,-9.001859540410692
374,0.05,297.0,Sobol1,4,729.8443980473303,707.0,-22.844398047330287
375,0.05,297.0,Sobol2,4,723.1357342345088,707.0,-16.135734234508845
376,0.05,297.0,Grid1296,5,697.37942982746,707.0,9.620570172540056
377,0.05,297.0,Grid2401,5,711.6464841633446,707.0,-4.646484163344553
378,0.05,297.0,Sobol1,5,717.609375,707.0,-10.609375
379,0.05,297.0,Sobol2,5,724.4879476848764,707.0,-17.487947684876417
380,0.05,297.0,Grid1296,6,674362.09375,707.0,-673655.09375
381,0.05,297.0,Grid2401,6,727.593714486247,707.0,-20.593714486246995
382,0.05,297.0,Sobol1,6,718.5,707.0,-11.5
383,0.05,297.0,Sobol2,6,731.6939185636909,707.0,-24.693918563690886
384,0.05,297.0,Grid1296,7,2630437.3935831785,707.0,-2629730.3935831785
385,0.05,297.0,Grid2401,7,1437191.119773388,707.0,-1436484.119773388
386,0.05,297.0,Sobol1,7,718.4520681606596,707.0,-11.452068160659564
387,0.05,297.0,Sobol2,7,725.8851622802122,707.0,-18.88516228021217
388,0.05,297.0,Grid1296,8,5737438.84375,707.0,-5736731.84375
389,0.05,297.0,Grid2401,8,2777689.6282725334,707.0,-2776982.6282725334
390,0.05,297.0,Sobol1,8,716.4396538563306,707.0,-9.439653856330551
391,0.05,297.0,Sobol2,8,722.5467200621661,707.0,-15.54672006216606
392,0.05,297.0,Grid1296,9,772023.3404863961,707.0,-771316.3404863961
393,0.05,297.0,Grid2401,9,725254.4986643791,707.0,-724547.4986643791
394,0.05,297.0,Sobol1,9,717.21875,707.0,-10.21875
395,0.05,297.0,Sobol2,9,715.851593658328,707.0,-8.851593658328056
396,0.05,297.0,Grid1296,10,33452280.801416397,707.0,-33451573.801416397
397,0.05,297.0,Grid2401,10,28519245.0774765,707.0,-28518538.0774765
398,0.05,297.0,Sobol1,10,718.1875,707.0,-11.1875
399,0.05,297.0,Sobol2,10,698.0347764492035,707.0,8.965223550796509
400,0.05,721.0,Grid1296,1,740.4201528290505,707.0,-33.420152829050494
401,0.05,721.0,Grid2401,1,778.1540639425813,707.0,-71.15406394258127
402,0.05,721.0,Sobol1,1,680.5212029056986,707.0,26.4787970943014
403,0.05,721.0,Sobol2,1,662.8302616476175,707.0,44.169738352382524
404,0.05,721.0,Grid1296,2,750.8070916366394,707.0,-43.80709163663937
405,0.05,721.0,Grid2401,2,775.6886706291086,707.0,-68.68867062910863
406,0.05,721.0,Sobol1,2,707.2709103912284,707.0,-0.2709103912284263
407,0.05,721.0,Sobol2,2,701.6926682267778,707.0,5.307331773222245
408,0.05,721.0,Grid1296,3,724.8932208355709,707.0,-17.8932208355709
409,0.05,721.0,Grid2401,3,745.045666971743,707.0,-38.045666971743
410,0.05,721.0,Sobol1,3,735.0757804893374,707.0,-28.075780489337376
411,0.05,721.0,Sobol2,3,726.5,707.0,-19.5
412,0.05,721.0,Grid1296,4,705.1213526749323,707.0,1.8786473250677318
413,0.05,721.0,Grid2401,4,716.7347676375504,707.0,-9.734767637550362
414,0.05,721.0,Sobol1,4,730.5121976124552,707.0,-23.512197612455225
415,0.05,721.0,Sobol2,4,721.7316321222839,707.0,-14.73163212228394
416,0.05,721.0,Grid1296,5,696.7685437111852,707.0,10.231456288814798
417,0.05,721.0,Grid2401,5,710.8128102441663,707.0,-3.8128102441662577
418,0.05,721.0,Sobol1,5,717.7469442921032,707.0,-10.746944292103194
419,0.05,721.0,Sobol2,5,726.4375,707.0,-19.4375
420,0.05,721.0,Grid1296,6,-6560787.824494839,707.0,6561494.824494839
421,0.05,721.0,Grid2401,6,729.3518246582091,707.0,-22.351824658209125
422,0.05,721.0,Sobol1,6,718.7283124074048,707.0,-11.728312407404815
423,0.05,721.0,Sobol2,6,730.5,707.0,-23.5
424,0.05,721.0,Grid1296,7,4134980.3622119427,707.0,-4134273.3622119427
425,0.05,721.0,Grid2401,7,-888994.6403717995,707.0,889701.6403717995
426,0.05,721.0,Sobol1,7,718.3877064429026,707.0,-11.38770644290264
427,0.05,721.0,Sobol2,7,727.125,707.0,-20.125
428,0.05,721.0,Grid1296,8,2632859.0593134165,707.0,-2632152.0593134165
429,0.05,721.0,Grid2401,8,-4309976.818190098,707.0,4310683.818190098
430,0.05,721.0,Sobol1,8,716.0265224566392,707.0,-9.026522456639213
431,0.05,721.0,Sobol2,8,719.125,707.0,-12.125
432,0.05,721.0,Grid1296,9,959434.7868029475,707.0,-958727.7868029475
433,0.05,721.0,Grid2401,9,-4145016.9375,707.0,4145723.9375
434,0.05,721.0,Sobol1,9,717.2107727527618,707.0,-10.21077275276184
435,0.05,721.0,Sobol2,9,715.59375,707.0,-8.59375
436,0.05,721.0,Grid1296,10,89528280.5159359,707.0,-89527573.5159359
437,0.05,721.0,Grid2401,10,449019.3753142357,707.0,-448312.3753142357
438,0.05,721.0,Sobol1,10,718.3987519145012,707.0,-11.39875191450119
439,0.05,721.0,Sobol2,10,696.859375,707.0,10.140625
440,0.05,711.0,Grid1296,1,738.9475595340081,707.0,-31.947559534008064
441,0.05,711.0,Grid2401,1,778.2669641326451,707.0,-71.26696413264506
442,0.05,711.0,Sobol1,1,679.6598319899985,707.0,27.34016801000155
443,0.05,711.0,Sobol2,1,665.0239516863179,707.0,41.9760483136821
444,0.05,711.0,Grid1296,2,749.6085092757953,707.0,-42.60850927579531
445,0.05,711.0,Grid2401,2,776.1431198889176,707.0,-69.14311988891757
446,0.05,711.0,Sobol1,2,708.4032436887903,707.0,-1.403243688790326
447,0.05,711.0,Sobol2,2,702.1254415216948,707.0,4.874558478305175
448,0.05,711.0,Grid1296,3,725.5,707.0,-18.5
449,0.05,711.0,Grid2401,3,745.3926864362738,707.0,-38.392686436273834
450,0.05,711.0,Sobol1,3,734.8233852218731,707.0,-27.82338522187308
451,0.05,711.0,Sobol2,3,734.1177823717336,707.0,-27.117782371733597
452,0.05,711.0,Grid1296,4,704.65625,707.0,2.34375
453,0.05,711.0,Grid2401,4,715.3043071054667,707.0,-8.304307105466705
454,0.05,711.0,Sobol1,4,729.7747685211618,707.0,-22.774768521161832
455,0.05,711.0,Sobol2,4,722.4151405149456,707.0,-15.41514051494562
456,0.05,711.0,Grid1296,5,697.07421875,707.0,9.92578125
457,0.05,711.0,Grid2401,5,710.5308421513571,707.0,-3.530842151357092
458,0.05,711.0,Sobol1,5,717.2459392531865,707.0,-10.24593925318652
459,0.05,711.0,Sobol2,5,724.78125,707.0,-17.78125
460,0.05,711.0,Grid1296,6,2550291.90625,707.0,-2549584.90625
461,0.05,711.0,Grid2401,6,731.5936391278642,707.0,-24.593639127864208
462,0.05,711.0,Sobol1,6,718.306127690034,707.0,-11.306127690034032
463,0.05,711.0,Sobol2,6,723.75,707.0,-16.75
464,0.05,711.0,Grid1296,7,-14254665.5625,707.0,14255372.5625
465,0.05,711.0,Grid2401,7,-747453.9746201038,707.0,748160.9746201038
466,0.05,711.0,Sobol1,7,718.8122356617564,707.0,-11.812235661756404
467,0.05,711.0,Sobol2,7,725.2124531453483,707.0,-18.212453145348263
468,0.05,711.0,Grid1296,8,-11779937.4375,707.0,11780644.4375
469,0.05,711.0,Grid2401,8,54104.335780620575,707.0,-53397.335780620575
470,0.05,711.0,Sobol1,8,716.493552413187,707.0,-9.49355241318699
471,0.05,711.0,Sobol2,8,723.3125,707.0,-16.3125
472,0.05,711.0,Grid1296,9,-5194145720.1875,707.0,5194146427.1875
473,0.05,711.0,Grid2401,9,470273.5254294872,707.0,-469566.5254294872
474,0.05,711.0,Sobol1,9,717.5765705555677,707.0,-10.576570555567741
475,0.05,711.0,Sobol2,9,716.0811527967453,707.0,-9.0811527967453
476,0.05,711.0,Grid1296,10,4657207049.119141,707.0,-4657206342.119141
477,0.05,711.0,Grid2401,10,1195113.0430457592,707.0,-1194406.0430457592
478,0.05,711.0,Sobol1,10,719.4789869431406,707.0,-12.478986943140626
479,0.05,711.0,Sobol2,10,702.8353959321976,707.0,4.164604067802429
480,0.05,985.0,Grid1296,1,739.9640256127059,707.0,-32.96402561270588
481,0.05,985.0,Grid2401,1,777.1622163085834,707.0,-70.16221630858342
482,0.05,985.0,Sobol1,1,678.731309287008,707.0,28.268690712991997
483,0.05,985.0,Sobol2,1,663.9441018942914,707.0,43.05589810570859
484,0.05,985.0,Grid1296,2,750.184283980602,707.0,-43.184283980602004
485,0.05,985.0,Grid2401,2,774.0662232116672,707.0,-67.0662232116672
486,0.05,985.0,Sobol1,2,708.0061839015376,707.0,-1.0061839015376108
487,0.05,985.0,Sobol2,2,701.3317541715342,707.0,5.668245828465842
488,0.05,985.0,Grid1296,3,722.5,707.0,-15.5
489,0.05,985.0,Grid2401,3,743.5738957413561,707.0,-36.57389574135607
490,0.05,985.0,Sobol1,3,735.2243612798396,707.0,-28.224361279839627
491,0.05,985.0,Sobol2,3,733.6065297534108,707.0,-26.60652975341077
492,0.05,985.0,Grid1296,4,705.3243323975385,707.0,1.6756676024615444
493,0.05,985.0,Grid2401,4,716.7307941678464,707.0,-9.730794167846398
494,0.05,985.0,Sobol1,4,730.4700840303426,707.0,-23.470084030342605
495,0.05,985.0,Sobol2,4,722.222536795189,707.0,-15.222536795188944
496,0.05,985.0,Grid1296,5,696.9208336324967,707.0,10.079166367503262
497,0.05,985.0,Grid2401,5,712.7583437158548,707.0,-5.758343715854835
498,0.05,985.0,Sobol1,5,717.5480468808955,707.0,-10.548046880895527
499,0.05,985.0,Sobol2,5,724.6269040496163,707.0,-17.626904049616314
500,0.05,985.0,Grid1296,6,-12731990.9375,707.0,12732697.9375
501,0.05,985.0,Grid2401,6,727.1857276411201,707.0,-20.18572764112014
502,0.05,985.0,Sobol1,6,719.0880553959269,707.0,-12.088055395926858
503,0.05,985.0,Sobol2,6,731.0811465479817,707.0,-24.08114654798169
504,0.05,985.0,Grid1296,7,6302698.21875,707.0,-6301991.21875
505,0.05,985.0,Grid2401,7,-1249014.2578628063,707.0,1249721.2578628063
506,0.05,985.0,Sobol1,7,719.0475689050745,707.0,-12.047568905074513
507,0.05,985.0,Sobol2,7,725.63363447343,707.0,-18.633634473429993
508,0.05,985.0,Grid1296,8,18600172.734375,707.0,-18599465.734375
509,0.05,985.0,Grid2401,8,2189714.6258575916,707.0,-2189007.6258575916
510,0.05,985.0,Sobol1,8,716.428454360459,707.0,-9.428454360459
511,0.05,985.0,Sobol2,8,724.1281394792677,707.0,-17.128139479267702
512,0.05,985.0,Grid1296,9,1804511.4375,707.0,-1803804.4375
513,0.05,985.0,Grid2401,9,1948574.4677841663,707.0,-1947867.4677841663
514,0.05,669.0,Sobol2,6,731.4296875,707.0,-24.4296875
515,0.05,669.0,Grid1296,7,2708103.63671875,707.0,-2707396.63671875
516,0.05,669.0,Grid2401,7,841676.7769153118,707.0,-840969.7769153118
517,0.05,669.0,Sobol1,7,719.0530840531449,707.0,-12.053084053144858
518,0.05,669.0,Sobol2,7,725.424844956849,707.0,-18.42484495684903
519,0.05,669.0,Grid1296,8,-3996124.90625,707.0,3996831.90625
520,0.05,669.0,Grid2401,8,2987577.4119553566,707.0,-2986870.4119553566
521,0.05,985.0,Sobol1,9,717.5653960704803,707.0,-10.565396070480347
522,0.05,75.0,Grid2401,8,3134782.213795185,707.0,-3134075.213795185
523,0.05,75.0,Sobol1,8,716.3005999458255,707.0,-9.300599945825525
524,0.05,75.0,Sobol2,8,722.1303806790384,707.0,-15.130380679038353
525,0.05,75.0,Grid1296,9,-8275642.5625,707.0,8276349.5625
526,0.05,75.0,Grid2401,9,348784.01892352104,707.0,-348077.01892352104
527,0.05,75.0,Sobol1,9,718.250782251358,707.0,-11.250782251358032
528,0.05,75.0,Sobol2,9,715.2352663502097,707.0,-8.235266350209713
529,0.05,75.0,Grid1296,10,-31421986.73111725,707.0,31422693.73111725
530,0.05,75.0,Grid2401,10,-4618092.172297716,707.0,4618799.172297716
531,0.05,75.0,Sobol1,10,719.2416383326054,707.0,-12.241638332605362
532,0.05,75.0,Sobol2,10,699.8807823173702,707.0,7.119217682629824
533,0.05,16.0,Grid1296,1,739.5837405937896,707.0,-32.58374059378957
534,0.05,16.0,Grid2401,1,777.4094582829291,707.0,-70.40945828292911
535,0.05,16.0,Sobol1,1,677.389637282632,707.0,29.610362717368048
536,0.05,16.0,Sobol2,1,664.5859980577253,707.0,42.414001942274695
537,0.05,16.0,Grid1296,2,751.1030468928756,707.0,-44.10304689287557
538,0.05,16.0,Grid2401,2,774.2266203503252,707.0,-67.22662035032522
539,0.05,16.0,Sobol1,2,707.1161376143281,707.0,-0.11613761432806768
540,0.05,16.0,Sobol2,2,704.4577167232144,707.0,2.5422832767856107
541,0.05,16.0,Grid1296,3,726.4296418254968,707.0,-19.429641825496788
542,0.05,16.0,Grid2401,3,742.6820296036624,707.0,-35.682029603662386
543,0.05,16.0,Sobol1,3,735.5079117690389,707.0,-28.507911769038856
544,0.05,16.0,Sobol2,3,735.8894120304665,707.0,-28.889412030466474
545,0.05,16.0,Grid1296,4,705.5998253718751,707.0,1.400174628124887
546,0.05,16.0,Grid2401,4,717.4478209491848,707.0,-10.447820949184802
547,0.05,16.0,Sobol1,4,727.25,707.0,-20.25
548,0.05,16.0,Sobol2,4,722.5148402247831,707.0,-15.514840224783143
549,0.05,16.0,Grid1296,5,696.9343822729576,707.0,10.065617727042422
550,0.05,16.0,Grid2401,5,711.6705695146435,707.0,-4.670569514643489
551,0.05,16.0,Sobol1,5,717.9375,707.0,-10.9375
552,0.05,16.0,Sobol2,5,720.6506858141873,707.0,-13.65068581418734
553,0.05,16.0,Grid1296,6,2668268.828125,707.0,-2667561.828125
554,0.05,16.0,Grid2401,6,716.8400522928879,707.0,-9.84005229288789
555,0.05,16.0,Sobol1,6,719.0812199099116,707.0,-12.081219909911624
556,0.05,16.0,Sobol2,6,727.2060079330084,707.0,-20.206007933008436
557,0.05,16.0,Grid1296,7,1945367.078125,707.0,-1944660.078125
558,0.05,16.0,Grid2401,7,1269494.125218153,707.0,-1268787.125218153
559,0.05,16.0,Sobol1,7,719.8917891030258,707.0,-12.891789103025758
560,0.05,16.0,Sobol2,7,723.7852045426415,707.0,-16.78520454264151
561,0.05,16.0,Grid1296,8,-5439953.2621872425,707.0,5440660.2621872425
562,0.05,16.0,Grid2401,8,307467.53448563814,707.0,-306760.53448563814
563,0.05,16.0,Sobol1,8,716.9648858329747,707.0,-9.964885832974687
564,0.05,16.0,Sobol2,8,723.5414907394443,707.0,-16.54149073944427
565,0.05,16.0,Grid1296,9,65042.3828125,707.0,-64335.3828125
566,0.05,16.0,Grid2401,9,-446708.149050951,707.0,447415.149050951
567,0.05,16.0,Sobol1,9,717.3103577792645,707.0,-10.31035777926445
568,0.05,16.0,Sobol2,9,714.2753221206367,707.0,-7.275322120636702
569,0.05,16.0,Grid1296,10,-30142273.974505424,707.0,30142980.974505424
570,0.05,16.0,Grid2401,10,-15332224.754122734,707.0,15332931.754122734
571,0.05,16.0,Sobol1,10,715.125,707.0,-8.125
572,0.05,16.0,Sobol2,10,701.5788287520409,707.0,5.421171247959137
573,0.05,669.0,Grid1296,1,740.1751961331208,707.0,-33.175196133120835
574,0.05,669.0,Grid2401,1,777.9782516917476,707.0,-70.97825169174757
575,0.05,669.0,Sobol1,1,681.1757492204545,707.0,25.824250779545537
576,0.05,669.0,Sobol2,1,665.0795770151963,707.0,41.920422984803736
577,0.05,669.0,Grid1296,2,750.5808964287809,707.0,-43.580896428780875
578,0.05,669.0,Grid2401,2,774.2549075678885,707.0,-67.2549075678885
579,0.05,669.0,Sobol1,2,709.4942427767247,707.0,-2.494242776724718
580,0.05,669.0,Sobol2,2,702.896904374264,707.0,4.103095625736046
581,0.05,669.0,Grid1296,3,724.8201316112179,707.0,-17.820131611217903
582,0.05,669.0,Grid2401,3,744.0725915518946,707.0,-37.07259155189456
583,0.05,669.0,Sobol1,3,734.3938057670914,707.0,-27.393805767091408
584,0.05,669.0,Sobol2,3,734.513186331825,707.0,-27.513186331824954
585,0.05,669.0,Grid1296,4,705.5225371171897,707.0,1.4774628828103005
586,0.05,669.0,Grid2401,4,716.8829523124663,707.0,-9.882952312466273
587,0.05,669.0,Sobol1,4,729.4218152417408,707.0,-22.421815241740774
588,0.05,669.0,Sobol2,4,722.6295350633385,707.0,-15.629535063338494
589,0.05,669.0,Grid1296,5,696.9531452318245,707.0,10.046854768175535
590,0.05,669.0,Grid2401,5,712.3188435147135,707.0,-5.318843514713535
591,0.05,669.0,Sobol1,5,717.9311525600042,707.0,-10.931152560004193
592,0.05,669.0,Sobol2,5,724.5746272001039,707.0,-17.57462720010392
593,0.05,669.0,Grid1296,6,-2958695.28125,707.0,2959402.28125
594,0.05,669.0,Grid2401,6,729.5172794737596,707.0,-22.517279473759572
595,0.05,669.0,Sobol1,6,719.4326326592357,707.0,-12.43263265923565
596,0.05,985.0,Sobol2,9,710.8829682469368,707.0,-3.882968246936798
597,0.05,985.0,Grid1296,10,25065447.765625,707.0,-25064740.765625
598,0.05,985.0,Grid2401,10,-5085264.775288105,707.0,5085971.775288105
599,0.05,985.0,Sobol1,10,718.0546875,707.0,-11.0546875
600,0.05,985.0,Sobol2,10,700.9530176743865,707.0,6.046982325613499
601,0.05,171.0,Grid1296,1,741.0108181773528,707.0,-34.0108181773528
602,0.05,171.0,Grid2401,1,777.0613107031411,707.0,-70.06131070314109
603,0.05,171.0,Sobol1,1,680.3050173250505,707.0,26.69498267494953
604,0.05,171.0,Sobol2,1,662.4933149816616,707.0,44.50668501833843
605,0.05,171.0,Grid1296,2,751.6522298071513,707.0,-44.65222980715134
606,0.05,171.0,Grid2401,2,773.8479386533378,707.0,-66.84793865333779
607,0.05,171.0,Sobol1,2,707.0485935688646,707.0,-0.04859356886458954
608,0.05,171.0,Sobol2,2,702.107507018957,707.0,4.892492981043006
609,0.05,171.0,Grid1296,3,725.375,707.0,-18.375
610,0.05,171.0,Grid2401,3,743.84375,707.0,-36.84375
611,0.05,171.0,Sobol1,3,734.5368623237243,707.0,-27.536862323724336
612,0.05,171.0,Sobol2,3,734.9469670633819,707.0,-27.946967063381862
613,0.05,171.0,Grid1296,4,707.0625,707.0,-0.0625
614,0.05,171.0,Grid2401,4,719.671875,707.0,-12.671875
615,0.05,171.0,Sobol1,4,729.4380878931802,707.0,-22.43808789318018
616,0.05,171.0,Sobol2,4,721.6279062759168,707.0,-14.627906275916757
617,0.05,171.0,Grid1296,5,696.563168641132,707.0,10.436831358867948
618,0.05,171.0,Grid2401,5,710.875,707.0,-3.875
619,0.05,171.0,Sobol1,5,717.375,707.0,-10.375
620,0.05,171.0,Sobol2,5,723.0063658815363,707.0,-16.00636588153634
621,0.05,171.0,Grid1296,6,-2813131.5029702187,707.0,2813838.5029702187
622,0.05,171.0,Grid2401,6,721.375,707.0,-14.375
623,0.05,171.0,Sobol1,6,719.1509858762538,707.0,-12.150985876253799
624,0.05,171.0,Sobol2,6,730.7035726524396,707.0,-23.70357265243956
625,0.05,171.0,Grid1296,7,785455.109375,707.0,-784748.109375
626,0.05,171.0,Grid2401,7,-7169488.5,707.0,7170195.5
627,0.05,171.0,Sobol1,7,718.828125,707.0,-11.828125
628,0.05,171.0,Sobol2,7,726.0281349351862,707.0,-19.028134935186245
629,0.05,171.0,Grid1296,8,-693256.84375,707.0,693963.84375
630,0.05,171.0,Grid2401,8,-3544936.078125,707.0,3545643.078125
631,0.05,171.0,Sobol1,8,716.53125,707.0,-9.53125
632,0.05,171.0,Sobol2,8,722.8746957881667,707.0,-15.874695788166719
633,0.05,171.0,Grid1296,9,403391.6484375,707.0,-402684.6484375
634,0.05,171.0,Grid2401,9,8697750.625,707.0,-8697043.625
635,0.05,171.0,Sobol1,9,718.84375,707.0,-11.84375
636,0.05,171.0,Sobol2,9,717.5326453447342,707.0,-10.532645344734192
637,0.05,171.0,Grid1296,10,18978325.75621748,707.0,-18977618.75621748
638,0.05,171.0,Grid2401,10,25967126.875,707.0,-25966419.875
639,0.05,171.0,Sobol1,10,719.72265625,707.0,-12.72265625
640,0.05,171.0,Sobol2,10,706.125,707.0,0.875
641,0.05,75.0,Grid1296,1,738.4975219695266,707.0,-31.497521969526588
642,0.05,75.0,Grid2401,1,778.4101835975273,707.0,-71.4101835975273
643,0.05,75.0,Sobol1,1,678.9901598831809,707.0,28.009840116819078
644,0.05,75.0,Sobol2,1,665.1487904005158,707.0,41.85120959948415
645,0.05,75.0,Grid1296,2,749.9966810322935,707.0,-42.99668103229351
646,0.05,75.0,Grid2401,2,775.3974435700086,707.0,-68.39744357000859
647,0.05,75.0,Sobol1,2,708.0471489323404,707.0,-1.0471489323404057
648,0.05,75.0,Sobol2,2,703.1491996078714,707.0,3.8508003921285763
649,0.05,75.0,Grid1296,3,725.0029813113161,707.0,-18.002981311316148
650,0.05,75.0,Grid2401,3,744.7979233375103,707.0,-37.79792333751027
651,0.05,75.0,Sobol1,3,735.5279534352437,707.0,-28.527953435243717
652,0.05,75.0,Sobol2,3,734.33941661268,707.0,-27.339416612679997
653,0.05,75.0,Grid1296,4,705.5110705388329,707.0,1.4889294611671176
654,0.05,75.0,Grid2401,4,717.4149885575183,707.0,-10.414988557518313
655,0.05,75.0,Sobol1,4,731.1736201568427,707.0,-24.17362015684273
656,0.05,75.0,Sobol2,4,723.7503973059561,707.0,-16.750397305956085
657,0.05,75.0,Grid1296,5,696.8575190387248,707.0,10.142480961275169
658,0.05,75.0,Grid2401,5,711.7268074466554,707.0,-4.726807446655357
659,0.05,75.0,Sobol1,5,718.058759490694,707.0,-11.058759490694001
660,0.05,75.0,Sobol2,5,724.5552046931647,707.0,-17.555204693164683
661,0.05,75.0,Grid1296,6,16706717.855171204,707.0,-16706010.855171204
662,0.05,75.0,Grid2401,6,723.4579011860144,707.0,-16.457901186014396
663,0.05,75.0,Sobol1,6,718.3858381393866,707.0,-11.385838139386578
664,0.05,75.0,Sobol2,6,730.8116345973485,707.0,-23.81163459734853
665,0.05,75.0,Grid1296,7,-17270465.0625,707.0,17271172.0625
666,0.05,75.0,Grid2401,7,-1897373.44440794,707.0,1898080.44440794
667,0.05,75.0,Sobol1,7,718.3502274871416,707.0,-11.350227487141638
668,0.05,75.0,Sobol2,7,724.5803340362982,707.0,-17.580334036298154
669,0.05,75.0,Grid1296,8,-22826869.28125,707.0,22827576.28125
670,0.05,669.0,Sobol1,8,715.72897978127,707.0,-8.728979781270027
671,0.05,669.0,Sobol2,8,719.875,707.0,-12.875
672,0.05,669.0,Grid1296,9,-178115.98297131062,707.0,178822.98297131062
673,0.05,669.0,Grid2401,9,3647272.5542435646,707.0,-3646565.5542435646
674,0.05,669.0,Sobol1,9,718.3048415184021,707.0,-11.3048415184021
675,0.05,999.0,Sobol2,7,724.8130523205937,707.0,-17.81305232059367
676,0.05,999.0,Grid1296,8,-132454673.5,707.0,132455380.5
677,0.05,999.0,Grid2401,8,-2409594.1837739944,707.0,2410301.1837739944
678,0.05,669.0,Sobol2,9,712.1875,707.0,-5.1875
679,0.05,669.0,Grid1296,10,-14213045.25,707.0,14213752.25
680,0.05,669.0,Grid2401,10,-6242714.61832428,707.0,6243421.61832428
681,0.05,669.0,Sobol1,10,720.3125,707.0,-13.3125
682,0.05,669.0,Sobol2,10,696.78125,707.0,10.21875
683,0.05,530.0,Grid1296,1,739.4407753844515,707.0,-32.44077538445151
684,0.05,530.0,Grid2401,1,778.1178997693615,707.0,-71.11789976936154
685,0.05,530.0,Sobol1,1,679.2010186986134,707.0,27.79898130138656
686,0.05,530.0,Sobol2,1,664.2772813122998,707.0,42.722718687700194
687,0.05,530.0,Grid1296,2,750.348652057203,707.0,-43.348652057203026
688,0.05,530.0,Grid2401,2,775.1817586754335,707.0,-68.18175867543346
