,ratio,rndint,dataset,degree,rmse,r2,prediction,target,diff
102,0.05,561.0,Sobol1,6.0,20.67014053942172,0.9503916271592106,719.0256780484266,707.0,-12.025678048426585
103,0.05,561.0,Sobol2,6.0,17.844238692191265,0.9619632999844968,730.7184816386965,707.0,-23.71848163869652
104,0.05,561.0,Grid1296,7.0,166996577.62508973,-2684645527590.72,-9423991.125,707.0,9424698.125
105,0.05,561.0,Grid2401,7.0,66285368.76083466,-399320759295.8029,5484369.5,707.0,-5483662.5
106,0.05,561.0,Sobol1,7.0,21.448832405995898,0.946583499186486,718.8210323961771,707.0,-11.821032396177088
107,0.05,561.0,Sobol2,7.0,18.79349624833724,0.957808793293055,725.0004969971669,707.0,-18.00049699716692
108,0.05,561.0,Grid1296,8.0,257136781.22068715,-6365026489635.364,-14393483.03125,707.0,14394190.03125
109,0.05,561.0,Grid2401,8.0,101101709.90882012,-928973951193.2867,8250896.5,707.0,-8250189.5
110,0.05,561.0,Sobol1,8.0,22.200135476756547,0.9427758470373064,715.6952707596938,707.0,-8.695270759693813
111,0.05,561.0,Sobol2,8.0,21.02228528075433,0.94720818003819,722.7586293588611,707.0,-15.758629358861072
112,0.05,561.0,Grid1296,9.0,151988076.48793855,-2223775015243.883,-1129322.0625,707.0,1130029.0625
113,0.05,561.0,Grid2401,9.0,71303966.12443027,-462076528943.3241,5233942.8125,707.0,-5233235.8125
114,0.05,561.0,Sobol1,9.0,26.056956135754312,0.9211656507199306,717.1269408464432,707.0,-10.126940846443176
115,0.05,561.0,Sobol2,9.0,24.69091134767012,0.927174911030228,715.0976755917072,707.0,-8.09767559170723
116,0.05,561.0,Grid1296,10.0,512272484316.1133,-2.52623569620066e+19,-18586493761.540527,707.0,18586494468.540527
117,0.05,561.0,Grid2401,10.0,390805484.64445966,-13880587078537.14,-26873294.25,707.0,26874001.25
118,0.05,561.0,Sobol1,10.0,39.05198217428517,0.822926207791441,718.344309180975,707.0,-11.34430918097496
119,0.05,561.0,Sobol2,10.0,52.69831547167418,0.6682581596704193,702.8222009539604,707.0,4.177799046039581
120,0.05,237.0,Grid1296,1.0,79.01323576946957,0.3998853935296276,741.3460102994495,707.0,-34.34601029944952
121,0.05,237.0,Grid2401,1.0,101.4864186752136,0.066576601635944,777.8595263110793,707.0,-70.85952631107932
122,0.05,237.0,Sobol1,1.0,71.55446971951105,0.406834896089369,680.0763422643038,707.0,26.923657735696224
123,0.05,237.0,Sobol2,1.0,72.08246451446415,0.3819598374498094,665.659927479838,707.0,41.34007252016204
124,0.05,237.0,Grid1296,2.0,47.25245876238858,0.7853735086356708,750.2108921782441,707.0,-43.21089217824408
125,0.05,237.0,Grid2401,2.0,82.79421026020738,0.3787552023043009,775.0034061207454,707.0,-68.00340612074535
126,0.05,237.0,Sobol1,2.0,39.57827451243266,0.8185254320489723,708.2566618804874,707.0,-1.2566618804873997
127,0.05,237.0,Sobol2,2.0,38.73389644920302,0.8215404396405034,702.4616039576737,707.0,4.538396042326326
128,0.05,237.0,Grid1296,3.0,26.64739423700175,0.9317435028864122,730.75,707.0,-23.75
129,0.05,237.0,Grid2401,3.0,44.76203298716301,0.8184139695040616,744.0518123694633,707.0,-37.05181236946328
130,0.05,237.0,Sobol1,3.0,26.743244609170183,0.9171428002786758,735.1435438098481,707.0,-28.143543809848097
131,0.05,237.0,Sobol2,3.0,23.64184656780872,0.933515526573556,734.1960936447994,707.0,-27.19609364479936
132,0.05,237.0,Grid1296,4.0,49.26245599798982,0.7667258464105523,709.25,707.0,-2.25
133,0.05,237.0,Grid2401,4.0,47.32627503492915,0.7970133502691191,717.2335382381771,707.0,-10.23353823817706
134,0.05,237.0,Sobol1,4.0,24.526798373097783,0.93030786325635,730.0194023075246,707.0,-23.01940230752461
135,0.05,237.0,Sobol2,4.0,22.60954314355679,0.9391947584241688,723.3127648832126,707.0,-16.312764883212594
136,0.05,237.0,Grid1296,5.0,68.82700975128921,0.5446426974510219,698.84375,707.0,8.15625
137,0.05,237.0,Grid2401,5.0,85.07968486979357,0.3439837846671031,721.75,707.0,-14.75
138,0.05,237.0,Sobol1,5.0,20.421683195729194,0.9516846502647848,716.4375,707.0,-9.4375
139,0.05,237.0,Sobol2,5.0,17.999635863201792,0.9614623806248024,724.6654493460636,707.0,-17.66544934606361
140,0.05,237.0,Grid1296,6.0,153829806.89165694,-2274654770371.348,9061566.8125,707.0,-9060859.8125
141,0.05,237.0,Grid2401,6.0,153.85152544334852,-1.145193351899477,728.9335400139568,707.0,-21.93354001395676
142,0.05,237.0,Sobol1,6.0,20.53307691007948,0.9511561233234308,718.5885665552294,707.0,-11.588566555229365
143,0.05,237.0,Sobol2,6.0,17.986976469807505,0.9615165696459018,731.5397782645798,707.0,-24.53977826457981
144,0.05,237.0,Grid1296,7.0,254229610.85528925,-6212791339264.412,-14388500.5625,707.0,14389207.5625
145,0.05,237.0,Grid2401,7.0,35885034.43146182,-116705027053.07632,2969034.9831638336,707.0,-2968327.9831638336
146,0.05,237.0,Sobol1,7.0,21.38199980060908,0.9470338140838168,718.4890987734095,707.0,-11.489098773409523
147,0.05,237.0,Sobol2,7.0,18.54148750989681,0.9591072243131448,725.8914603820795,707.0,-18.891460382079455
148,0.05,237.0,Grid1296,8.0,500971312.5268602,-24124605317123.164,-27208494.90625,707.0,27209201.90625
149,0.05,237.0,Grid2401,8.0,64653267.26035889,-378829493094.3801,5288719.175455093,707.0,-5288012.175455093
150,0.05,237.0,Sobol1,8.0,22.611043728990623,0.9407697892276198,714.59375,707.0,-7.59375
151,0.05,237.0,Sobol2,8.0,20.65311918676998,0.9492625370711024,722.4742632310736,707.0,-15.474263231073564
152,0.05,237.0,Grid1296,9.0,117368489042.03072,-1.324151051546524e+18,-4969505659.03125,707.0,4969506366.03125
153,0.05,237.0,Grid2401,9.0,58334914.72944135,-308403972747.54205,4294014.247293234,707.0,-4293307.247293234
154,0.05,237.0,Sobol1,9.0,26.329373443289324,0.9196875070209656,717.846640586853,707.0,-10.846640586853027
155,0.05,237.0,Sobol2,9.0,24.963048199596344,0.9258770534831064,713.8342195004225,707.0,-6.834219500422478
156,0.05,237.0,Grid1296,10.0,872753467.9707435,-73217967486969.14,-30528641.28125,707.0,30529348.28125
157,0.05,237.0,Grid2401,10.0,3566292469.356246,-1152648108964360.8,-235576269.74538425,707.0,235576976.74538425
158,0.05,237.0,Sobol1,10.0,35.91262284560406,0.8505842746561275,717.9296875,707.0,-10.9296875
159,0.05,237.0,Sobol2,10.0,44.423801029103736,0.765259040737352,700.4031099937856,707.0,6.59689000621438
160,0.05,588.0,Grid1296,1.0,78.15748236807033,0.4109724404900559,739.072699121263,707.0,-32.072699121262985
161,0.05,588.0,Grid2401,1.0,101.578366538124,0.0680132959380679,777.579527677105,707.0,-70.57952767710503
162,0.05,588.0,Sobol1,1.0,71.57344462468645,0.4045260687420929,678.9075816607905,707.0,28.09241833920953
163,0.05,588.0,Sobol2,1.0,71.80645213201464,0.3844253876878839,665.7674230597831,707.0,41.23257694021686
164,0.05,588.0,Grid1296,2.0,47.06777766270102,0.7863800155926322,750.9041072844583,707.0,-43.90410728445829
165,0.05,588.0,Grid2401,2.0,83.20572094339778,0.3746636951589615,776.2083934047306,707.0,-69.2083934047306
166,0.05,588.0,Sobol1,2.0,39.65975961034201,0.8171651118264187,707.6807586309181,707.0,-0.6807586309181488
167,0.05,588.0,Sobol2,2.0,38.748447793510266,0.8207486721061671,702.7674805821218,707.0,4.232519417878166
168,0.05,588.0,Grid1296,3.0,28.473777749902325,0.9218219786952035,716.75,707.0,-9.75
169,0.05,588.0,Grid2401,3.0,44.62308849052265,0.820143342281008,746.3970892076009,707.0,-39.39708920760086
170,0.05,588.0,Sobol1,3.0,26.573317866300417,0.9179175179160434,734.6841572510705,707.0,-27.684157251070477
171,0.05,588.0,Sobol2,3.0,23.59708172292309,0.933523161846328,734.2839233063155,707.0,-27.2839233063155
172,0.05,588.0,Grid1296,4.0,47.36606092959261,0.783663882625058,708.75,707.0,-1.75
173,0.05,588.0,Grid2401,4.0,46.42412519001745,0.8053319293725072,717.3262525746921,707.0,-10.326252574692148
174,0.05,588.0,Sobol1,4.0,24.35204711891122,0.9310665735558712,729.9021518816863,707.0,-22.902151881686336
175,0.05,588.0,Sobol2,4.0,22.438098050347925,0.9398928903654872,723.2403974102805,707.0,-16.24039741028048
176,0.05,588.0,Grid1296,5.0,69.83333276311083,0.5297594999617231,697.31640625,707.0,9.68359375
177,0.05,588.0,Grid2401,5.0,106.60354664398866,-0.0264801951270345,709.0907622427,707.0,-2.0907622426999524
178,0.05,588.0,Sobol1,5.0,20.04700969327332,0.953284810356195,717.6973208312734,707.0,-10.697320831273371
179,0.05,588.0,Sobol2,5.0,18.009264202514053,0.961279077066332,724.6498178267851,707.0,-17.649817826785124
180,0.05,588.0,Grid1296,6.0,112184762.38972336,-1213562749752.3318,6608451.28125,707.0,-6607744.28125
181,0.05,588.0,Grid2401,6.0,129.4785561618792,-0.5142687604450793,726.912562116982,707.0,-19.91256211698203
182,0.05,588.0,Sobol1,6.0,20.70685655762373,0.950158940528116,719.3029118384852,707.0,-12.302911838485215
183,0.05,588.0,Sobol2,6.0,17.933522278111603,0.961604090895062,730.4279096257168,707.0,-23.42790962571678
184,0.05,588.0,Grid1296,7.0,33245581.24628863,-106576720684.8077,-1881909.73828125,707.0,1882616.73828125
185,0.05,588.0,Grid2401,7.0,2269922.083115987,-465402986.8058527,188465.2710657716,707.0,-187758.2710657716
186,0.05,588.0,Sobol1,7.0,21.471556898757555,0.9464097247233134,719.0708254867473,707.0,-12.070825486747252
187,0.05,588.0,Sobol2,7.0,18.49740910929904,0.9591515515208718,724.6608142018404,707.0,-17.660814201840367
188,0.05,588.0,Grid1296,8.0,27562244.60347932,-73252703504.0959,1484784.2465820312,707.0,-1484077.2465820312
189,0.05,588.0,Grid2401,8.0,13918705.490525048,-17498666666.242504,1140275.3304891586,707.0,-1139568.3304891586
190,0.05,588.0,Sobol1,8.0,22.30094296855565,0.9421896804977355,715.5697286257055,707.0,-8.569728625705466
191,0.05,588.0,Sobol2,8.0,20.476206168792395,0.949944391066285,721.7116037795204,707.0,-14.711603779520374
192,0.05,588.0,Grid1296,9.0,381236164870.2568,-1.4014663562452752e+19,-15822468326.957031,707.0,15822469033.957031
193,0.05,588.0,Grid2401,9.0,22443107.09146093,-45496001621.73444,1657596.1914434433,707.0,-1656889.1914434433
194,0.05,588.0,Sobol1,9.0,25.87572901096332,0.922170524447266,717.0635179877281,707.0,-10.06351798772812
195,0.05,588.0,Sobol2,9.0,26.597693559818435,0.9155418201447288,711.5538807446137,707.0,-4.553880744613707
196,0.05,588.0,Grid1296,10.0,1800118221.4201908,-312461525309626.56,-63397899.65625,707.0,63398606.65625
197,0.05,588.0,Grid2401,10.0,1931416803.8711195,-336945203379636.9,-127964979.7247696,707.0,127965686.7247696
198,0.05,588.0,Sobol1,10.0,37.35061959350578,0.8378359670362913,718.6356242746115,707.0,-11.635624274611471
199,0.05,588.0,Sobol2,10.0,44.52039861961556,0.7633688850479282,703.2706805504858,707.0,3.729319449514151
200,0.05,951.0,Grid1296,1.0,78.65746091001887,0.4058822172251412,739.5507764481484,707.0,-32.55077644814844
201,0.05,951.0,Grid2401,1.0,101.13735588527273,0.0748351887990929,777.0841650407807,707.0,-70.0841650407807
202,0.05,951.0,Sobol1,1.0,71.49061778723708,0.4166821417051216,678.7763165035022,707.0,28.22368349649776
203,0.05,951.0,Sobol2,1.0,72.03630064447022,0.3826684837557665,667.8306918505024,707.0,39.16930814949762
204,0.05,951.0,Grid1296,2.0,46.95265374385144,0.7883038342012932,749.2333754938794,707.0,-42.23337549387941
205,0.05,951.0,Grid2401,2.0,82.96486160508152,0.3774355734020242,775.5645408995197,707.0,-68.56454089951967
206,0.05,951.0,Sobol1,2.0,39.6105985567138,0.8209270522518199,706.732432007708,707.0,0.2675679922920153
207,0.05,951.0,Sobol2,2.0,38.78710607023465,0.8210258118490215,703.2072350557977,707.0,3.792764944202304
208,0.05,951.0,Grid1296,3.0,26.229496808933025,0.9339348198556436,724.2353270810825,707.0,-17.23532708108246
209,0.05,951.0,Grid2401,3.0,44.59581027374895,0.8201195217439299,745.4465171442507,707.0,-38.44651714425072
210,0.05,951.0,Sobol1,3.0,26.568869099918796,0.9194337201168138,734.3500282363943,707.0,-27.350028236394337
211,0.05,951.0,Sobol2,3.0,25.624237937520164,0.9218880351738232,745.25,707.0,-38.25
212,0.05,951.0,Grid1296,4.0,49.79023547792495,0.7619429399664032,705.5336292874774,707.0,1.4663707125225756
213,0.05,951.0,Grid2401,4.0,46.34333182596573,0.8057457975013677,717.875,707.0,-10.875
214,0.05,951.0,Sobol1,4.0,24.236013918648386,0.9329606864068142,729.6403832138427,707.0,-22.64038321384271
215,0.05,951.0,Sobol2,4.0,22.44065337270716,0.9400917490378076,725.7392120611141,707.0,-18.73921206111413
216,0.05,951.0,Grid1296,5.0,69.59451859982136,0.5349038167831247,696.8748355304807,707.0,10.12516446951929
217,0.05,951.0,Grid2401,5.0,104.45191882163796,0.013200864461055,708.3125,707.0,-1.3125
218,0.05,951.0,Sobol1,5.0,19.968903525186704,0.9544890804970804,718.2497738953072,707.0,-11.249773895307158
219,0.05,951.0,Sobol2,5.0,18.094373731126577,0.9610504218908807,725.4054867591743,707.0,-18.405486759174323
220,0.05,951.0,Grid1296,6.0,57793844.373443,-320742030071.9595,3404843.9964723587,707.0,-3404136.9964723587
221,0.05,951.0,Grid2401,6.0,131.74166512942372,-0.5697923631333588,728.68994140625,707.0,-21.68994140625
222,0.05,951.0,Sobol1,6.0,20.68409903632177,0.9511707122439178,719.7079857273635,707.0,-12.707985727363509
223,0.05,951.0,Sobol2,6.0,18.033315076975956,0.961312845589513,729.786256585656,707.0,-22.78625658565602
224,0.05,951.0,Grid1296,7.0,23088114.280535705,-51188173366.46452,-1306577.4886465073,707.0,1307284.4886465073
225,0.05,951.0,Grid2401,7.0,7394444.575646619,-4945463846.649637,612359.25,707.0,-611652.25
226,0.05,951.0,Sobol1,7.0,21.788962089675803,0.9458148526145777,719.0792477163955,707.0,-12.079247716395455
227,0.05,951.0,Sobol2,7.0,18.439750414996844,0.9595493297162124,724.3369140625,707.0,-17.3369140625
228,0.05,951.0,Grid1296,8.0,130540242.81418464,-1636370108729.579,-7139762.739222527,707.0,7140469.739222527
229,0.05,951.0,Grid2401,8.0,30454255.373624004,-83886463484.05275,-2494179.542468071,707.0,2494886.542468071
230,0.05,951.0,Sobol1,8.0,23.347065309247853,0.9377883430065724,716.2967515826895,707.0,-9.296751582689469
231,0.05,951.0,Sobol2,8.0,20.297664801699625,0.9509873936246196,721.3515625,707.0,-14.3515625
232,0.05,951.0,Grid1296,9.0,24550912.5492479,-57879928244.08455,-676451.2206449509,707.0,677158.2206449509
233,0.05,951.0,Grid2401,9.0,13101674.07850716,-15525639522.535095,961306.71875,707.0,-960599.71875
234,0.05,951.0,Sobol1,9.0,26.470062484716117,0.9200318396167764,718.4298491477966,707.0,-11.42984914779663
235,0.05,951.0,Sobol2,9.0,24.50751362032717,0.9285480392865288,711.1318240500987,707.0,-4.131824050098658
236,0.05,951.0,Grid1296,10.0,659928522.8776578,-41820238409611.14,-22564260.081965446,707.0,22564967.081965446
237,0.05,951.0,Grid2401,10.0,20115279.71694552,-36597217534.99915,-802030.7122584581,707.0,802737.7122584581
238,0.05,951.0,Sobol1,10.0,33.048170298060384,0.8753472074478655,717.8140404745936,707.0,-10.81404047459364
239,0.05,951.0,Sobol2,10.0,48.63439871883862,0.7186138306217772,703.837892472744,707.0,3.162107527256012
240,0.05,490.0,Grid1296,1.0,78.2949675732571,0.4088971817269468,739.2904388343045,707.0,-32.290438834304496
241,0.05,490.0,Grid2401,1.0,101.98277939839856,0.0576568374607932,779.0720066214179,707.0,-72.07200662141793
242,0.05,490.0,Sobol1,1.0,71.28549462028259,0.4080394279359967,680.0457754299364,707.0,26.954224570063616
243,0.05,490.0,Sobol2,1.0,72.34056104854704,0.3761441437943551,664.1177530274367,707.0,42.88224697256328
244,0.05,490.0,Grid1296,2.0,47.001469392916384,0.7869810677010385,750.1823632005215,707.0,-43.182363200521536
245,0.05,490.0,Grid2401,2.0,83.45221874828786,0.3689973668599126,777.0662303076507,707.0,-70.0662303076507
246,0.05,490.0,Sobol1,2.0,39.69191003074032,0.816475333697704,709.4890867149717,707.0,-2.489086714971677
247,0.05,490.0,Sobol2,2.0,38.8481950287733,0.8200871424304725,702.0645448776874,707.0,4.935455122312646
248,0.05,490.0,Grid1296,3.0,26.19424390535048,0.93383823734197,728.875,707.0,-21.875
249,0.05,490.0,Grid2401,3.0,44.17638080329978,0.8231782591848051,745.9717905610833,707.0,-38.97179056108325
250,0.05,490.0,Sobol1,3.0,26.572453415599547,0.9177466196209256,734.4096193149567,707.0,-27.40961931495667
251,0.05,490.0,Sobol2,3.0,23.68100199418099,0.93314703713075,733.936377953152,707.0,-26.936377953152032
252,0.05,490.0,Grid1296,4.0,50.01977404051044,0.7587436328737094,709.625,707.0,-2.625
253,0.05,490.0,Grid2401,4.0,42.36226867434386,0.8374025176869813,717.2587318238548,707.0,-10.25873182385476
254,0.05,490.0,Sobol1,4.0,24.332231886834418,0.9310309347704868,729.2518148905388,707.0,-22.251814890538757
255,0.05,490.0,Sobol2,4.0,22.60828630932381,0.9390665455854392,722.2768643886111,707.0,-15.276864388611102
256,0.05,490.0,Grid1296,5.0,69.76707215370162,0.5306505337290157,697.1896947814886,707.0,9.810305218511417
257,0.05,490.0,Grid2401,5.0,94.47702321775644,0.1912620960388452,710.4864831516657,707.0,-3.4864831516656523
258,0.05,490.0,Sobol1,5.0,19.994299090490223,0.9534303670216486,717.6217837434837,707.0,-10.62178374348366
259,0.05,490.0,Sobol2,5.0,18.013756571655644,0.9613162034886816,723.822128257273,707.0,-16.822128257272993
260,0.05,490.0,Grid1296,6.0,252160888.70228305,-6131274860561.046,-14851785.5,707.0,14852492.5
261,0.05,490.0,Grid2401,6.0,69.3465137754532,0.5642828425177091,716.2440149227075,707.0,-9.244014922707493
262,0.05,490.0,Sobol1,6.0,20.72065529841072,0.9499853287432404,718.6086525507807,707.0,-11.608652550780675
263,0.05,490.0,Sobol2,6.0,17.94276423867347,0.9616205088623622,731.423170893798,707.0,-24.423170893797987
264,0.05,490.0,Grid1296,7.0,219515480.90527123,-4646496771309.228,12450452.81726694,707.0,-12449745.81726694
265,0.05,490.0,Grid2401,7.0,5856285.833683291,-3107419788.625576,-483729.227055192,707.0,484436.227055192
266,0.05,490.0,Sobol1,7.0,21.47023503936601,0.9463012663480056,719.2139533382932,707.0,-12.213953338293209
267,0.05,490.0,Sobol2,7.0,18.51948938009902,0.959113632573512,726.502923363033,707.0,-19.502923363033005
268,0.05,490.0,Grid1296,8.0,376733900.6082508,-13685628198555.418,20371233.75,707.0,-20370526.75
269,0.05,490.0,Grid2401,8.0,17806413.468471948,-28728192557.43796,-1455829.3474738598,707.0,1456536.3474738598
270,0.05,490.0,Sobol1,8.0,22.066880953128425,0.9432752813257436,715.9579351467546,707.0,-8.957935146754608
271,0.05,490.0,Sobol2,8.0,23.542778969713776,0.9339251841501316,725.3814141108451,707.0,-18.38141411084507
272,0.05,490.0,Grid1296,9.0,189157888.56018257,-3450199819480.5986,13777580.09876156,707.0,-13776873.09876156
273,0.05,490.0,Grid2401,9.0,30091884.79761219,-82045388725.00298,2216052.5394887924,707.0,-2215345.5394887924
274,0.05,490.0,Sobol1,9.0,25.38419775869237,0.9249384839860314,718.0408945083618,707.0,-11.040894508361816
275,0.05,490.0,Sobol2,9.0,28.52160395401369,0.903023076827012,719.8161340225488,707.0,-12.816134022548797
276,0.05,490.0,Grid1296,10.0,374108132.8492407,-13495520273608.346,-12602279.716796877,707.0,12602986.716796877
277,0.05,490.0,Grid2401,10.0,2034243119.1253176,-374939423508247.0,-133487536.7177124,707.0,133488243.7177124
278,0.05,490.0,Sobol1,10.0,36.03209256448199,0.8487590434180086,718.078125,707.0,-11.078125
279,0.05,490.0,Sobol2,10.0,114.52588825091436,-0.5636078728597513,712.6630192399025,707.0,-5.663019239902496
280,0.05,395.0,Grid1296,1.0,78.73233310402202,0.4039249385741882,739.8976431419594,707.0,-32.897643141959406
281,0.05,395.0,Grid2401,1.0,101.27604438362768,0.0701701673065008,777.2422497718652,707.0,-70.2422497718652
282,0.05,395.0,Sobol1,1.0,71.29924369065978,0.4095213890006691,678.1871849668496,707.0,28.8128150331504
283,0.05,395.0,Sobol2,1.0,72.08867588227594,0.3847067055430008,665.2058257173046,707.0,41.794174282695394
284,0.05,395.0,Grid1296,2.0,47.18633981732019,0.7858947622716226,750.325558494534,707.0,-43.32555849453399
285,0.05,395.0,Grid2401,2.0,82.6920512940285,0.3801058386553814,774.8552645783327,707.0,-67.85526457833271
286,0.05,395.0,Sobol1,2.0,39.77323282153103,0.8162547548590173,707.603250598331,707.0,-0.6032505983309875
287,0.05,395.0,Sobol2,2.0,38.891350907211766,0.8209170900492762,702.2789642885407,707.0,4.721035711459308
288,0.05,395.0,Grid1296,3.0,26.42668626347724,0.9328447256996716,724.3125,707.0,-17.3125
289,0.05,395.0,Grid2401,3.0,44.51650467068006,0.8203479697210436,743.1183270712993,707.0,-36.11832707129929
290,0.05,395.0,Sobol1,3.0,26.669234867640142,0.9173856601769924,734.4379776640685,707.0,-27.437977664068512
291,0.05,395.0,Sobol2,3.0,23.603234112046305,0.934038410397581,733.6697872771604,707.0,-26.669787277160367
292,0.05,395.0,Grid1296,4.0,52.80869991927477,0.7318327975269823,704.0625,707.0,2.9375
293,0.05,395.0,Grid2401,4.0,48.519228014799815,0.78658851904006,715.638900546586,707.0,-8.638900546586001
294,0.05,395.0,Sobol1,4.0,24.350344887792712,0.9311277045181682,729.6440076626366,707.0,-22.644007662636568
295,0.05,395.0,Sobol2,4.0,22.692537718428007,0.9390302776849618,721.4900623704831,707.0,-14.490062370483088
296,0.05,395.0,Grid1296,5.0,70.54118061501389,0.521501966057897,698.9375,707.0,8.0625
297,0.05,395.0,Grid2401,5.0,103.05738932672412,0.0371729380987626,712.6659371799159,707.0,-5.665937179915886
298,0.05,395.0,Sobol1,5.0,20.041730809577697,0.953344293123349,717.8476048973546,707.0,-10.847604897354586
299,0.05,395.0,Sobol2,5.0,17.953827151130984,0.9618352726114582,723.4372667621801,707.0,-16.437266762180116
300,0.05,395.0,Grid1296,6.0,126566284.9848099,-1540390300122.7483,-7454141.826171875,707.0,7454848.826171875
301,0.05,395.0,Grid2401,6.0,133.3900313741171,-0.613008903172618,721.7827295306025,707.0,-14.782729530602523
302,0.05,395.0,Sobol1,6.0,20.71195514431324,0.950171648624026,718.9206103702804,707.0,-11.920610370280428
303,0.05,395.0,Sobol2,6.0,17.874764960813003,0.9621706599550102,730.4077031779467,707.0,-23.4077031779467
304,0.05,395.0,Grid1296,7.0,276915206.216655,-7373748473426.143,15610212.90625,707.0,-15609505.90625
305,0.05,395.0,Grid2401,7.0,8664987.39865924,-6806531927.207377,-716075.8011000156,707.0,716782.8011000156
306,0.05,395.0,Sobol1,7.0,21.42453171633792,0.946684068551426,718.8619456044748,707.0,-11.86194560447484
307,0.05,395.0,Sobol2,7.0,18.68394690104188,0.9586681034398988,724.7192886406137,707.0,-17.71928864061374
308,0.05,395.0,Grid1296,8.0,407583793.1928546,-15974545963340.938,22417086.0625,707.0,-22416379.0625
309,0.05,395.0,Grid2401,8.0,8259759.321456858,-6184787756.475427,-675637.1610205173,707.0,676344.1610205173
310,0.05,395.0,Sobol1,8.0,22.29801784674023,0.942248024841673,716.0533867037157,707.0,-9.05338670371566
311,0.05,395.0,Sobol2,8.0,21.63923497068085,0.9445588933496188,721.7122266550991,707.0,-14.71222665509913
312,0.05,395.0,Grid1296,9.0,164010597.48248744,-2586655139671.0244,-1138331.078125,707.0,1139038.078125
313,0.05,395.0,Grid2401,9.0,22374004.58319865,-45381355166.57695,1652251.4507081509,707.0,-1651544.4507081509
314,0.05,395.0,Sobol1,9.0,25.43920276382567,0.924830559395984,718.245205283165,707.0,-11.245205283164978
315,0.05,395.0,Sobol2,9.0,24.386066881026665,0.9295904439159932,716.3049278408289,707.0,-9.304927840828896
316,0.05,395.0,Grid1296,10.0,723108376.013248,-50280720698716.14,24561220.06640625,707.0,-24560513.06640625
317,0.05,395.0,Grid2401,10.0,5778579.8851059545,-3027138265.663972,190377.3234136105,707.0,-189670.3234136105
318,0.05,395.0,Sobol1,10.0,37.53983928745503,0.8363111330264941,719.5250925049186,707.0,-12.525092504918575
319,0.05,395.0,Sobol2,10.0,49.02523365369155,0.7154311037075918,709.8346637301147,707.0,-2.8346637301146984
320,0.05,877.0,Grid1296,1.0,78.66956250408077,0.4035441963925159,740.556823851349,707.0,-33.55682385134901
321,0.05,877.0,Grid2401,1.0,101.30963681554766,0.0717556329524007,777.3685738407637,707.0,-70.3685738407637
322,0.05,877.0,Sobol1,1.0,71.28354429294977,0.4090470955010105,679.3527054339547,707.0,27.647294566045275
323,0.05,877.0,Sobol2,1.0,72.37253781208821,0.369978590824361,663.1859968055032,707.0,43.81400319449676
324,0.05,877.0,Grid1296,2.0,47.08913297540283,0.786299180825899,750.7810618400516,707.0,-43.78106184005162
325,0.05,877.0,Grid2401,2.0,82.79431090518142,0.3800426727584909,774.903983850058,707.0,-67.90398385005801
326,0.05,877.0,Sobol1,2.0,39.77819361700822,0.815980258678599,708.099446762439,707.0,-1.0994467624390154
327,0.05,877.0,Sobol2,2.0,38.874746867575546,0.8182213589624737,701.9872400888282,707.0,5.01275991117177
328,0.05,877.0,Grid1296,3.0,26.442031725484757,0.9326163638473568,726.875,707.0,-19.875
329,0.05,877.0,Grid2401,3.0,44.716084825401445,0.8191625609155768,744.8064297466382,707.0,-37.80642974663817
330,0.05,877.0,Sobol1,3.0,26.722963336944314,0.916949254943222,735.6056902063187,707.0,-28.60569020631874
331,0.05,877.0,Sobol2,3.0,23.58007337743702,0.9331197314183252,733.9505223221161,707.0,-26.950522322116058
332,0.05,877.0,Grid1296,4.0,50.172014019244834,0.7574016355436346,704.9140625,707.0,2.0859375
333,0.05,877.0,Grid2401,4.0,48.32099146934519,0.7888298740347397,715.9250789588398,707.0,-8.925078958839777
334,0.05,877.0,Sobol1,4.0,24.33411602816932,0.931133906129616,730.8325003140438,707.0,-23.83250031404384
335,0.05,877.0,Sobol2,4.0,22.5744867986414,0.9387023992635,722.2736631058666,707.0,-15.273663105866603
336,0.05,877.0,Grid1296,5.0,69.57372242288436,0.5334960997604961,697.2650789820011,707.0,9.734921017998886
337,0.05,877.0,Grid2401,5.0,107.1714107292446,-0.0387683303374137,711.0632975834149,707.0,-4.063297583414851
338,0.05,877.0,Sobol1,5.0,19.958475807121687,0.9536735474784844,718.0391390536438,707.0,-11.039139053643794
339,0.05,877.0,Sobol2,5.0,18.014276252671603,0.9609661543050854,724.0936617044415,707.0,-17.0936617044415
340,0.05,877.0,Grid1296,6.0,179327112.01489702,-3099250697074.431,-10562030.638724327,707.0,10562737.638724327
341,0.05,877.0,Grid2401,6.0,134.18776606491545,-0.6284958317873552,727.6143289752747,707.0,-20.614328975274702
342,0.05,877.0,Sobol1,6.0,20.652971307059943,0.9503934088226588,719.3683535969703,707.0,-12.368353596970335
343,0.05,877.0,Sobol2,6.0,17.954709057311092,0.961223871290695,730.0976405450039,707.0,-23.097640545003856
344,0.05,877.0,Grid1296,7.0,133625799.32950668,-1720859568343.15,-7577991.018996716,707.0,7578698.018996716
345,0.05,877.0,Grid2401,7.0,3651379.8211355214,-1205798744.9044294,302755.4789821505,707.0,-302048.4789821505
346,0.05,877.0,Sobol1,7.0,21.357030583162334,0.9469535847846924,719.6695567206025,707.0,-12.669556720602486
