,ratio,rndint,dataset,rmse,mape,r2
992,0.25,593.0,Grid1296,78.16533996387166,0.09477886700405447,0.40474131828066884
993,0.25,593.0,Grid2401,98.57434869434674,0.1132269986601847,0.09724193885922772
994,0.25,593.0,Sobol1,72.00044931095626,0.09387245936899438,0.41447447117855196
995,0.25,593.0,Sobol2,72.10699054567662,0.09421202373823086,0.4088581048097085
996,0.25,634.0,Grid1296,77.37050351180322,0.09452051771220335,0.41479275844687713
997,0.25,634.0,Grid2401,97.75601244260339,0.11262120751440817,0.11366115817312505
998,0.25,634.0,Sobol1,71.80720399455693,0.09380844985664759,0.4288510271895859
999,0.25,634.0,Sobol2,72.24554230129907,0.09450276382819894,0.4111231935681522
1000,0.3,678.0,Grid1296,76.89057956999454,0.09413637460799154,0.41669996092266626
1001,0.3,678.0,Grid2401,98.28922143936296,0.11264546757930273,0.09165820752004084
1002,0.3,678.0,Sobol1,71.90086662113978,0.09440414526715385,0.42454600630037687
1003,0.3,678.0,Sobol2,72.7222686477884,0.09481445089104046,0.3904531789083304
1004,0.3,147.0,Grid1296,77.97596126798287,0.09449800304934365,0.403811680884146
1005,0.3,147.0,Grid2401,97.75859067134681,0.11214070711522803,0.09749768557652905
1006,0.3,147.0,Sobol1,71.9885868633102,0.09434187091767635,0.41970266601816786
1007,0.3,147.0,Sobol2,73.09333869174594,0.09588741354024351,0.3920671787255885
1008,0.3,561.0,Grid1296,76.59210341830199,0.09435237321528608,0.42089150647622464
1009,0.3,561.0,Grid2401,98.84550586829407,0.11336760686656451,0.08270855147856804
1010,0.3,561.0,Sobol1,72.04320220308801,0.0943715096897969,0.425882694928593
1011,0.3,561.0,Sobol2,73.49084829401376,0.09596053225688173,0.3747057953592021
1012,0.3,237.0,Grid1296,78.50975296651745,0.09424331956800759,0.3954079579045383
1013,0.3,237.0,Grid2401,99.92426749835951,0.11468043861870263,0.0638947533240376
1014,0.3,237.0,Sobol1,71.95203591457073,0.09432609289682076,0.4324387349703551
1015,0.3,237.0,Sobol2,72.56968943999804,0.0950761405433628,0.4004789554786127
1016,0.3,588.0,Grid1296,76.22238763400996,0.0942278548875964,0.4260147098543626
1017,0.3,588.0,Grid2401,97.04273736624728,0.11141421116094666,0.11332448248209082
1018,0.3,588.0,Sobol1,72.2416965257294,0.09455946085374459,0.42128764384995787
1019,0.3,588.0,Sobol2,73.16962625331293,0.09542316141198841,0.3790096450956921
1020,0.3,951.0,Grid1296,77.34009076231904,0.09354387708954953,0.41531805722155457
1021,0.3,951.0,Grid2401,98.7856339804762,0.11339373146172269,0.08569816339005931
1022,0.3,951.0,Sobol1,72.02771552062246,0.09417178816594032,0.43498734281364326
1023,0.3,951.0,Sobol2,72.79396899959396,0.09493167744430055,0.38830160891534504
1024,0.3,490.0,Grid1296,77.56919004532033,0.09400365929856636,0.409610764406108
1025,0.3,490.0,Grid2401,98.39755604055874,0.11273137068939862,0.08609584740871268
1026,0.3,490.0,Sobol1,71.52068871755277,0.0930904868641262,0.4341448953342649
1027,0.3,490.0,Sobol2,73.50597761025617,0.09643098486083386,0.38377179877510903
1028,0.3,395.0,Grid1296,77.92400641620638,0.09427320630959625,0.4033233335456169
1029,0.3,395.0,Grid2401,98.02661408541023,0.11271042660977579,0.09046364079817804
1030,0.3,395.0,Sobol1,71.8688084446737,0.09388536565243681,0.428542033834299
1031,0.3,395.0,Sobol2,71.64173258784363,0.09381647374343229,0.42986216801178223
1032,0.3,877.0,Grid1296,76.8553793253284,0.09434836494184413,0.4140572931727483
1033,0.3,877.0,Grid2401,98.74130791528817,0.11320894819037336,0.08136992175922897
1034,0.3,877.0,Sobol1,71.78785467423373,0.09405110979468831,0.42220556440187673
1035,0.3,877.0,Sobol2,72.86530814898354,0.09531981006731703,0.3900312764128896
1036,0.3,297.0,Grid1296,77.29239961733145,0.09382634735530807,0.4120426884554107
1037,0.3,297.0,Grid2401,97.21096259536539,0.11132554473713228,0.11054933141821643
1038,0.3,297.0,Sobol1,71.95611455924079,0.09411619835379022,0.4145490933425875
1039,0.3,297.0,Sobol2,72.6144505208207,0.09481672215256763,0.3907552750766854
1040,0.3,721.0,Grid1296,77.3474673742876,0.09425887796951941,0.41094990397703546
1041,0.3,721.0,Grid2401,98.18994606402146,0.1128167148534247,0.09246014093883348
1042,0.3,721.0,Sobol1,72.06629897857171,0.09424797651163856,0.41624782445676556
1043,0.3,721.0,Sobol2,72.51962286869244,0.09492033661720754,0.4056198836500793
1044,0.3,711.0,Grid1296,76.80609153495291,0.09405053118665802,0.4198169613490369
1045,0.3,711.0,Grid2401,98.4060586714754,0.11261465298023693,0.09031848949427801
1046,0.3,711.0,Sobol1,71.82569279316603,0.09383107029441495,0.4248848500498714
1047,0.3,711.0,Sobol2,72.72325152221882,0.09510370531223604,0.4090409936235949
1048,0.3,985.0,Grid1296,77.26257244128799,0.09398365836210539,0.4131873153864287
1049,0.3,985.0,Grid2401,96.83874104535309,0.11076942473571652,0.11858301960694162
1050,0.3,985.0,Sobol1,71.69657603709139,0.093735678951848,0.42801370698624
1051,0.3,985.0,Sobol2,72.90395278258005,0.09536742284586032,0.3935923342889923
1052,0.3,171.0,Grid1296,77.48464026042339,0.09406058381311919,0.409487157625644
1053,0.3,171.0,Grid2401,97.49101593168032,0.11181935250439085,0.10679179693904228
1054,0.3,171.0,Sobol1,71.79762373050677,0.09383229028992819,0.4248447219307898
1055,0.3,171.0,Sobol2,72.65903503964066,0.09493372829336347,0.3999221446820389
1056,0.3,75.0,Grid1296,77.5321106523884,0.09420725528242005,0.40681280457594593
1057,0.3,75.0,Grid2401,98.1971778676652,0.11309623998079277,0.09020848096698675
1058,0.3,75.0,Sobol1,71.34963021260354,0.09316947324325152,0.43186836406904183
1059,0.3,75.0,Sobol2,73.18689085720311,0.09561776422606612,0.3811684715943384
1060,0.3,16.0,Grid1296,77.36551688940361,0.09394426251656386,0.41063472121316114
1061,0.3,16.0,Grid2401,98.39051909222817,0.11254258096951161,0.09088923750587896
1062,0.3,16.0,Sobol1,71.89475456271428,0.09411212539735053,0.4221008144729699
1063,0.3,16.0,Sobol2,73.493716300261,0.09631914301093994,0.3809899878333851
1064,0.3,669.0,Grid1296,77.41774412578424,0.09382137737622735,0.411128667966993
1065,0.3,669.0,Grid2401,98.53149729081761,0.11298036406624853,0.08734860259842414
1066,0.3,669.0,Sobol1,71.85381847308577,0.09394135494491712,0.4261145726907949
1067,0.3,669.0,Sobol2,72.32251885039405,0.09461920891779178,0.4059759982469693
1068,0.3,530.0,Grid1296,77.40236829547007,0.0941140456986263,0.41264424426021995
1069,0.3,530.0,Grid2401,98.22046087652811,0.11267363654819183,0.09428364083154095
1070,0.3,530.0,Sobol1,72.06930393477742,0.09419048044957427,0.4118505837407064
1071,0.3,530.0,Sobol2,72.76743681937302,0.09520114321265574,0.39650954899222335
1072,0.3,999.0,Grid1296,78.54910028387077,0.0946546594161256,0.3939274902304083
1073,0.3,999.0,Grid2401,97.58472098437655,0.11209911680685487,0.10109246749163503
1074,0.3,999.0,Sobol1,72.08059309660102,0.09437526947755623,0.40888922871683275
1075,0.3,999.0,Sobol2,72.78281976890047,0.09534491107080624,0.4017433313028427
1076,0.3,794.0,Grid1296,77.61776279273549,0.09400982849659535,0.4076282937603578
1077,0.3,794.0,Grid2401,97.69859425707938,0.11227942160085387,0.09788069909567243
1078,0.3,794.0,Sobol1,72.29063670415957,0.09452520591406492,0.41649555597911925
1079,0.3,794.0,Sobol2,72.67315271578393,0.0950656577741831,0.40204149666272104
1080,0.3,936.0,Grid1296,77.44329279411046,0.09460074221720265,0.40996145195869205
1081,0.3,936.0,Grid2401,97.58364192927591,0.11232592411767901,0.09242481672041991
1082,0.3,936.0,Sobol1,71.59016293008457,0.09366030744014857,0.4307601407821954
1083,0.3,936.0,Sobol2,72.49740160881228,0.09488677658985493,0.39978573349296864
1084,0.3,111.0,Grid1296,77.30007741474331,0.09365850780097822,0.4152540915957481
1085,0.3,111.0,Grid2401,96.85834895924492,0.11112695186842192,0.1234742315681211
1086,0.3,111.0,Sobol1,71.68437974118528,0.09363635816043324,0.43298445668511887
1087,0.3,111.0,Sobol2,72.52060130268165,0.09492850696644525,0.4200649900064586
1088,0.3,816.0,Grid1296,76.73555423428132,0.09409880327932371,0.4212378232111197
1089,0.3,816.0,Grid2401,97.78512666151278,0.1122964659117226,0.09765990440336225
1090,0.3,816.0,Sobol1,71.89881263134409,0.09385491524095094,0.41088408709644997
1091,0.3,816.0,Sobol2,72.91892002069054,0.09584612592205227,0.4005059722659593
1092,0.3,968.0,Grid1296,76.25647590353562,0.09340232593573583,0.4257993996219427
1093,0.3,968.0,Grid2401,97.82489451326114,0.11197287794355924,0.10833659139051643
1094,0.3,968.0,Sobol1,71.75784756326819,0.09386432376556915,0.4190165667683584
1095,0.3,968.0,Sobol2,72.62234352390733,0.09525833919528767,0.4060360905227469
1096,0.3,48.0,Grid1296,77.71941256580568,0.09434524774083804,0.40723658908803884
1097,0.3,48.0,Grid2401,98.64069091427399,0.11322395963123216,0.08417678557162589
1098,0.3,48.0,Sobol1,71.82019653355457,0.09383737347496636,0.4254239578166791
1099,0.3,48.0,Sobol2,72.53951628387551,0.09517579262588824,0.40688202392244266
1100,0.3,986.0,Grid1296,76.74918613834618,0.09404952846439883,0.42074144905375244
1101,0.3,986.0,Grid2401,97.76786177032842,0.11212515694416539,0.09631150210751493
1102,0.3,986.0,Sobol1,72.30104442686742,0.09476142974772145,0.410552992258556
1103,0.3,986.0,Sobol2,72.62705687334342,0.09540068327045385,0.40636288294110945
1104,0.3,829.0,Grid1296,76.91522503272023,0.09415187138198915,0.41578528862149955
1105,0.3,829.0,Grid2401,98.92703445777882,0.11340408295781128,0.07463087610224495
1106,0.3,829.0,Sobol1,72.64688984545718,0.09521352510379215,0.4005677234213403
1107,0.3,829.0,Sobol2,72.81011030536432,0.09545069528139814,0.395995776578714
1108,0.3,996.0,Grid1296,77.18869209248072,0.09410904960878558,0.4151726392897397
1109,0.3,996.0,Grid2401,98.48840524743035,0.11288087442525954,0.08737451438455779
1110,0.3,996.0,Sobol1,71.59653451243784,0.09360446117181405,0.4372074887621996
1111,0.3,996.0,Sobol2,72.44428391631764,0.09482579261123666,0.40209201964237173
1112,0.3,272.0,Grid1296,77.52790922813486,0.09453077107108178,0.4094397788373998
1113,0.3,272.0,Grid2401,97.06146977476408,0.11128563978876026,0.1103155154169877
1114,0.3,272.0,Sobol1,71.76088280097353,0.09375809469842016,0.4231514566414769
1115,0.3,272.0,Sobol2,72.73377475568734,0.09544342962130002,0.40018172541663044
1116,0.3,759.0,Grid1296,78.02605312479687,0.09401814430619755,0.4036273351633648
1117,0.3,759.0,Grid2401,97.53750678016989,0.11227005757374761,0.10608676531800698
1118,0.3,759.0,Sobol1,72.10918388364392,0.09449439199188855,0.42168427637613015
1119,0.3,759.0,Sobol2,73.13892524966919,0.09572170114266854,0.39721907043077975
1120,0.3,390.0,Grid1296,78.04383079098913,0.09456369314170009,0.40287737435111104
1121,0.3,390.0,Grid2401,97.26126345571195,0.11149655853649565,0.10538542713036514
1122,0.3,390.0,Sobol1,71.1669410507396,0.09288676244908468,0.44082970143188016
1123,0.3,390.0,Sobol2,72.28525636791088,0.09465871737069194,0.41023867723558394
1124,0.3,930.0,Grid1296,77.6021283225658,0.09402594196620474,0.4101298277352329
1125,0.3,930.0,Grid2401,97.8733410591355,0.11263725526991888,0.09859470740960319
1126,0.3,930.0,Sobol1,72.30134703707037,0.09462438269026349,0.40599952887424906
1127,0.3,930.0,Sobol2,72.72339642985285,0.09504588323330687,0.396205973865701
1128,0.3,633.0,Grid1296,76.88484709031155,0.09376037121932163,0.4192402953195823
1129,0.3,633.0,Grid2401,98.1695768594786,0.1126843798642699,0.09219512329903579
1130,0.3,633.0,Sobol1,72.36530794652013,0.09480373756385449,0.4025330493138347
1131,0.3,633.0,Sobol2,72.56724735497055,0.09525637400930041,0.41344144243600245
1132,0.3,928.0,Grid1296,78.93146933385225,0.09462050253517848,0.3930417691500264
1133,0.3,928.0,Grid2401,97.42118266010345,0.11180997469618349,0.10320050938244751
1134,0.3,928.0,Sobol1,71.75793473283974,0.09356078115317167,0.41822939111937196
1135,0.3,928.0,Sobol2,72.83962830236278,0.09542040318700622,0.3930835524211783
1136,0.3,854.0,Grid1296,77.724410292364,0.09420808474857237,0.40920005659989955
1137,0.3,854.0,Grid2401,98.38901703979249,0.11273849959052631,0.0829618025695158
1138,0.3,854.0,Sobol1,72.5705251281815,0.09512661908111625,0.4023936263091501
1139,0.3,854.0,Sobol2,72.73171042490263,0.09530102260255607,0.4041104525937017
1140,0.3,554.0,Grid1296,76.58986804739212,0.09421039149359758,0.4192829482084003
1141,0.3,554.0,Grid2401,97.38876055159311,0.11171761758446896,0.1049850901386673
1142,0.3,554.0,Sobol1,71.77830938273799,0.09379935885204733,0.4256557809773278
1143,0.3,554.0,Sobol2,72.5632534161588,0.09522642498811872,0.4059991481410873
1144,0.3,562.0,Grid1296,76.79682903417135,0.09403376993313901,0.42241073701908205
1145,0.3,562.0,Grid2401,98.39366746642186,0.1128273411487801,0.09318085247039132
1146,0.3,562.0,Sobol1,71.90689473680484,0.09406379516559954,0.42625513339677645
1147,0.3,562.0,Sobol2,72.6339317848531,0.09491757344689662,0.38273814972948395
1148,0.3,78.0,Grid1296,78.77689761385503,0.09458898947066732,0.3933821678605359
1149,0.3,78.0,Grid2401,98.70206048593664,0.11323246744748605,0.08346470907982728
1150,0.3,78.0,Sobol1,71.68173675862974,0.09379700912374984,0.4232180291574713
1151,0.3,78.0,Sobol2,72.31155728171937,0.0946609248466426,0.4082224498801851
1152,0.3,222.0,Grid1296,76.69552375297134,0.0935418537425608,0.4210489985190654
1153,0.3,222.0,Grid2401,98.3224758289724,0.11296541152027124,0.09034305319544622
1154,0.3,222.0,Sobol1,71.20043659929814,0.09274382334822247,0.4297566997650698
1155,0.3,222.0,Sobol2,72.0655971458943,0.094039905063511,0.40382517011983154
1156,0.3,294.0,Grid1296,77.92540624760022,0.09404564148199875,0.404896724252949
1157,0.3,294.0,Grid2401,97.3117094963351,0.11166574711287185,0.11206833551357909
1158,0.3,294.0,Sobol1,71.44497658826603,0.0933899380867898,0.4274084469914817
1159,0.3,294.0,Sobol2,71.86720102628468,0.09409509692894255,0.42211451062527117
1160,0.3,725.0,Grid1296,77.71587321534551,0.09439490847712398,0.4042872340633604
1161,0.3,725.0,Grid2401,98.0695309010724,0.11290655882967403,0.09466797981298813
1162,0.3,725.0,Sobol1,72.12530999251835,0.09434911234973971,0.4108532959440846
1163,0.3,725.0,Sobol2,72.05194197940469,0.09437281397397192,0.4108825406950938
1164,0.3,582.0,Grid1296,78.0415774185294,0.09445992508025373,0.4012995961881204
1165,0.3,582.0,Grid2401,97.96367562260733,0.1123743798752948,0.09057250593959121
1166,0.3,582.0,Sobol1,72.23095235442736,0.09470527560708042,0.40756797433137293
1167,0.3,582.0,Sobol2,72.77567160903601,0.09498651615220717,0.3988166534388494
1168,0.3,731.0,Grid1296,76.92579612811409,0.09366541154813225,0.4159704394426442
1169,0.3,731.0,Grid2401,97.1560129324051,0.11167182648536071,0.1014558185974378
1170,0.3,731.0,Sobol1,72.00823126624698,0.09464758553313075,0.4273011732201214
1171,0.3,731.0,Sobol2,73.9750573032645,0.09698541896495252,0.37355311210531517
1172,0.3,249.0,Grid1296,77.23654459020794,0.09395592083121201,0.4140987381110882
1173,0.3,249.0,Grid2401,97.83162954229591,0.11220002175321547,0.09875200923410776
1174,0.3,249.0,Sobol1,72.04738827430302,0.09425334884183166,0.4161710290602012
1175,0.3,249.0,Sobol2,72.59237529127611,0.09517597449694172,0.4017557568460184
1176,0.3,791.0,Grid1296,77.05677676571554,0.09376656941112466,0.41564817679826216
1177,0.3,791.0,Grid2401,97.70138771492516,0.11204555545211245,0.10179986240906247
1178,0.3,791.0,Sobol1,71.87828777405342,0.09430283397210851,0.42845411193745475
1179,0.3,791.0,Sobol2,72.98555101813312,0.09563073824051373,0.39112473440736795
1180,0.3,35.0,Grid1296,77.19062504753715,0.09469339572936203,0.4126007677786643
1181,0.3,35.0,Grid2401,97.12581652596813,0.11139863799271384,0.11394961198276654
1182,0.3,35.0,Sobol1,71.6987852843173,0.09358815187664721,0.4373928129774115
1183,0.3,35.0,Sobol2,72.69083876017496,0.09524092949092283,0.3962054804658255
1184,0.3,180.0,Grid1296,77.40822372891637,0.0939730998411285,0.4116079405045818
1185,0.3,180.0,Grid2401,97.9676860255829,0.11238223650459005,0.09613954946884007
1186,0.3,180.0,Sobol1,71.63213791948144,0.09347929218414626,0.4177462581764967
1187,0.3,180.0,Sobol2,72.57344458683573,0.09539333533054122,0.4086685196783635
1188,0.3,510.0,Grid1296,77.75949646294683,0.09421381900960271,0.40713735717757904
1189,0.3,510.0,Grid2401,97.87828006016059,0.1120986429305446,0.09724039119152994
1190,0.3,510.0,Sobol1,71.83181755822028,0.09401990870165686,0.4196895931444946
1191,0.3,510.0,Sobol2,72.75422726772565,0.09500278696677686,0.40132784609039307
1192,0.3,593.0,Grid1296,77.57672842179663,0.09426911502767114,0.4109151101468901
1193,0.3,593.0,Grid2401,98.04429335303917,0.11224555525428608,0.1006230728911861
1194,0.3,593.0,Sobol1,72.02803122243601,0.09401716407321672,0.4233147409212844
1195,0.3,593.0,Sobol2,72.5011087169408,0.09487380091786919,0.4081615699400023
1196,0.3,634.0,Grid1296,77.00534720855322,0.09396071285532333,0.41678478600132796
1197,0.3,634.0,Grid2401,97.26797933675151,0.11161261519217987,0.11447009520044438
1198,0.3,634.0,Sobol1,71.85103484775925,0.09396134583804558,0.4303912845144001
1199,0.3,634.0,Sobol2,72.62816865713133,0.09521967671703915,0.40999360132887497
1200,0.35,678.0,Grid1296,76.98474716249194,0.09395192772023828,0.41385232988527043
1201,0.35,678.0,Grid2401,98.16823816395645,0.11205428337230028,0.0852781079124868
1202,0.35,678.0,Sobol1,72.07843191831662,0.09480531296287922,0.4224139624555714
1203,0.35,678.0,Sobol2,72.79299097223851,0.09505504595740019,0.39984003369449483
1204,0.35,147.0,Grid1296,77.58407004600232,0.09395309182893723,0.4064169608486514
1205,0.35,147.0,Grid2401,96.70101793595111,0.11061411465615187,0.10962412518621745
1206,0.35,147.0,Sobol1,72.08546515592708,0.09462534544280968,0.42125913784364144
1207,0.35,147.0,Sobol2,73.01193635222175,0.09592853221625765,0.4011779880786549
1208,0.35,561.0,Grid1296,76.88459948416006,0.09425510230103926,0.41446976399842606
1209,0.35,561.0,Grid2401,98.12683556869324,0.1122347231766043,0.08920278502281975
1210,0.35,561.0,Sobol1,71.80428046551818,0.09409004413129797,0.4327819348713866
1211,0.35,561.0,Sobol2,73.21653110047755,0.0958629299565055,0.3902026662104152
1212,0.35,237.0,Grid1296,78.42961502615778,0.09387127857583172,0.39353722800348534
1213,0.35,237.0,Grid2401,98.87345793851046,0.11312302978232285,0.07723827531415617
1214,0.35,237.0,Sobol1,72.00632430181402,0.09449420117361794,0.4319747516160847
1215,0.35,237.0,Sobol2,72.3237824775818,0.09491397259243511,0.41323713806924545
1216,0.35,588.0,Grid1296,75.64636832278859,0.09391393738978229,0.4314882351419297
1217,0.35,588.0,Grid2401,96.51706278154043,0.1104205291178352,0.1176189522516875
1218,0.35,588.0,Sobol1,72.35189788689324,0.09492336633379701,0.420540139467945
1219,0.35,588.0,Sobol2,73.63410231693464,0.0961922103131154,0.376978987004953
1220,0.35,951.0,Grid1296,76.88090189885646,0.0932577447742937,0.41886239350551646
1221,0.35,951.0,Grid2401,98.20204090951255,0.1123631734436489,0.09085925164785058
1222,0.35,951.0,Sobol1,72.02262104005098,0.09433937743657253,0.4390311818703587
