,ratio,rndint,dataset,prediction,target,diff
96,0.05,48.0,Grid1296,738.416717439564,707.0,-31.416717439563968
97,0.05,48.0,Grid2401,778.7896061776243,707.0,-71.78960617762425
98,0.05,48.0,Sobol1,678.7820976342229,707.0,28.21790236577715
99,0.05,48.0,Sobol2,664.163674262409,707.0,42.83632573759098
100,0.05,986.0,Grid1296,738.3959316153987,707.0,-31.395931615398695
101,0.05,986.0,Grid2401,777.4878861481951,707.0,-70.48788614819512
102,0.05,986.0,Sobol1,679.4959104448922,707.0,27.50408955510784
103,0.05,986.0,Sobol2,665.9014592683071,707.0,41.09854073169288
104,0.05,829.0,Grid1296,739.7565604431996,707.0,-32.756560443199646
105,0.05,829.0,Grid2401,778.7373164464999,707.0,-71.7373164464999
106,0.05,829.0,Sobol1,679.2331277401604,707.0,27.7668722598396
107,0.05,829.0,Sobol2,665.6284597872034,707.0,41.37154021279662
108,0.05,996.0,Grid1296,738.1101803274478,707.0,-31.11018032744778
109,0.05,996.0,Grid2401,778.0687508025959,707.0,-71.0687508025959
110,0.05,996.0,Sobol1,679.201521825679,707.0,27.798478174320962
111,0.05,996.0,Sobol2,663.71392952062,707.0,43.28607047937999
112,0.05,272.0,Grid1296,739.381230667788,707.0,-32.38123066778803
113,0.05,272.0,Grid2401,777.678495245789,707.0,-70.67849524578901
114,0.05,272.0,Sobol1,679.1517299363843,707.0,27.8482700636157
115,0.05,272.0,Sobol2,666.7785340605857,707.0,40.221465939414315
116,0.05,759.0,Grid1296,740.0146193829479,707.0,-33.0146193829479
117,0.05,759.0,Grid2401,777.1324601152612,707.0,-70.13246011526121
118,0.05,759.0,Sobol1,678.5810686475654,707.0,28.418931352434583
119,0.05,759.0,Sobol2,663.8739763688915,707.0,43.126023631108524
120,0.05,390.0,Grid1296,739.0811814036412,707.0,-32.08118140364115
121,0.05,390.0,Grid2401,777.8785414249223,707.0,-70.87854142492233
122,0.05,390.0,Sobol1,679.5814362132763,707.0,27.418563786723666
123,0.05,390.0,Sobol2,664.0023053100269,707.0,42.99769468997306
124,0.05,930.0,Grid1296,739.4554157877749,707.0,-32.45541578777488
125,0.05,930.0,Grid2401,777.1023086250717,707.0,-70.10230862507171
126,0.05,930.0,Sobol1,678.3181762508261,707.0,28.681823749173873
127,0.05,930.0,Sobol2,664.0699268863935,707.0,42.930073113606454
128,0.05,633.0,Grid1296,738.945307535553,707.0,-31.945307535552956
129,0.05,633.0,Grid2401,778.4073015430166,707.0,-71.40730154301662
130,0.05,633.0,Sobol1,680.0445922660808,707.0,26.955407733919174
131,0.05,633.0,Sobol2,664.9251104880125,707.0,42.07488951198752
132,0.05,928.0,Grid1296,739.7688458028546,707.0,-32.76884580285457
133,0.05,928.0,Grid2401,776.773534703205,707.0,-69.77353470320497
134,0.05,928.0,Sobol1,678.3716229946909,707.0,28.628377005309062
135,0.05,928.0,Sobol2,666.1085444974474,707.0,40.89145550255262
136,0.05,854.0,Grid1296,738.7896892680874,707.0,-31.789689268087386
137,0.05,854.0,Grid2401,778.893396570323,707.0,-71.89339657032303
138,0.05,854.0,Sobol1,680.4151925255488,707.0,26.584807474451168
139,0.05,854.0,Sobol2,664.2587303645275,707.0,42.74126963547246
140,0.05,554.0,Grid1296,739.3771240393281,707.0,-32.37712403932812
141,0.05,554.0,Grid2401,778.2533796440619,707.0,-71.25337964406185
142,0.05,554.0,Sobol1,679.4445300239584,707.0,27.55546997604165
143,0.05,554.0,Sobol2,664.3227070622505,707.0,42.677292937749485
144,0.05,562.0,Grid1296,736.7431452426997,707.0,-29.74314524269971
145,0.05,562.0,Grid2401,778.8940576567979,707.0,-71.89405765679794
146,0.05,562.0,Sobol1,679.1215861820579,707.0,27.878413817942146
147,0.05,562.0,Sobol2,664.9714682636877,707.0,42.02853173631229
148,0.05,78.0,Grid1296,741.4063679979408,707.0,-34.40636799794083
149,0.05,78.0,Grid2401,779.311437881272,707.0,-72.31143788127201
150,0.05,78.0,Sobol1,678.3108994513354,707.0,28.689100548664555
151,0.05,78.0,Sobol2,666.832403012674,707.0,40.167596987325965
152,0.05,222.0,Grid1296,737.9722870745893,707.0,-30.972287074589303
153,0.05,222.0,Grid2401,777.6313910545616,707.0,-70.63139105456162
154,0.05,222.0,Sobol1,678.6433385291978,707.0,28.356661470802237
155,0.05,222.0,Sobol2,665.6438241367867,707.0,41.35617586321325
156,0.05,294.0,Grid1296,739.356618710515,707.0,-32.35661871051502
157,0.05,294.0,Grid2401,778.6451121662653,707.0,-71.64511216626533
158,0.05,294.0,Sobol1,677.7626836273549,707.0,29.23731637264507
159,0.05,294.0,Sobol2,665.9973287075787,707.0,41.00267129242127
160,0.05,725.0,Grid1296,737.9431090427363,707.0,-30.943109042736296
161,0.05,725.0,Grid2401,778.8713996265536,707.0,-71.87139962655363
162,0.05,725.0,Sobol1,678.0931845492496,707.0,28.9068154507504
163,0.05,725.0,Sobol2,664.8574769813124,707.0,42.1425230186876
164,0.05,582.0,Grid1296,740.7106869465027,707.0,-33.71068694650273
165,0.05,582.0,Grid2401,777.511114262425,707.0,-70.51111426242505
166,0.05,582.0,Sobol1,678.9352058281996,707.0,28.064794171800372
167,0.05,582.0,Sobol2,667.7571597787544,707.0,39.242840221245615
168,0.05,731.0,Grid1296,738.5716565723893,707.0,-31.571656572389315
169,0.05,731.0,Grid2401,777.7496306448031,707.0,-70.74963064480312
170,0.05,731.0,Sobol1,679.0133051045668,707.0,27.986694895433175
171,0.05,731.0,Sobol2,661.8839662434666,707.0,45.1160337565334
172,0.05,249.0,Grid1296,739.0000248307724,707.0,-32.00002483077242
173,0.05,249.0,Grid2401,776.6864587511614,707.0,-69.68645875116135
174,0.05,249.0,Sobol1,678.1707411341727,707.0,28.82925886582734
175,0.05,249.0,Sobol2,665.3924446143865,707.0,41.60755538561352
176,0.05,791.0,Grid1296,738.0492962450891,707.0,-31.049296245089067
177,0.05,791.0,Grid2401,777.6574537536999,707.0,-70.65745375369988
178,0.05,791.0,Sobol1,679.1114915172296,707.0,27.888508482770362
179,0.05,791.0,Sobol2,663.1399232793017,707.0,43.860076720698316
180,0.05,35.0,Grid1296,741.3140384835599,707.0,-34.3140384835599
181,0.05,35.0,Grid2401,778.0252979004118,707.0,-71.02529790041183
182,0.05,35.0,Sobol1,679.1350028393977,707.0,27.864997160602343
183,0.05,35.0,Sobol2,663.9644775419533,707.0,43.03552245804667
184,0.05,180.0,Grid1296,741.5316505392786,707.0,-34.531650539278644
185,0.05,180.0,Grid2401,777.4834218840285,707.0,-70.48342188402853
186,0.05,180.0,Sobol1,678.4576219011191,707.0,28.54237809888093
187,0.05,180.0,Sobol2,665.4208053355137,707.0,41.579194664486295
188,0.05,510.0,Grid1296,740.16246180851,707.0,-33.16246180850999
189,0.05,510.0,Grid2401,778.1907061183757,707.0,-71.19070611837572
190,0.05,510.0,Sobol1,678.1228904902631,707.0,28.877109509736897
191,0.05,510.0,Sobol2,664.7339376225857,707.0,42.2660623774143
192,0.05,593.0,Grid1296,739.3606638930753,707.0,-32.3606638930753
193,0.05,593.0,Grid2401,777.785571872602,707.0,-70.78557187260196
194,0.05,593.0,Sobol1,679.0538704260291,707.0,27.946129573970893
195,0.05,593.0,Sobol2,666.8434821828464,707.0,40.1565178171536
196,0.05,634.0,Grid1296,737.460993759706,707.0,-30.460993759705957
197,0.05,634.0,Grid2401,778.116185023338,707.0,-71.11618502333795
198,0.05,634.0,Sobol1,681.8992696970262,707.0,25.10073030297383
199,0.05,634.0,Sobol2,665.5668683244771,707.0,41.43313167552287
200,0.1,678.0,Grid1296,739.3131155045126,707.0,-32.31311550451255
201,0.1,678.0,Grid2401,778.3212072353749,707.0,-71.32120723537491
202,0.1,678.0,Sobol1,678.562702475874,707.0,28.437297524126052
203,0.1,678.0,Sobol2,667.3360547803114,707.0,39.66394521968857
204,0.1,147.0,Grid1296,739.6165245674708,707.0,-32.61652456747083
205,0.1,147.0,Grid2401,778.6786872080378,707.0,-71.67868720803779
206,0.1,147.0,Sobol1,678.6051088805522,707.0,28.394891119447834
207,0.1,147.0,Sobol2,664.8278368380311,707.0,42.17216316196891
208,0.1,561.0,Grid1296,737.5876370685669,707.0,-30.58763706856689
209,0.1,561.0,Grid2401,778.4702848695495,707.0,-71.47028486954946
210,0.1,561.0,Sobol1,679.9883916328288,707.0,27.01160836717122
211,0.1,561.0,Sobol2,661.6065989486146,707.0,45.393401051385354
212,0.1,237.0,Grid1296,742.5623214137564,707.0,-35.56232141375642
213,0.1,237.0,Grid2401,778.1288647671195,707.0,-71.12886476711947
214,0.1,237.0,Sobol1,680.075829297252,707.0,26.92417070274803
215,0.1,237.0,Sobol2,664.8014215738411,707.0,42.19857842615886
216,0.1,588.0,Grid1296,737.2092460166398,707.0,-30.20924601663978
217,0.1,588.0,Grid2401,777.6866912834678,707.0,-70.68669128346778
218,0.1,588.0,Sobol1,678.5357179557585,707.0,28.464282044241486
219,0.1,588.0,Sobol2,667.1534591168491,707.0,39.84654088315085
220,0.1,951.0,Grid1296,738.9720288346841,707.0,-31.972028834684124
221,0.1,951.0,Grid2401,776.4123031509077,707.0,-69.41230315090775
222,0.1,951.0,Sobol1,678.4520166595873,707.0,28.547983340412657
223,0.1,951.0,Sobol2,666.5431327210164,707.0,40.45686727898362
224,0.1,490.0,Grid1296,740.1047828250522,707.0,-33.10478282505221
225,0.1,490.0,Grid2401,779.4758696193701,707.0,-72.47586961937009
226,0.1,490.0,Sobol1,680.3841972397971,707.0,26.615802760202882
227,0.1,490.0,Sobol2,662.9204163560994,707.0,44.079583643900605
228,0.1,395.0,Grid1296,740.1938723368944,707.0,-33.1938723368944
229,0.1,395.0,Grid2401,776.6932325569327,707.0,-69.69323255693268
230,0.1,395.0,Sobol1,677.4760980724575,707.0,29.52390192754251
231,0.1,395.0,Sobol2,666.429840297396,707.0,40.57015970260397
232,0.1,877.0,Grid1296,740.0096045121709,707.0,-33.00960451217088
233,0.1,877.0,Grid2401,777.8647979794482,707.0,-70.86479797944821
234,0.1,877.0,Sobol1,678.952117690254,707.0,28.047882309746
235,0.1,877.0,Sobol2,665.0802707449116,707.0,41.91972925508844
236,0.1,297.0,Grid1296,737.8137810853545,707.0,-30.81378108535455
237,0.1,297.0,Grid2401,777.1883948706896,707.0,-70.18839487068965
238,0.1,297.0,Sobol1,677.8023154751705,707.0,29.19768452482947
239,0.1,297.0,Sobol2,665.676015548494,707.0,41.32398445150602
240,0.1,721.0,Grid1296,740.4577191274594,707.0,-33.45771912745943
241,0.1,721.0,Grid2401,778.0476934048899,707.0,-71.04769340488986
242,0.1,721.0,Sobol1,679.4827985609311,707.0,27.517201439068913
243,0.1,721.0,Sobol2,662.1248730635558,707.0,44.87512693644419
244,0.1,711.0,Grid1296,739.6225352651606,707.0,-32.62253526516065
245,0.1,711.0,Grid2401,778.3605017084061,707.0,-71.3605017084061
246,0.1,711.0,Sobol1,679.22531582896,707.0,27.774684171040008
247,0.1,711.0,Sobol2,664.2323644161852,707.0,42.76763558381481
248,0.1,985.0,Grid1296,739.8799493793585,707.0,-32.87994937935855
249,0.1,985.0,Grid2401,777.9086804616775,707.0,-70.90868046167748
250,0.1,985.0,Sobol1,680.4622159569385,707.0,26.537784043061492
251,0.1,985.0,Sobol2,663.9578810390374,707.0,43.042118960962625
252,0.1,171.0,Grid1296,741.3264090532124,707.0,-34.32640905321239
253,0.1,171.0,Grid2401,777.6849919777486,707.0,-70.68499197774861
254,0.1,171.0,Sobol1,679.3501177779491,707.0,27.649882222050906
255,0.1,171.0,Sobol2,661.449166673306,707.0,45.55083332669403
256,0.1,75.0,Grid1296,739.2389291974289,707.0,-32.23892919742889
257,0.1,75.0,Grid2401,778.0489154052385,707.0,-71.04891540523852
258,0.1,75.0,Sobol1,678.6369959099235,707.0,28.363004090076515
259,0.1,75.0,Sobol2,663.4707110632486,707.0,43.52928893675141
260,0.1,16.0,Grid1296,740.1479077364712,707.0,-33.14790773647121
261,0.1,16.0,Grid2401,776.4346155756564,707.0,-69.43461557565638
262,0.1,16.0,Sobol1,677.7334903750569,707.0,29.26650962494307
263,0.1,16.0,Sobol2,665.2838278387168,707.0,41.716172161283225
264,0.1,669.0,Grid1296,739.2938225581931,707.0,-32.29382255819314
265,0.1,669.0,Grid2401,778.3302100286824,707.0,-71.33021002868236
266,0.1,669.0,Sobol1,679.3913486094672,707.0,27.608651390532827
267,0.1,669.0,Sobol2,666.205235618066,707.0,40.79476438193399
268,0.1,530.0,Grid1296,737.375088350703,707.0,-30.37508835070298
269,0.1,530.0,Grid2401,778.4424560430225,707.0,-71.4424560430225
270,0.1,530.0,Sobol1,680.6380534153303,707.0,26.36194658466968
271,0.1,530.0,Sobol2,663.7606178499216,707.0,43.23938215007843
272,0.1,999.0,Grid1296,742.984264767713,707.0,-35.98426476771294
273,0.1,999.0,Grid2401,777.7096934890603,707.0,-70.70969348906033
274,0.1,999.0,Sobol1,678.2886689213169,707.0,28.711331078683088
275,0.1,999.0,Sobol2,664.0918767774687,707.0,42.908123222531344
276,0.1,794.0,Grid1296,740.2349351147068,707.0,-33.234935114706786
277,0.1,794.0,Grid2401,779.0618126053454,707.0,-72.06181260534538
278,0.1,794.0,Sobol1,679.4507526655943,707.0,27.549247334405663
279,0.1,794.0,Sobol2,666.2593207352081,707.0,40.74067926479188
280,0.1,936.0,Grid1296,738.8156266757692,707.0,-31.81562667576918
281,0.1,936.0,Grid2401,779.1179336735762,707.0,-72.1179336735762
282,0.1,936.0,Sobol1,678.8591576096071,707.0,28.14084239039289
283,0.1,936.0,Sobol2,663.5699407941296,707.0,43.43005920587041
284,0.1,111.0,Grid1296,738.497820789293,707.0,-31.497820789292973
285,0.1,111.0,Grid2401,777.5753159463959,707.0,-70.5753159463959
286,0.1,111.0,Sobol1,678.8388362746837,707.0,28.161163725316328
287,0.1,111.0,Sobol2,662.813472896412,707.0,44.18652710358799
288,0.1,816.0,Grid1296,737.962884756619,707.0,-30.96288475661902
289,0.1,816.0,Grid2401,779.1932148862822,707.0,-72.19321488628225
290,0.1,816.0,Sobol1,676.6671280126207,707.0,30.33287198737935
291,0.1,816.0,Sobol2,663.6500640229742,707.0,43.34993597702578
292,0.1,968.0,Grid1296,739.3752023547054,707.0,-32.37520235470538
293,0.1,968.0,Grid2401,776.3576220345725,707.0,-69.3576220345725
294,0.1,968.0,Sobol1,678.6345579102798,707.0,28.365442089720204
295,0.1,968.0,Sobol2,665.5048460430169,707.0,41.49515395698313
296,0.1,48.0,Grid1296,739.3794412296252,707.0,-32.37944122962517
297,0.1,48.0,Grid2401,779.2617476538978,707.0,-72.26174765389783
298,0.1,48.0,Sobol1,677.780444092554,707.0,29.219555907445965
299,0.1,48.0,Sobol2,663.0822320483244,707.0,43.917767951675614
300,0.1,986.0,Grid1296,738.3321466980431,707.0,-31.33214669804306
301,0.1,986.0,Grid2401,778.6636379017407,707.0,-71.66363790174069
302,0.1,986.0,Sobol1,680.4731999994995,707.0,26.526800000500543
303,0.1,986.0,Sobol2,666.1230604970763,707.0,40.87693950292373
304,0.1,829.0,Grid1296,738.915452430661,707.0,-31.91545243066105
305,0.1,829.0,Grid2401,778.4530453569627,707.0,-71.45304535696266
306,0.1,829.0,Sobol1,677.8534177083183,707.0,29.14658229168174
307,0.1,829.0,Sobol2,666.4870539381341,707.0,40.51294606186593
308,0.1,996.0,Grid1296,736.69971893505,707.0,-29.699718935049987
309,0.1,996.0,Grid2401,777.626754643464,707.0,-70.62675464346398
310,0.1,996.0,Sobol1,679.4353567056929,707.0,27.564643294307075
311,0.1,996.0,Sobol2,665.3005848749269,707.0,41.699415125073074
312,0.1,272.0,Grid1296,739.5812960926665,707.0,-32.58129609266655
313,0.1,272.0,Grid2401,777.977271425878,707.0,-70.97727142587803
314,0.1,272.0,Sobol1,680.3960730591392,707.0,26.603926940860788
315,0.1,272.0,Sobol2,667.8882458171192,707.0,39.11175418288076
316,0.1,759.0,Grid1296,738.720184745572,707.0,-31.720184745572055
317,0.1,759.0,Grid2401,776.600108970886,707.0,-69.60010897088603
318,0.1,759.0,Sobol1,678.4336352537064,707.0,28.56636474629363
319,0.1,759.0,Sobol2,661.6818158161691,707.0,45.31818418383091
320,0.1,390.0,Grid1296,740.4548491155385,707.0,-33.454849115538536
321,0.1,390.0,Grid2401,777.7464632103244,707.0,-70.74646321032435
322,0.1,390.0,Sobol1,679.5587081475807,707.0,27.44129185241934
323,0.1,390.0,Sobol2,665.5569363526489,707.0,41.443063647351096
324,0.1,930.0,Grid1296,740.2737408271332,707.0,-33.273740827133224
325,0.1,930.0,Grid2401,776.9340182188533,707.0,-69.93401821885334
326,0.1,930.0,Sobol1,678.5876345584929,707.0,28.412365441507063
327,0.1,930.0,Sobol2,664.3065939816695,707.0,42.693406018330506
328,0.1,633.0,Grid1296,737.0477550918981,707.0,-30.047755091898125
329,0.1,633.0,Grid2401,778.4320142482643,707.0,-71.4320142482643
330,0.1,633.0,Sobol1,681.5095490424654,707.0,25.490450957534563
331,0.1,633.0,Sobol2,666.370205032199,707.0,40.62979496780099
332,0.1,928.0,Grid1296,739.8735055546914,707.0,-32.873505554691405
333,0.1,928.0,Grid2401,776.9276691297462,707.0,-69.92766912974616
334,0.1,928.0,Sobol1,677.7531112822692,707.0,29.246888717730826
335,0.1,928.0,Sobol2,665.0789303210156,707.0,41.921069678984395
336,0.1,854.0,Grid1296,737.4010174735581,707.0,-30.401017473558113
337,0.1,854.0,Grid2401,778.8983767942298,707.0,-71.89837679422976
338,0.1,854.0,Sobol1,679.0260737359921,707.0,27.9739262640079
339,0.1,854.0,Sobol2,663.4065885587349,707.0,43.59341144126506
340,0.1,554.0,Grid1296,739.9522315296186,707.0,-32.95223152961864
341,0.1,554.0,Grid2401,779.5304301651094,707.0,-72.53043016510935
342,0.1,554.0,Sobol1,679.8766251576877,707.0,27.123374842312273
343,0.1,554.0,Sobol2,663.5909053998846,707.0,43.409094600115395
344,0.1,562.0,Grid1296,736.7920334082164,707.0,-29.79203340821641
345,0.1,562.0,Grid2401,778.2047699291636,707.0,-71.2047699291636
346,0.1,562.0,Sobol1,679.3918362856505,707.0,27.60816371434953
347,0.1,562.0,Sobol2,664.7252223263667,707.0,42.27477767363325
348,0.1,78.0,Grid1296,741.249368179766,707.0,-34.24936817976595
349,0.1,78.0,Grid2401,779.4383966701274,707.0,-72.43839667012742
350,0.1,78.0,Sobol1,677.6032286386044,707.0,29.396771361395622
351,0.1,78.0,Sobol2,669.1762657427845,707.0,37.823734257215506
352,0.1,222.0,Grid1296,737.6576635630463,707.0,-30.6576635630463
353,0.1,222.0,Grid2401,777.7910855233708,707.0,-70.79108552337084
354,0.1,222.0,Sobol1,677.2743016026508,707.0,29.72569839734922
355,0.1,222.0,Sobol2,664.336367365233,707.0,42.663632634767055
356,0.1,294.0,Grid1296,739.0186151107584,707.0,-32.01861511075845
357,0.1,294.0,Grid2401,777.882899967207,707.0,-70.88289996720698
358,0.1,294.0,Sobol1,676.999041711355,707.0,30.00095828864505
359,0.1,294.0,Sobol2,668.1501657990912,707.0,38.849834200908845
360,0.1,725.0,Grid1296,739.119770059529,707.0,-32.119770059528946
361,0.1,725.0,Grid2401,778.1981564790957,707.0,-71.1981564790957
362,0.1,725.0,Sobol1,677.8855565989107,707.0,29.11444340108926
363,0.1,725.0,Sobol2,663.8357817929004,707.0,43.164218207099566
364,0.1,582.0,Grid1296,740.8852506361909,707.0,-33.885250636190904
365,0.1,582.0,Grid2401,778.7199338010786,707.0,-71.71993380107858
366,0.1,582.0,Sobol1,679.9127774508863,707.0,27.087222549113676
367,0.1,582.0,Sobol2,667.7607181733914,707.0,39.23928182660859
368,0.1,731.0,Grid1296,739.0932584459463,707.0,-32.093258445946276
369,0.1,731.0,Grid2401,779.0098332170867,707.0,-72.00983321708668
370,0.1,731.0,Sobol1,678.9294238543746,707.0,28.07057614562541
371,0.1,731.0,Sobol2,660.9526825044106,707.0,46.04731749558937
372,0.1,249.0,Grid1296,738.5592083033448,707.0,-31.559208303344803
373,0.1,249.0,Grid2401,776.6766157888375,707.0,-69.67661578883747
374,0.1,249.0,Sobol1,678.9265762024552,707.0,28.07342379754482
375,0.1,249.0,Sobol2,665.9744210825518,707.0,41.02557891744823
376,0.1,791.0,Grid1296,738.6128209978219,707.0,-31.612820997821927
377,0.1,791.0,Grid2401,777.6387704017577,707.0,-70.63877040175771
378,0.1,791.0,Sobol1,680.8977080466901,707.0,26.102291953309873
379,0.1,791.0,Sobol2,662.0646908744563,707.0,44.935309125543654
380,0.1,35.0,Grid1296,741.3084363759745,707.0,-34.30843637597445
381,0.1,35.0,Grid2401,776.5975208102514,707.0,-69.59752081025135
382,0.1,35.0,Sobol1,678.7059492664887,707.0,28.294050733511313
383,0.1,35.0,Sobol2,664.6140192632763,707.0,42.385980736723695
384,0.1,180.0,Grid1296,741.4690317249945,707.0,-34.469031724994466
385,0.1,180.0,Grid2401,777.0264075448213,707.0,-70.02640754482127
386,0.1,180.0,Sobol1,677.5581215779143,707.0,29.441878422085665
387,0.1,180.0,Sobol2,666.1523512278899,707.0,40.84764877211012
388,0.1,510.0,Grid1296,739.1754012288516,707.0,-32.17540122885157
389,0.1,510.0,Grid2401,778.1243419165053,707.0,-71.12434191650527
390,0.1,510.0,Sobol1,676.7056128946751,707.0,30.29438710532486
391,0.1,510.0,Sobol2,663.7051277834796,707.0,43.29487221652039
392,0.1,593.0,Grid1296,739.7586518663862,707.0,-32.75865186638623
393,0.1,593.0,Grid2401,778.2608354455883,707.0,-71.26083544558833
394,0.1,593.0,Sobol1,678.2065788856419,707.0,28.793421114358125
395,0.1,593.0,Sobol2,666.13538274844,707.0,40.86461725156005
396,0.1,634.0,Grid1296,737.9532033826556,707.0,-30.9532033826556
397,0.1,634.0,Grid2401,777.4767097618858,707.0,-70.47670976188579
398,0.1,634.0,Sobol1,681.9681646935289,707.0,25.031835306471066
399,0.1,634.0,Sobol2,667.4434674220247,707.0,39.556532577975304
400,0.15,678.0,Grid1296,739.7258357973427,707.0,-32.72583579734271
401,0.15,678.0,Grid2401,777.9069130861562,707.0,-70.90691308615624
402,0.15,678.0,Sobol1,678.5267590155397,707.0,28.47324098446029
403,0.15,678.0,Sobol2,666.9918899840729,707.0,40.00811001592706
404,0.15,147.0,Grid1296,741.8775036370877,707.0,-34.87750363708767
405,0.15,147.0,Grid2401,778.3254844395171,707.0,-71.32548443951714
406,0.15,147.0,Sobol1,678.2328625357519,707.0,28.767137464248094
407,0.15,147.0,Sobol2,666.3250177759278,707.0,40.67498222407221
408,0.15,561.0,Grid1296,736.7866263677514,707.0,-29.78662636775141
409,0.15,561.0,Grid2401,777.7096173837408,707.0,-70.7096173837408
410,0.15,561.0,Sobol1,679.3844448810155,707.0,27.615555118984503
411,0.15,561.0,Sobol2,661.7283360141494,707.0,45.27166398585064
412,0.15,237.0,Grid1296,742.5353266893305,707.0,-35.53532668933053
413,0.15,237.0,Grid2401,777.9425130688293,707.0,-70.94251306882927
414,0.15,237.0,Sobol1,681.3785010538668,707.0,25.621498946133215
415,0.15,237.0,Sobol2,664.587510895379,707.0,42.412489104621045
416,0.15,588.0,Grid1296,736.9237843711772,707.0,-29.92378437117725
417,0.15,588.0,Grid2401,777.7802440374309,707.0,-70.78024403743086
418,0.15,588.0,Sobol1,677.8648526943686,707.0,29.13514730563145
419,0.15,588.0,Sobol2,665.4692328832125,707.0,41.5307671167875
420,0.15,951.0,Grid1296,736.055809319393,707.0,-29.055809319393006
421,0.15,951.0,Grid2401,776.9050038677883,707.0,-69.90500386778831
422,0.15,951.0,Sobol1,676.6022241954587,707.0,30.39777580454131
423,0.15,951.0,Sobol2,665.0280979630293,707.0,41.97190203697073
424,0.15,490.0,Grid1296,739.2927797090143,707.0,-32.292779709014326
425,0.15,490.0,Grid2401,778.5836622420053,707.0,-71.58366224200529
426,0.15,490.0,Sobol1,680.8171886137465,707.0,26.182811386253547
427,0.15,490.0,Sobol2,662.498615766596,707.0,44.501384233403996
428,0.15,395.0,Grid1296,738.6980042560149,707.0,-31.698004256014883
429,0.15,395.0,Grid2401,776.4839216037283,707.0,-69.48392160372828
430,0.15,395.0,Sobol1,676.3494411956457,707.0,30.65055880435432
431,0.15,395.0,Sobol2,667.836910155937,707.0,39.16308984406305
432,0.15,877.0,Grid1296,739.5552070930979,707.0,-32.55520709309792
433,0.15,877.0,Grid2401,778.4859744842981,707.0,-71.48597448429814
434,0.15,877.0,Sobol1,677.9935248151958,707.0,29.00647518480423
435,0.15,877.0,Sobol2,666.4759752499226,707.0,40.52402475007739
436,0.15,297.0,Grid1296,740.135489740802,707.0,-33.13548974080197
437,0.15,297.0,Grid2401,777.094902245622,707.0,-70.09490224562205
438,0.15,297.0,Sobol1,678.6284880046568,707.0,28.371511995343212
439,0.15,297.0,Sobol2,666.0790485243622,707.0,40.92095147563782
440,0.15,721.0,Grid1296,741.6850777103571,707.0,-34.68507771035706
441,0.15,721.0,Grid2401,777.7793191298919,707.0,-70.77931912989186
442,0.15,721.0,Sobol1,679.079593928257,707.0,27.920406071742946
443,0.15,721.0,Sobol2,662.1231866141396,707.0,44.87681338586037
444,0.15,711.0,Grid1296,738.6851922830485,707.0,-31.685192283048536
445,0.15,711.0,Grid2401,778.2679779753564,707.0,-71.26797797535642
446,0.15,711.0,Sobol1,679.6988443133298,707.0,27.3011556866702
447,0.15,711.0,Sobol2,665.5151414401377,707.0,41.484858559862346
448,0.15,985.0,Grid1296,739.7677820487593,707.0,-32.76778204875927
449,0.15,985.0,Grid2401,777.5559364993992,707.0,-70.5559364993992
450,0.15,985.0,Sobol1,680.7312511695573,707.0,26.268748830442746
451,0.15,985.0,Sobol2,662.2361727178886,707.0,44.76382728211138
452,0.15,171.0,Grid1296,742.2064276289942,707.0,-35.20642762899422
453,0.15,171.0,Grid2401,777.4838103688312,707.0,-70.4838103688312
454,0.15,171.0,Sobol1,680.0294903445695,707.0,26.970509655430533
455,0.15,171.0,Sobol2,660.3816709351129,707.0,46.61832906488712
456,0.15,75.0,Grid1296,740.2724361525862,707.0,-33.27243615258624
457,0.15,75.0,Grid2401,778.4372843695888,707.0,-71.43728436958884
458,0.15,75.0,Sobol1,680.214470074931,707.0,26.785529925069
459,0.15,75.0,Sobol2,662.177938501278,707.0,44.82206149872195
460,0.15,16.0,Grid1296,739.883203286769,707.0,-32.883203286769
461,0.15,16.0,Grid2401,776.569585239549,707.0,-69.56958523954904
462,0.15,16.0,Sobol1,677.3990745565313,707.0,29.600925443468668
463,0.15,16.0,Sobol2,663.5778353343404,707.0,43.42216466565958
464,0.15,669.0,Grid1296,739.901359077088,707.0,-32.901359077088046
465,0.15,669.0,Grid2401,778.7725805484527,707.0,-71.77258054845265
466,0.15,669.0,Sobol1,678.4570344043452,707.0,28.542965595654778
467,0.15,669.0,Sobol2,662.5517381477696,707.0,44.44826185223042
468,0.15,530.0,Grid1296,738.2340022426733,707.0,-31.23400224267334
469,0.15,530.0,Grid2401,778.8448762750742,707.0,-71.84487627507417
470,0.15,530.0,Sobol1,681.5270606998,707.0,25.472939300199982
471,0.15,530.0,Sobol2,663.8882104175191,707.0,43.111789582480924
472,0.15,999.0,Grid1296,743.1012638991592,707.0,-36.10126389915922
473,0.15,999.0,Grid2401,777.7704576581574,707.0,-70.7704576581574
474,0.15,999.0,Sobol1,678.751766304634,707.0,28.248233695366025
475,0.15,999.0,Sobol2,663.9111567013388,707.0,43.08884329866123
476,0.15,794.0,Grid1296,740.4522444674197,707.0,-33.452244467419746
477,0.15,794.0,Grid2401,778.6763938263822,707.0,-71.6763938263822
478,0.15,794.0,Sobol1,680.77787822758,707.0,26.222121772419996
479,0.15,794.0,Sobol2,664.2501298411546,707.0,42.7498701588454
