,ratio,rndint,dataset,kernel,rmse,mape,r2
13007,0.85,147.0,Grid2401,RBF,77.39875273723344,0.06756792638141977,-0.28119185304548444
13008,0.85,147.0,Grid2401,RQ,28.725908360930116,0.022014959591475418,0.8235206947590358
13009,0.85,16.0,Grid2401,ESS,703.146979714717,1.0,-105.62682124221895
13010,0.85,16.0,Grid2401,Matern,30.127997035755463,0.02114584601076809,0.8042441493831123
13011,0.85,16.0,Grid2401,RBF,58.14843588022722,0.05297293660782248,0.27079387910982844
13012,0.85,16.0,Grid2401,RQ,28.59581750735561,0.02268401442295425,0.8236484567264957
13013,0.85,171.0,Grid2401,ESS,56.649133949670606,0.04676649448281739,0.32859475604134025
13014,0.85,171.0,Grid2401,Matern,33.454138350497786,0.01904957281514866,0.7658479973108914
13015,0.85,171.0,Grid2401,RBF,703.7526788867403,1.0,-102.6187386892316
13016,0.85,171.0,Grid2401,RQ,30.526349821623903,0.023599872491526182,0.8050389150675606
13017,0.85,180.0,Grid2401,ESS,133.3484650500331,0.12748306226825087,-2.97822874549693
13018,0.85,180.0,Grid2401,Matern,37.560920585861076,0.030806740458672512,0.6843642659860025
13019,0.85,180.0,Grid2401,RBF,133.34948525680943,0.12748417338768409,-2.9782896180603746
13020,0.85,180.0,Grid2401,RQ,28.08555484645002,0.022610536901994625,0.8235264081083464
13021,0.85,222.0,Grid2401,ESS,62.09078384378513,0.03990568809099681,0.16450917166551293
13022,0.85,222.0,Grid2401,Matern,42.209875162394944,0.023126526820169073,0.6138860103671275
13023,0.85,222.0,Grid2401,RBF,702.6701706940795,1.0,-106.00164067798144
13024,0.85,222.0,Grid2401,RQ,30.754565984241044,0.021586872782128712,0.7950223041812265
13025,0.85,237.0,Grid2401,ESS,28.645831622333592,0.020119469280881694,0.8232488809158814
13026,0.85,237.0,Grid2401,Matern,25.208638407465237,0.013912720115573622,0.8631206040301385
13027,0.85,237.0,Grid2401,RBF,702.8455061177808,0.9999999999999994,-105.4042677158675
13028,0.85,237.0,Grid2401,RQ,26.535438007209528,0.016260969671149608,0.8483327459527754
13029,0.85,249.0,Grid2401,ESS,683.8086733740892,0.965594006707756,-99.66093065505282
13030,0.85,249.0,Grid2401,Matern,34.15384237780818,0.023274654326189366,0.7488860319063193
13031,0.85,249.0,Grid2401,RBF,703.7058072968322,1.0,-105.60412289936569
13032,0.85,249.0,Grid2401,RQ,30.040103856404993,0.023760557363120348,0.8057349872980248
13033,0.85,272.0,Grid2401,ESS,703.2493676170702,1.0,-106.06444898670306
13034,0.85,272.0,Grid2401,Matern,32.80924892063248,0.022822544121755065,0.7669660682773369
13035,0.85,272.0,Grid2401,RBF,50.92109414656479,0.043721493115912335,0.4386651068770868
13036,0.85,272.0,Grid2401,RQ,30.16853777784098,0.02489174999510023,0.8029687521644812
13037,0.85,294.0,Grid2401,ESS,69.12741700025019,0.06053454363195408,-0.021079652747176825
13038,0.85,294.0,Grid2401,Matern,28.42791205605394,0.019815314695948952,0.8273172764853138
13039,0.85,294.0,Grid2401,RBF,69.13020220931033,0.06053746930518681,-0.021161934936081872
13040,0.85,294.0,Grid2401,RQ,28.46873231972198,0.02298969328299923,0.8268210026003324
13041,0.85,297.0,Grid2401,ESS,682.2163555547647,0.9668302875965009,-97.86967025379718
13042,0.85,297.0,Grid2401,Matern,28.169783032013115,0.01868666676749614,0.8314278462285585
13043,0.85,297.0,Grid2401,RBF,703.6024618198409,1.0,-104.16555843684161
13044,0.85,297.0,Grid2401,RQ,28.518788521791553,0.02062580479034021,0.8272249699692868
13045,0.85,35.0,Grid2401,ESS,624.9335705866008,0.8726683146979569,-85.28104630239606
13046,0.85,35.0,Grid2401,Matern,44.50781742560626,0.03592518248666077,0.562356695345439
13047,0.85,35.0,Grid2401,RBF,101.50764863084544,0.093384620553214,-1.2763824483315123
13048,0.85,35.0,Grid2401,RQ,30.61697359992411,0.026443947462249182,0.7929037607439746
13049,0.85,390.0,Grid2401,ESS,189.85970349886725,0.18822403291599238,-6.757509907182283
13050,0.85,390.0,Grid2401,Matern,43.313710556902095,0.03548882164377748,0.5962546603759142
13051,0.85,390.0,Grid2401,RBF,189.8597017148496,0.18822403048246192,-6.757509761395323
13052,0.85,390.0,Grid2401,RQ,30.746981462033155,0.02561597592402456,0.7965481167276783
13053,0.85,395.0,Grid2401,ESS,103.61682319714508,0.08827308343404804,-1.3111461755735667
13054,0.85,395.0,Grid2401,Matern,39.59442656335277,0.030600836075827417,0.6625301459660861
13055,0.85,395.0,Grid2401,RBF,103.61683280709846,0.0882730946917591,-1.311146604268587
13056,0.85,395.0,Grid2401,RQ,28.92528465777695,0.02349700198855178,0.81989650039144
13057,0.85,48.0,Grid2401,ESS,32.73212525893097,0.01976219358573601,0.7585684785511424
13058,0.85,48.0,Grid2401,Matern,30.714452071805137,0.016858716330619635,0.7874157395403125
13059,0.85,48.0,Grid2401,RBF,32.732124677540256,0.019762192531074377,0.7585684871277956
13060,0.85,48.0,Grid2401,RQ,28.089594925077208,0.017972121520631528,0.8221980519042575
13061,0.85,490.0,Grid2401,ESS,703.3754250390208,1.0,-106.2953993277258
13062,0.85,490.0,Grid2401,Matern,33.223038216581365,0.02168879282644414,0.7606213514476898
13063,0.85,490.0,Grid2401,RBF,44.08743845681146,0.0345107095776077,0.5784622703878093
13064,0.85,490.0,Grid2401,RQ,28.662257389132385,0.02283747550879185,0.8218329034879039
13065,0.85,510.0,Grid2401,ESS,703.0262544677317,1.0,-106.20138315514261
13066,0.85,510.0,Grid2401,Matern,27.272088095245202,0.016477288539159016,0.8386778196861162
13067,0.85,510.0,Grid2401,RBF,35.745928222532065,0.025536680553576382,0.7228528233357987
13068,0.85,510.0,Grid2401,RQ,27.414540636686596,0.018525742105247545,0.8369881233834993
13069,0.85,530.0,Grid2401,ESS,88.72954906423914,0.06588596132588306,-0.6852316296127994
13070,0.85,530.0,Grid2401,Matern,39.983153129923124,0.02818780751174466,0.6578022628346833
13071,0.85,530.0,Grid2401,RBF,88.72989349004278,0.06588633481956349,-0.6852447129292605
13072,0.85,530.0,Grid2401,RQ,32.19332630820308,0.026704158389573653,0.7781523891264437
13073,0.85,554.0,Grid2401,ESS,142.89963666972346,0.13665361332561873,-3.4588622456444345
13074,0.85,554.0,Grid2401,Matern,45.562677547981586,0.039055728485082215,0.5467056748240227
13075,0.85,554.0,Grid2401,RBF,142.8996402586412,0.13665361707818802,-3.458862469612673
13076,0.85,554.0,Grid2401,RQ,32.13126497064536,0.02772383462021507,0.7745670193785984
13077,0.85,561.0,Grid2401,ESS,703.9986285140768,1.0,-105.05541462001706
13078,0.85,561.0,Grid2401,Matern,42.048503287939965,0.03129093287428361,0.6216529923372712
13079,0.85,561.0,Grid2401,RBF,117.88221103141304,0.1100933348705982,-1.9736220330993257
13080,0.85,561.0,Grid2401,RQ,30.70119816286036,0.02507250459700733,0.7983027998192757
13081,0.85,562.0,Grid2401,ESS,61.59339706759862,0.045489450373571876,0.18167327530391597
13082,0.85,562.0,Grid2401,Matern,31.49073128603087,0.02290097094631176,0.7860935344890481
13083,0.85,562.0,Grid2401,RBF,703.3272737248235,1.0,-105.7021910279926
13084,0.85,562.0,Grid2401,RQ,28.450822648316116,0.022029184731077206,0.8253984573669939
13085,0.85,582.0,Grid2401,ESS,26.65160317522081,0.021921319480880375,0.8475382308572894
13086,0.85,582.0,Grid2401,Matern,38.70406696013464,0.02853951949640114,0.678465570747409
13087,0.85,582.0,Grid2401,RBF,86.19087721896051,0.061971233247393516,-0.5945453669835996
13088,0.85,582.0,Grid2401,RQ,30.89639460625802,0.02558602263874713,0.7951056962106917
13089,0.85,588.0,Grid2401,ESS,113.89482803541141,0.07661606893800026,-1.7860481736833402
13090,0.85,588.0,Grid2401,Matern,32.197589673753846,0.021836314326692016,0.7773476219521074
13091,0.85,588.0,Grid2401,RBF,64.15259329429185,0.04934147992334709,0.11608796124608856
13092,0.85,588.0,Grid2401,RQ,30.125973158583072,0.023662047511182536,0.80507713558765
13093,0.85,593.0,Grid2401,ESS,30.381601293010338,0.021582229831213523,0.79965585381019
13094,0.85,593.0,Grid2401,Matern,25.6436609414655,0.014807847694789562,0.8572699593881958
13095,0.85,593.0,Grid2401,RBF,30.3816115140244,0.02158224184906611,0.7996557190101404
13096,0.85,593.0,Grid2401,RQ,27.618050542409442,0.017785874507098877,0.8344453523111006
13097,0.85,633.0,Grid2401,ESS,701.8627776241053,0.9999903133578114,-108.09991376157436
13098,0.85,633.0,Grid2401,Matern,701.8697061560736,0.9999999999997876,-108.10206776088968
13099,0.85,633.0,Grid2401,RBF,701.8697061562257,1.0,-108.10206776093695
13100,0.85,633.0,Grid2401,RQ,29.35435584499452,0.02554406060654058,0.8091618951976225
13101,0.85,634.0,Grid2401,ESS,46.84482833341309,0.03906158210271018,0.5256683525520263
13102,0.85,634.0,Grid2401,Matern,30.422712648197045,0.01947747556838045,0.799942577546145
13103,0.85,634.0,Grid2401,RBF,46.84481887820447,0.039061563364327166,0.5256685440311878
13104,0.85,634.0,Grid2401,RQ,28.200933134404853,0.01976182323782896,0.8280960896288228
13105,0.85,669.0,Grid2401,ESS,60.885190523994645,0.028551422381097827,0.21623221033124806
13106,0.85,669.0,Grid2401,Matern,43.04226767268631,0.02256543125642212,0.6082992883507977
13107,0.85,669.0,Grid2401,RBF,61.06302105563295,0.0292311893028178,0.2116471417600213
13108,0.85,669.0,Grid2401,RQ,33.6601694137687,0.02330390218971925,0.7604497284017373
13109,0.85,678.0,Grid2401,ESS,655.3248887364022,0.9089345735671145,-93.46515703515715
13110,0.85,678.0,Grid2401,Matern,32.476607660032165,0.023666339613735637,0.76799377188729
13111,0.85,678.0,Grid2401,RBF,48.512658462681976,0.04134238867706075,0.482311551206566
13112,0.85,678.0,Grid2401,RQ,27.69520479874686,0.02096657870873249,0.831279642111018
13113,0.85,711.0,Grid2401,ESS,698.1801588436161,0.9925655696011669,-106.33630798205219
13114,0.85,711.0,Grid2401,Matern,34.2394133413103,0.02508374395296275,0.7418546673858452
13115,0.85,711.0,Grid2401,RBF,54.561775952032995,0.04294783880375451,0.3444759296554005
13116,0.85,711.0,Grid2401,RQ,28.473413082081105,0.02250811623855555,0.8214784269479187
13117,0.85,721.0,Grid2401,ESS,701.8871334469079,1.0,-105.55210366332473
13118,0.85,721.0,Grid2401,Matern,24.91433318785638,0.013409548402903846,0.8657463808262342
13119,0.85,721.0,Grid2401,RBF,27.54240028441692,0.017899637140024405,0.8359292975698054
13120,0.85,721.0,Grid2401,RQ,26.393237896243566,0.016314940285271043,0.8493348492379004
13121,0.85,725.0,Grid2401,ESS,703.4240434144127,0.9999999999949389,-105.5186192880479
13122,0.85,725.0,Grid2401,Matern,30.910256630585916,0.022232120799629627,0.7943179781972298
13123,0.85,725.0,Grid2401,RBF,51.35952737827738,0.042035828227358386,0.4321506299811332
13124,0.85,725.0,Grid2401,RQ,28.924668438414173,0.023653321734051668,0.8198941207636117
13125,0.85,731.0,Grid2401,ESS,692.7387664947285,0.9805142959432904,-106.5909438786392
13126,0.85,731.0,Grid2401,Matern,27.483734445715115,0.017065795585558232,0.830648822408039
13127,0.85,731.0,Grid2401,RBF,35.42525164614234,0.026608325463857756,0.718639827504786
13128,0.85,731.0,Grid2401,RQ,26.804223225826064,0.01972618854322915,0.8389194195949783
13129,0.85,759.0,Grid2401,ESS,30.861884469684068,0.02075451267739702,0.7901540886229136
13130,0.85,759.0,Grid2401,Matern,28.28653160033314,0.01739387483056498,0.8237151349493402
13131,0.85,759.0,Grid2401,RBF,703.3310040343185,1.0,-107.9871143932562
13132,0.85,759.0,Grid2401,RQ,27.05262895907067,0.0184844673298996,0.8387593346748748
13133,0.85,75.0,Grid2401,ESS,703.2774843720543,1.0,-106.23361719908719
13134,0.85,75.0,Grid2401,Matern,31.486085631747976,0.020487736011883473,0.7850611736194963
13135,0.85,75.0,Grid2401,RBF,48.890707814479235,0.03695617694997088,0.48176089780600995
13136,0.85,75.0,Grid2401,RQ,27.91953599154115,0.020859761763110135,0.8309971917360445
13137,0.85,78.0,Grid2401,ESS,703.3182049682504,1.0,-106.20611720814328
13138,0.85,78.0,Grid2401,Matern,29.05332752017657,0.01935685939912227,0.8170604489666237
13139,0.85,78.0,Grid2401,RBF,703.3182048970382,0.9999999998987458,-106.20611718643366
13140,0.85,78.0,Grid2401,RQ,27.858304340500386,0.020570649354096176,0.831800304156749
13141,0.85,791.0,Grid2401,ESS,67.36959852824802,0.0486929300123121,0.0320832246724605
13142,0.85,791.0,Grid2401,Matern,35.910544172026725,0.023985075694773338,0.7249864635314067
13143,0.85,791.0,Grid2401,RBF,72.5228390824541,0.05670210945398722,-0.12165602314290913
13144,0.85,791.0,Grid2401,RQ,33.41158206428174,0.0253510149291287,0.7619302702958317
13145,0.85,794.0,Grid2401,ESS,703.950821481232,1.0,-104.1884597676297
13146,0.85,794.0,Grid2401,Matern,703.950821481232,1.0,-104.1884597676297
13147,0.85,794.0,Grid2401,RBF,703.950821481232,1.0,-104.1884597676297
13148,0.85,794.0,Grid2401,RQ,31.245931382081128,0.025675126424029814,0.792761516695687
13149,0.85,816.0,Grid2401,ESS,702.2597933751057,1.0,-106.86690486110948
13150,0.85,816.0,Grid2401,Matern,35.06154140838286,0.02671684166782707,0.7311224027251253
13151,0.85,816.0,Grid2401,RBF,76.53315747816896,0.07237441466598303,-0.2811260753904068
13152,0.85,816.0,Grid2401,RQ,29.47898402686604,0.02361556952766823,0.8099282242895511
13153,0.85,829.0,Grid2401,ESS,103.24710707383758,0.08568520580299933,-1.3340336886370117
13154,0.85,829.0,Grid2401,Matern,47.74360594055361,0.032992404577860984,0.5009066647092646
13155,0.85,829.0,Grid2401,RBF,103.24713303272647,0.0856852342777602,-1.3340348623053213
13156,0.85,829.0,Grid2401,RQ,31.16153456667151,0.025548970074658617,0.7873873944391508
13157,0.85,854.0,Grid2401,ESS,700.2832382171839,0.9962667566658746,-104.32146687355447
13158,0.85,854.0,Grid2401,Matern,37.930009537998075,0.02787508165547065,0.6910164630000539
13159,0.85,854.0,Grid2401,RBF,124.59738743211452,0.11973934579027651,-2.3341666925328037
13160,0.85,854.0,Grid2401,RQ,29.65406006827564,0.023910550133693875,0.8111409666845638
13161,0.85,877.0,Grid2401,ESS,57.67036658182347,0.04162513037539989,0.28459648036031415
13162,0.85,877.0,Grid2401,Matern,32.69920803327253,0.020738981044245906,0.7700040879150627
13163,0.85,877.0,Grid2401,RBF,58.42120213191838,0.04265348934860772,0.2658469171305605
13164,0.85,877.0,Grid2401,RQ,28.98544565665574,0.02003133215400053,0.8192802518569561
13165,0.85,928.0,Grid2401,ESS,82.88928541320172,0.07052429545607017,-0.49943291038622784
13166,0.85,928.0,Grid2401,Matern,38.77596862893503,0.028545483603223933,0.671862731762362
13167,0.85,928.0,Grid2401,RBF,82.88949335055362,0.07052451974280752,-0.4994404333971514
13168,0.85,928.0,Grid2401,RQ,28.17071757350508,0.02295572597152296,0.8268087021327054
13169,0.85,930.0,Grid2401,ESS,687.5513514627294,0.9721432656254746,-98.10920762571985
13170,0.85,930.0,Grid2401,Matern,36.88265773562727,0.026659815666301268,0.7148009065441039
13171,0.85,930.0,Grid2401,RBF,64.84630966182128,0.05331502051784942,0.11839457173033796
13172,0.85,930.0,Grid2401,RQ,31.317968448738533,0.025173674814430117,0.7943679106012411
13173,0.85,936.0,Grid2401,ESS,70.6482733308786,0.05787020645012991,-0.07596842947801385
13174,0.85,936.0,Grid2401,Matern,40.20958464298412,0.02799955916878665,0.6514576150699232
13175,0.85,936.0,Grid2401,RBF,68.7475262406851,0.05509556753931899,-0.018850764301047818
13176,0.85,936.0,Grid2401,RQ,31.308859086086688,0.025104873303449165,0.7886847166087166
13177,0.85,951.0,Grid2401,ESS,26.75877056651437,0.017392864158308204,0.8472702040416273
13178,0.85,951.0,Grid2401,Matern,25.180786571024704,0.013754013203366899,0.8647522515548478
13179,0.85,951.0,Grid2401,RBF,28.085973335758542,0.01927276681670415,0.8317440549613432
13180,0.85,951.0,Grid2401,RQ,27.266799859150936,0.01768314102632406,0.8414158420170725
13181,0.85,968.0,Grid2401,ESS,27.38157426573818,0.01861770114779932,0.8398295234647187
13182,0.85,968.0,Grid2401,Matern,25.039656003709705,0.014044329393905524,0.8660562798784959
13183,0.85,968.0,Grid2401,RBF,27.958226647820418,0.019374485322766012,0.8330121462755586
13184,0.85,968.0,Grid2401,RQ,26.48108007469462,0.01750971342242972,0.8501913020404581
13185,0.85,985.0,Grid2401,ESS,701.8813352185825,1.0,-108.6498305791977
13186,0.85,985.0,Grid2401,Matern,36.05029973849221,0.027901133715444396,0.7107333688250431
13187,0.85,985.0,Grid2401,RBF,104.83462422523965,0.09847734545202211,-1.4461893072275442
13188,0.85,985.0,Grid2401,RQ,27.982021370947532,0.02335645125778534,0.8257235335929775
13189,0.85,986.0,Grid2401,ESS,152.3301209105733,0.1488340864548893,-3.972290966937762
13190,0.85,986.0,Grid2401,Matern,52.05379267182997,0.04275085646249774,0.41938304081283484
13191,0.85,986.0,Grid2401,RBF,703.5312600743329,0.9999999999999724,-105.06003339152002
13192,0.85,986.0,Grid2401,RQ,34.227899890187835,0.032191165202631655,0.748958531216427
13193,0.85,996.0,Grid2401,ESS,702.3323784941284,0.9983869166805991,-105.6329399443069
13194,0.85,996.0,Grid2401,Matern,35.73109107953316,0.026436159096614516,0.7240066879872878
13195,0.85,996.0,Grid2401,RBF,76.02881007558517,0.06557151287139766,-0.24957517640733506
13196,0.85,996.0,Grid2401,RQ,30.770296203873773,0.02561239124927721,0.7953228523443729
13197,0.85,999.0,Grid2401,ESS,30.719312418205515,0.02294982675320422,0.7961006834621511
13198,0.85,999.0,Grid2401,Matern,26.126496288273223,0.015683891250922434,0.8525125275422485
13199,0.85,999.0,Grid2401,RBF,37.149463000384934,0.030342405568241897,0.701806708234002
13200,0.85,999.0,Grid2401,RQ,26.525328012959818,0.017921626491593203,0.8479752441196559
13201,0.85,111.0,Sobol1,ESS,669.0885605123449,0.999157536070646,-35.78478346961197
13202,0.85,111.0,Sobol1,Matern,24.10395145826537,0.025427590913158035,0.9522605421613546
13203,0.85,111.0,Sobol1,RBF,29.06339717512926,0.030176205234991513,0.9305945222044855
13204,0.85,111.0,Sobol1,RQ,38.262016388469746,0.04490565449986409,0.87970801229916
13205,0.85,147.0,Sobol1,ESS,27.04234743507323,0.026605277132485988,0.9371611460530824
13206,0.85,147.0,Sobol1,Matern,23.188753156647458,0.024302219953625595,0.9537944361396505
13207,0.85,147.0,Sobol1,RBF,27.04236805440224,0.026605293729829806,0.9371610502259357
13208,0.85,147.0,Sobol1,RQ,33.148254462252986,0.03817460990899493,0.905580693246889
13209,0.85,16.0,Sobol1,ESS,669.3244995911616,1.0,-36.49277883893026
13210,0.85,16.0,Sobol1,Matern,24.832303816024336,0.02555637728903913,0.948393047683788
13211,0.85,16.0,Sobol1,RBF,25.370571582576126,0.025392521044552495,0.9461315239394071
13212,0.85,16.0,Sobol1,RQ,37.420552869874705,0.043401044241626836,0.8828089122037707
13213,0.85,171.0,Sobol1,ESS,18.88319627655633,0.020509151992254154,0.9708884963281322
13214,0.85,171.0,Sobol1,Matern,670.6818364592514,0.9999999994347112,-35.723723877971736
13215,0.85,171.0,Sobol1,RBF,670.6818368141109,1.0,-35.723723916832974
13216,0.85,171.0,Sobol1,RQ,37.753447106151604,0.04303158198783338,0.8836338016384363
13217,0.85,180.0,Sobol1,ESS,31.777659348792533,0.031838606966968275,0.9156016994044384
13218,0.85,180.0,Sobol1,Matern,25.11239642209437,0.027042126300674194,0.9472932535202048
13219,0.85,180.0,Sobol1,RBF,31.319613649094503,0.031383994195824806,0.9180172119179704
13220,0.85,180.0,Sobol1,RQ,36.94687667325126,0.04455186171469988,0.8859105849378043
13221,0.85,222.0,Sobol1,ESS,29.63486980776562,0.028291959086812188,0.9283775617010932
13222,0.85,222.0,Sobol1,Matern,669.2323944555269,0.9999999999814939,-35.5255668573872
13223,0.85,222.0,Sobol1,RBF,669.2323944692797,1.0,-35.52556685888841
13224,0.85,222.0,Sobol1,RQ,40.11529346597808,0.04623618269858596,0.8687609729629104
13225,0.85,237.0,Sobol1,ESS,647.3863287911337,0.952252655861875,-33.33222293664821
13226,0.85,237.0,Sobol1,Matern,23.86523441651941,0.02622178060031265,0.9533441307451647
13227,0.85,237.0,Sobol1,RBF,669.0217716312816,1.0,-35.66531142593671
13228,0.85,237.0,Sobol1,RQ,38.15653958952963,0.0450064273413637,0.880735047502181
13229,0.85,249.0,Sobol1,ESS,668.4119329107676,0.9994841471891235,-35.75063265914525
13230,0.85,249.0,Sobol1,Matern,25.764666780022765,0.028401525297749735,0.9453958701600714
13231,0.85,249.0,Sobol1,RBF,668.746166463167,1.0,-35.787395514440746
13232,0.85,249.0,Sobol1,RQ,42.147442218546836,0.049824387932231616,0.8538768995483798
13233,0.85,272.0,Sobol1,ESS,668.9865741663101,0.998809513354224,-36.09697876546732
13234,0.85,272.0,Sobol1,Matern,28.67891736842617,0.02892111650210812,0.9318243570017223
13235,0.85,272.0,Sobol1,RBF,31.316434331274284,0.029165992594798806,0.9187078981131963
13236,0.85,272.0,Sobol1,RQ,40.80118655133518,0.047214605017145216,0.8620094570018789
13237,0.85,294.0,Sobol1,ESS,25.66796382405115,0.02702237499619545,0.9452193801778306
13238,0.85,294.0,Sobol1,Matern,25.10917683504121,0.027052918057503365,0.9475785468888055
13239,0.85,294.0,Sobol1,RBF,25.668654712922052,0.027023105612242044,0.9452164311453173
13240,0.85,294.0,Sobol1,RQ,41.21878183501117,0.04757158690500279,0.8587350532639614
13241,0.85,297.0,Sobol1,ESS,666.2638672979098,0.9931855290155964,-35.14215231284613
13242,0.85,297.0,Sobol1,Matern,24.492456851887386,0.026614543137017964,0.9511588149975666
13243,0.85,297.0,Sobol1,RBF,669.1131508055045,1.0,-35.45193778795843
13244,0.85,297.0,Sobol1,RQ,41.56599804204007,0.04792137411434993,0.8593311572008192
13245,0.85,35.0,Sobol1,ESS,669.2734424065824,0.9990029355562559,-35.42895935960807
13246,0.85,35.0,Sobol1,Matern,25.647322688154798,0.027954859990350363,0.9465037113821245
13247,0.85,35.0,Sobol1,RBF,29.38439728040176,0.030466500757251883,0.9297780063210306
13248,0.85,35.0,Sobol1,RQ,40.22149143888487,0.04734815172852301,0.8684302885634332
13249,0.85,390.0,Sobol1,ESS,669.32587628173,0.9999999994239325,-35.509582366264006
13250,0.85,390.0,Sobol1,Matern,27.090210149541257,0.02883307424177999,0.9401923989575733
13251,0.85,390.0,Sobol1,RBF,30.32081308732005,0.029811622520497034,0.9250773170260495
13252,0.85,390.0,Sobol1,RQ,41.73522006332176,0.049129993110167094,0.8580494596003064
13253,0.85,395.0,Sobol1,ESS,29.020136798637697,0.02737525866445278,0.9304669763747178
13254,0.85,395.0,Sobol1,Matern,26.350311319439236,0.025949368581334776,0.9426724072653344
13255,0.85,395.0,Sobol1,RBF,29.02014123251984,0.027375262262776392,0.9304669551273158
13256,0.85,395.0,Sobol1,RQ,38.96517091554364,0.04442614492356939,0.87464392792934
13257,0.85,48.0,Sobol1,ESS,22.92219915184332,0.02495337436147684,0.9566221405908405
13258,0.85,48.0,Sobol1,Matern,21.53052857155126,0.02300613228180934,0.9617294293837775
13259,0.85,48.0,Sobol1,RBF,22.922199139828244,0.02495337434766437,0.956622140636315
13260,0.85,48.0,Sobol1,RQ,38.7602915855202,0.04398816737328829,0.8759691771361533
13261,0.85,490.0,Sobol1,ESS,670.3180677034069,0.9990777211718637,-36.79475574174664
13262,0.85,490.0,Sobol1,Matern,23.59705420545823,0.025807986675125155,0.9531634095546929
13263,0.85,490.0,Sobol1,RBF,26.184843339539523,0.027446537955931976,0.9423273839244123
13264,0.85,490.0,Sobol1,RQ,35.56990716453232,0.040820776868781716,0.893577083779886
13265,0.85,510.0,Sobol1,ESS,668.5953931526876,0.9997906887011555,-35.646471538849056
13266,0.85,510.0,Sobol1,Matern,25.534659790044227,0.027433757008037265,0.9465478033306557
13267,0.85,510.0,Sobol1,RBF,26.4697203825269,0.02731876908693383,0.942561364682512
13268,0.85,510.0,Sobol1,RQ,38.62986758667517,0.04460459220192392,0.8776646849354829
13269,0.85,530.0,Sobol1,ESS,36.810546271365396,0.030737600071414715,0.8858383245375727
13270,0.85,530.0,Sobol1,Matern,32.8628645118051,0.03184496980124739,0.9090114714763535
13271,0.85,530.0,Sobol1,RBF,36.81081054134193,0.030737776365499965,0.8858366853545315
13272,0.85,530.0,Sobol1,RQ,42.723784643319114,0.04635384463935216,0.8462145514978294
13273,0.85,554.0,Sobol1,ESS,27.480271660375543,0.029967827431841045,0.9378651384319412
13274,0.85,554.0,Sobol1,Matern,25.303367185748908,0.027375316826087927,0.9473194952811803
13275,0.85,554.0,Sobol1,RBF,27.480274919398838,0.02996783071316629,0.9378651236941703
13276,0.85,554.0,Sobol1,RQ,41.5217691062134,0.04791549554236674,0.8581448883527175
13277,0.85,561.0,Sobol1,ESS,664.4974366611268,0.9874406254775603,-35.4296239210476
13278,0.85,561.0,Sobol1,Matern,24.63292522453824,0.026248269540035413,0.9499389395661744
13279,0.85,561.0,Sobol1,RBF,23.3149707352227,0.024137277826865464,0.955152543503708
13280,0.85,561.0,Sobol1,RQ,38.830233797375605,0.04460569327353686,0.8756035236219952
13281,0.85,562.0,Sobol1,ESS,31.10504653081522,0.03177374658405518,0.9223086718823166
13282,0.85,562.0,Sobol1,Matern,23.84982034177416,0.025532510981975322,0.9543247367837858
13283,0.85,562.0,Sobol1,RBF,669.3764051576372,1.0,-34.97921094688256
13284,0.85,562.0,Sobol1,RQ,41.686927872428676,0.04880379033845958,0.860456177057474
13285,0.85,582.0,Sobol1,ESS,669.023287088008,0.9977455653696581,-35.861504214909544
13286,0.85,582.0,Sobol1,Matern,24.98320698231846,0.027103391339404606,0.9485971787275497
13287,0.85,582.0,Sobol1,RBF,32.17458380907214,0.03308241889111407,0.9147456672468522
13288,0.85,582.0,Sobol1,RQ,40.112575988598294,0.046865920741582245,0.8674890737546901
13289,0.85,588.0,Sobol1,ESS,669.5710834992508,0.9987654153740786,-35.77161803995242
13290,0.85,588.0,Sobol1,Matern,26.23405405242729,0.026829031990946484,0.9435517894566134
13291,0.85,588.0,Sobol1,RBF,26.195225808020083,0.02722598764923931,0.9437187604412021
13292,0.85,588.0,Sobol1,RQ,39.454207471134076,0.04389561730023152,0.8723249581397589
13293,0.85,593.0,Sobol1,ESS,25.89265839181032,0.02901067340818225,0.9459040712080796
13294,0.85,593.0,Sobol1,Matern,24.59817725977885,0.028120633873562666,0.951177821734761
13295,0.85,593.0,Sobol1,RBF,25.892669459283464,0.029010684580805753,0.9459040249628963
13296,0.85,593.0,Sobol1,RQ,43.95301711759138,0.05119980506907192,0.8441206152649565
13297,0.85,633.0,Sobol1,ESS,668.7171683734783,0.997299307593136,-35.78570385326265
13298,0.85,633.0,Sobol1,Matern,669.9996838602918,1.0,-35.92693987375442
13299,0.85,633.0,Sobol1,RBF,669.9996838602918,1.0,-35.92693987375442
13300,0.85,669.0,Sobol1,ESS,24.11712758479403,0.0250824450983982,0.9513194297327334
13301,0.85,633.0,Sobol1,RQ,38.858081994888416,0.04484131969589701,0.8757899191672006
13302,0.85,669.0,Sobol1,Matern,23.605158072038073,0.02532709999133027,0.9533643191685045
13303,0.85,634.0,Sobol1,ESS,30.053273054174788,0.03161251813286611,0.9268698729378579
13304,0.85,634.0,Sobol1,RQ,47.32230642655004,0.05462239200801051,0.8186804717948313
13305,0.85,634.0,Sobol1,Matern,29.31798360374745,0.03234585921094207,0.9304045305338081
13306,0.85,669.0,Sobol1,RBF,27.730891743877635,0.02848388279690081,0.935637609467157
