,diff,rmse,r2
12497,-12.63951721282922,54.44543772595615,0.6956239582458826
12498,-15.51478894747072,58.53708297867764,0.6481564198367898
12499,-6.17032716650283,74.31953658156954,0.4328558413832721
12500,37.76569453092452,120.67705273080256,-0.4768701650688083
12501,-19.20715347390933,47.17328358285821,0.774324121562857
12502,-47.05441181540232,81.95735971945525,0.3188090878549627
12503,707.0,674.8437452128322,-45.18483338962835
12504,-2.23255698572666,36.25637241421738,0.8614274560410489
12505,-3.680500200967117,25.864060338444773,0.9294816891060376
12506,1.6723174967594332,33.38473115241385,0.8825090925618163
12507,-2.2325467514137927,36.25607919871359,0.8614296973824342
12508,-12.531018627710182,40.12629990285841,0.8314648687518149
12509,-9.54425014370952,31.39340680557021,0.8968405282161778
12510,-4.672795465096215,39.53415245483885,0.8364023430087646
12511,-12.530880169846569,40.1261084863101,0.8314664766915564
12512,707.0,679.5688805046628,-46.087993836758365
12513,-26.866416728091732,29.782269154086308,0.9068933374995723
12514,-9.216378590975523,55.2735417523545,0.6884858279604572
12515,-3.895514391329357,61.4740626600262,0.6146751191316584
12516,707.0,679.5708536860086,-46.08826728449444
12517,707.0,678.1430035724962,-45.40138431502368
12518,-1.283494744295922,56.77879034660334,0.6747175458763188
12519,-24.58526436651516,84.01261298173351,0.2878403701366183
12520,707.0,678.1932502073871,-45.40826074014325
12521,-8.308608004190546,38.05081729440945,0.8466287328771618
12522,-10.09833435991618,27.96882502825376,0.917136271479952
12523,16.23395346094844,33.93250502241105,0.8780314471750238
12524,707.0,667.2818933836996,-46.16661481943
12525,707.0,680.2139111719847,-47.90690259596485
12526,33.73202690491144,26.38048447756596,0.9264394997792136
12527,63.01312866120497,33.095517922277715,0.8842242765627113
12528,22.373951552576383,39.06513744969027,0.8386912770309332
12529,-9.317725620757756,105.470620378681,-0.1354581659617224
12530,-23.66536323272203,54.699725323958106,0.6945933931068629
12531,-16.131521802719817,61.595042379582246,0.6127426639071856
12532,154.37693872986551,564.4225219757159,-31.51747438531852
12533,-12.99741607784722,47.76790257621659,0.7690511743720159
12534,14.653805315793647,56.71125621282265,0.6744767983752451
12535,-25.110108866159635,83.63838739218899,0.2919650191021938
12536,707.0,677.0029071766039,-45.39001154766624
12537,-31.52115657651996,31.873638247570725,0.8933407772735416
12538,-17.329438619317443,27.35111482248764,0.9214610300059538
12539,-2.216127215155552,32.96113444057393,0.8859384058302191
12540,707.0,677.8323298249493,-47.23693381515382
12541,30.787748879850824,117.26875556069888,-0.4056120135350369
12542,-4.015461966177554,41.85575402423844,0.8143355561082547
12543,-7.821709988865678,53.888652390149,0.7031784191787674
12544,-1.0968803910072893,59.49900287663322,0.638156977428523
12545,6.832060383195085,33.06295018820482,0.884148514578706
12546,707.0,676.7579065899727,-45.81311106383281
12547,-34.21568386855597,59.58919869888448,0.6398125922207437
12548,45.47587428361396,37.82318812900948,0.8483876195138558
12549,-26.08952505326204,51.43566929605164,0.7316372549678226
12550,707.0,670.6223181963861,-46.66223527314151
12551,-56.33710271128177,80.75791467821284,0.3384485479433237
12552,707.0,666.7995449390195,-44.100777034059895
12553,2.403149056067832,28.086384545572063,0.9186134863106088
12554,-18.00152061793483,25.09966650156736,0.935002497117189
12555,-5.801843755680011,34.0519095667574,0.8803690056520996
12556,707.0,678.6852610521528,-46.522316821975934
12557,-13.856761467503476,37.07660492154904,0.8541184435338224
12558,-8.234743627343732,28.31201512545917,0.9149367379776004
12559,5.031294262853066,36.19501479166814,0.86097337285127
12560,707.0,679.7913022665196,-48.04013725525052
12561,-13.400676448028207,101.65951870797736,-0.0574381912757717
12562,-15.384648851093289,56.18565890001682,0.6769945503269166
12563,-12.27790129158359,59.53288970767195,0.6373624096207512
12564,-13.400674070186142,101.65951781559887,-0.0574381727111532
12565,166.6151702668143,335.86019879780804,-10.391173177786715
12566,32.17737026414352,43.25602432592714,0.8110510100900503
12567,-20.89342139455107,82.10965846422377,0.3191681498941539
12568,166.61516715309062,335.8601902521252,-10.391172598108907
12569,30.43151344463695,35.80383294923577,0.8653938079023589
12570,14.063763677118004,29.146265642836266,0.910798566880302
12571,16.577273233384403,37.61279866148288,0.8514484140469939
12572,30.43151112742225,35.80383016889674,0.8653938288079884
12573,4.316843711213551,32.607192760132044,0.8872297139191068
12574,-15.99194339981807,27.72284979681201,0.9184838604022978
12575,-1.647522426211367,37.06551199152669,0.8542837898416228
12576,4.316823123820541,32.60718430923887,0.8872297723730511
12577,2.9795081328993547,102.54396654793172,-0.0696530186413795
12578,-13.767601308193775,54.07018726791007,0.7026017261758721
12579,-0.8583164504749448,64.32722404321565,0.5790676375638899
12580,2.979508319790739,102.54396655494202,-0.06965301878763
12581,-15.10703211409077,39.219240464541855,0.8442501974493395
12582,-2.5928208593995805,58.73670771285923,0.6506599747498991
12583,-23.040275388962755,80.03599834972087,0.3513657448316906
12584,-15.10702319444738,39.21923080646901,0.8442502741587676
12585,-13.977317557468268,30.2340795028204,0.9041707642125272
12586,-11.311208556078554,25.37380024168229,0.9325043853986754
12587,-11.290951861321446,33.055591340049574,0.8854501869279492
12588,-10.894734158594474,34.50341363753745,0.8751959575348541
12589,-26.86641682421896,29.782268996565715,0.9068933384844682
12590,-23.22247282951628,27.81693248498896,0.9187761326947737
12591,-9.382059270312311,36.68578193252114,0.8587264848956134
12592,707.0,678.9736885748314,-46.10703034749448
12593,-13.975757891822695,52.5748098841191,0.7175541103917801
12594,-26.018340609112784,61.760263544624834,0.6102392357370074
12595,3.181578122791052,98.42685318293805,0.0100641826161437
12596,707.0,677.9450686667299,-45.40043456976343
12597,-9.936903180081115,55.17714477414379,0.692637073277754
12598,-45.41262626464732,81.81809938676905,0.3241788027317897
12599,24.958345986835862,36.18403367309244,0.8678196207174749
12600,707.0,679.969135177932,-47.33003039001815
12601,-0.8438563718719934,25.40647623602564,0.9325273857226432
12602,16.8304497954191,33.902581996026576,0.8798554103302143
12603,707.0,679.5565419576172,-47.27139657259652
12604,34.44680009273134,104.52807682668828,-0.1218539662067221
12605,707.0,680.2431166118005,-47.96605108381008
12606,-0.5041967889096668,57.88944791732776,0.6559122406834333
12607,-0.4873481360440337,57.5677633405053,0.6597257227650821
12608,3.0124114128470865,25.842039662439955,0.9293323992023994
12609,34.44678968797234,104.52806898774644,-0.1218537979428853
12610,34.22893401580495,46.44453114835664,0.782067949674058
12611,15.797460217293292,33.978691902451935,0.8778256377289476
12612,-10.792178141128716,59.9410622568484,0.6370048614020517
12613,11.991322048299024,30.03729873193855,0.9045252527800938
12614,-50.96423932815071,83.20936831591357,0.3004860356111717
12615,34.22893135400682,46.444529067506025,0.782067969202042
12616,6.994093694285311,34.68418126326854,0.873172531436499
12617,7.446252354744161,27.75167912625294,0.918805060877191
12618,17.482131889301968,35.1538433752384,0.8697145082312707
12619,6.994092729194563,34.68417875702312,0.873172549765359
12620,9.92422610311587,28.646326801746305,0.913757425235445
12621,20.353336474267167,26.47541103992324,0.9263336329776478
12622,31.895358882439268,34.757418329211575,0.8730365101009829
12623,9.92422402796592,28.64632551457496,0.9137574329857558
12624,30.019514080745463,112.1437568493272,-0.2804583570670529
12625,-25.153156525869463,55.0412895470741,0.6915445432398686
12626,-6.6293987177120925,62.370523676722,0.6039280943275414
12627,707.0,679.4692480560673,-46.0061701963382
12628,18.44842994720034,52.06808401543091,0.7255198376346791
12629,-67.70662768871841,58.77697940830623,0.6502302108080915
12630,-58.024273465109104,80.6727887395711,0.3410963576112651
12631,707.0,677.8739129443609,-45.52277482312281
12632,-10.721219003340591,38.21822969353875,0.8437221677371951
12633,-3.394457401300315,30.22524011851429,0.90225472665868
12634,4.2326636337921855,34.91842163594774,0.8695435802778774
12635,707.0,679.541351992756,-48.40694784587449
12636,-3.629371856933176,37.08239021973762,0.8552345292116236
12637,-3.5718061385027795,30.67489302749268,0.900940607235757
