,ratio,rndint,dataset,kernel,prediction,std dev.,target,diff
3392,0.25,930.0,Grid1296,RBF,299.06969842161476,0.9333632332016586,707.0,407.93030157838524
3393,0.25,930.0,Grid1296,Matern,712.4102190165103,0.43859296509970847,707.0,-5.410219016510268
3394,0.25,930.0,Grid1296,RQ,713.9634953666323,0.6695131842969625,707.0,-6.963495366632287
3395,0.25,930.0,Grid1296,ESS,1299.5311456383183,0.0,707.0,-592.5311456383183
3396,0.25,930.0,Grid2401,RBF,0.0,1.0,707.0,707.0
3397,0.25,930.0,Grid2401,Matern,709.5314889299204,0.3611100577901891,707.0,-2.5314889299204424
3398,0.25,930.0,Grid2401,RQ,746.9906891201231,0.66451018904841,707.0,-39.99068912012308
3399,0.25,930.0,Grid2401,ESS,1179.6036115646787,0.0,707.0,-472.60361156467866
3400,0.25,930.0,Sobol1,RBF,721.6830807256815,0.04140693538383715,707.0,-14.68308072568152
3401,0.25,930.0,Sobol1,Matern,719.2865482184333,0.1316710303007124,707.0,-12.286548218433268
3402,0.25,930.0,Sobol1,RQ,715.8850104755841,0.35235228494009185,707.0,-8.885010475584068
3403,0.25,930.0,Sobol1,ESS,0.0010617303862576113,0.9999999999986575,707.0,706.9989382696137
3404,0.25,930.0,Sobol2,RBF,736.2024974179117,0.07603633466287565,707.0,-29.202497417911673
3405,0.25,930.0,Sobol2,Matern,726.4152844085179,0.19558011604165743,707.0,-19.41528440851789
3406,0.25,930.0,Sobol2,RQ,717.695181896763,0.48658179471373647,707.0,-10.69518189676296
3407,0.25,930.0,Sobol2,ESS,4.2563286543543475e-07,1.0,707.0,706.9999995743672
3408,0.25,829.0,Grid1296,RBF,287.59619777050375,0.9401419735058357,707.0,419.40380222949625
3409,0.25,829.0,Grid1296,Matern,713.7528699127323,0.44346371887575287,707.0,-6.752869912732308
3410,0.25,829.0,Grid1296,RQ,713.254730893055,0.6722683287428609,707.0,-6.254730893055012
3411,0.25,829.0,Grid1296,ESS,287.59636683703,0.940141926564569,707.0,419.40363316297
3412,0.25,829.0,Grid2401,RBF,461.2930434480869,0.8192549622499038,707.0,245.7069565519131
3413,0.25,829.0,Grid2401,Matern,708.8446633213393,0.4996828949529249,707.0,-1.8446633213393397
3414,0.25,829.0,Grid2401,RQ,764.0492095535712,0.7184379242472702,707.0,-57.049209553571245
3415,0.25,829.0,Grid2401,ESS,461.29308756928594,0.8192549271903956,707.0,245.70691243071406
3416,0.25,829.0,Sobol1,RBF,718.7952287870348,0.05310706696435242,707.0,-11.79522878703483
3417,0.25,829.0,Sobol1,Matern,718.790830265573,0.13947132057460201,707.0,-11.79083026557305
3418,0.25,829.0,Sobol1,RQ,714.6919534983696,0.3704058565975597,707.0,-7.691953498369571
3419,0.25,829.0,Sobol1,ESS,718.7952331740466,0.05310705506421544,707.0,-11.795233174046643
3420,0.25,829.0,Sobol2,RBF,731.9650078952604,0.14163561441363684,707.0,-24.96500789526044
3421,0.25,829.0,Sobol2,Matern,722.0401730642978,0.24310460302889542,707.0,-15.040173064297846
3422,0.25,829.0,Sobol2,RQ,704.502564884872,0.5423557537848315,707.0,2.4974351151280416
3423,0.25,829.0,Sobol2,ESS,731.9650035566265,0.14163559958229893,707.0,-24.96500355662647
3424,0.25,794.0,Grid1296,RBF,0.0,1.0,707.0,707.0
3425,0.25,794.0,Grid1296,Matern,0.0,1.0,707.0,707.0
3426,0.25,794.0,Grid1296,RQ,713.6736402975214,0.6705954014912624,707.0,-6.673640297521388
3427,0.25,794.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3428,0.25,794.0,Grid2401,RBF,0.0,1.0,707.0,707.0
3429,0.25,794.0,Grid2401,Matern,0.0,1.0,707.0,707.0
3430,0.25,794.0,Grid2401,RQ,747.4257129400065,0.6669130921907458,707.0,-40.42571294000652
3431,0.25,794.0,Grid2401,ESS,0.0,1.0,707.0,707.0
3432,0.25,794.0,Sobol1,RBF,0.0,1.0,707.0,707.0
3433,0.25,794.0,Sobol1,Matern,722.746540909997,0.1587135167133186,707.0,-15.746540909996952
3434,0.25,794.0,Sobol1,RQ,717.7745903851867,0.41430659826233895,707.0,-10.774590385186684
3435,0.25,794.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3436,0.25,794.0,Sobol2,RBF,0.0,1.0,707.0,707.0
3437,0.25,794.0,Sobol2,Matern,1.1156094274835858e-40,1.0,707.0,707.0
3438,0.25,794.0,Sobol2,RQ,711.0108311416202,0.5092635645272844,707.0,-4.010831141620201
3439,0.25,794.0,Sobol2,ESS,1.3268738404642383e-07,1.0,707.0,706.9999998673126
3440,0.25,222.0,Grid1296,RBF,0.0,1.0,707.0,707.0
3441,0.25,222.0,Grid1296,Matern,713.429314160059,0.44367487333631206,707.0,-6.429314160058993
3442,0.25,222.0,Grid1296,RQ,710.3660093840156,0.6702489911835126,707.0,-3.3660093840155696
3443,0.25,222.0,Grid1296,ESS,285.01645383262394,0.9411474446159765,707.0,421.98354616737606
3444,0.25,222.0,Grid2401,RBF,0.0,1.0,707.0,707.0
3445,0.25,222.0,Grid2401,Matern,710.1168371866559,0.4612228278420252,707.0,-3.1168371866558573
3446,0.25,222.0,Grid2401,RQ,759.7544170187762,0.7021359364760775,707.0,-52.75441701877617
3447,0.25,222.0,Grid2401,ESS,479.9205702584377,0.7948556423237291,707.0,227.0794297415623
3448,0.25,222.0,Sobol1,RBF,0.0,1.0,707.0,707.0
3449,0.25,222.0,Sobol1,Matern,718.7758034393878,0.13104353795057258,707.0,-11.7758034393878
3450,0.25,222.0,Sobol1,RQ,714.5845773424272,0.3533267105237814,707.0,-7.584577342427224
3451,0.25,222.0,Sobol1,ESS,719.5049657683485,0.034501644219684637,707.0,-12.504965768348484
3452,0.25,222.0,Sobol2,RBF,4.302794170696368e-114,1.0,707.0,707.0
3453,0.25,222.0,Sobol2,Matern,726.8906848965796,0.21164796678027886,707.0,-19.890684896579614
3454,0.25,222.0,Sobol2,RQ,716.837006221731,0.5048311504245353,707.0,-9.83700622173103
3455,0.25,222.0,Sobol2,ESS,739.7565803073535,0.10272347054230338,707.0,-32.75658030735349
3456,0.25,999.0,Grid1296,RBF,324.3777203545551,0.924827876606445,707.0,382.6222796454449
3457,0.25,999.0,Grid1296,Matern,706.0458377055324,0.44416363121060887,707.0,0.954162294467551
3458,0.25,999.0,Grid1296,RQ,709.7953245018468,0.6753537709337444,707.0,-2.795324501846835
3459,0.25,999.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3460,0.25,999.0,Grid2401,RBF,444.5547988490144,0.8623034304813557,707.0,262.4452011509856
3461,0.25,999.0,Grid2401,Matern,705.5399155571317,0.5172799865673878,707.0,1.4600844428682649
3462,0.25,999.0,Grid2401,RQ,761.2448646337695,0.7233950750269017,707.0,-54.24486463376945
3463,0.25,999.0,Grid2401,ESS,0.0,1.0,707.0,707.0
3464,0.25,999.0,Sobol1,RBF,718.3245163138945,0.039227464572945084,707.0,-11.324516313894492
3465,0.25,999.0,Sobol1,Matern,718.8678749479371,0.1357773297457124,707.0,-11.867874947937139
3466,0.25,999.0,Sobol1,RQ,714.7715232035775,0.36975757344423704,707.0,-7.771523203577544
3467,0.25,999.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3468,0.25,180.0,Grid1296,RBF,1.1768811789094584e-151,1.0,707.0,707.0
3469,0.25,180.0,Grid1296,Matern,713.2345303603763,0.44221705398552275,707.0,-6.234530360376311
3470,0.25,180.0,Grid1296,RQ,713.1142055517103,0.6719651161253889,707.0,-6.114205551710256
3471,0.25,999.0,Sobol2,RBF,742.76445942171,0.13154933816310477,707.0,-35.764459421709944
3472,0.25,180.0,Grid1296,ESS,308.66049143793316,0.9330177273718271,707.0,398.33950856206684
3473,0.25,180.0,Grid2401,RBF,1.8477782028394534e-69,1.0,707.0,707.0
3474,0.25,999.0,Sobol2,Matern,725.904325693401,0.23333353307193883,707.0,-18.904325693401006
3475,0.25,180.0,Grid2401,Matern,717.392612851147,0.45457146450919306,707.0,-10.392612851146964
3476,0.25,999.0,Sobol2,RQ,713.9310060569126,0.5356161539853814,707.0,-6.931006056912565
3477,0.25,759.0,Grid1296,RBF,0.0,1.0,707.0,707.0
3478,0.25,180.0,Grid2401,RQ,758.7427945370182,0.7096493021688429,707.0,-51.7427945370182
3479,0.25,999.0,Sobol2,ESS,0.0,1.0,707.0,707.0
3480,0.25,759.0,Grid1296,Matern,708.20554391567,0.4326334770039936,707.0,-1.2055439156699777
3481,0.25,759.0,Grid1296,RQ,709.0601099464675,0.6674803548462473,707.0,-2.0601099464674917
3482,0.25,759.0,Grid1296,ESS,329.63249243064763,0.9229230971482396,707.0,377.36750756935237
3483,0.25,180.0,Grid2401,ESS,586.2719127387603,0.7078572772075975,707.0,120.7280872612397
3484,0.25,759.0,Grid2401,RBF,0.0,1.0,707.0,707.0
3485,0.25,180.0,Sobol1,RBF,722.4612281752406,0.037231749712914944,707.0,-15.461228175240649
3486,0.25,759.0,Grid2401,Matern,0.0,1.0,707.0,707.0
3487,0.25,180.0,Sobol1,Matern,718.8665427152781,0.1325946458124349,707.0,-11.866542715278115
3488,0.25,759.0,Grid2401,RQ,746.4541340044366,0.6673898127568981,707.0,-39.45413400443658
3489,0.25,759.0,Grid2401,ESS,1154.3489780426025,0.08018313697378401,707.0,-447.34897804260254
3490,0.25,180.0,Sobol1,RQ,714.6277889143303,0.3585518744643845,707.0,-7.627788914330267
3491,0.25,759.0,Sobol1,RBF,0.0,1.0,707.0,707.0
3492,0.25,180.0,Sobol1,ESS,722.4611979887914,0.037231646921019365,707.0,-15.461197988791355
3493,0.25,759.0,Sobol1,Matern,718.0231944339031,0.12716297774410268,707.0,-11.023194433903086
3494,0.25,180.0,Sobol2,RBF,736.0789596955219,0.0721443290332421,707.0,-29.078959695521917
3495,0.25,180.0,Sobol2,Matern,724.0676228728987,0.19393575569539195,707.0,-17.06762287289871
3496,0.25,759.0,Sobol1,RQ,713.5449969691989,0.3532346714381383,707.0,-6.544996969198905
3497,0.25,180.0,Sobol2,RQ,713.5477186507652,0.48777288254816975,707.0,-6.547718650765205
3498,0.25,759.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3499,0.25,180.0,Sobol2,ESS,736.0787150148772,0.07214493064174621,707.0,-29.07871501487716
3500,0.25,759.0,Sobol2,RBF,0.0,1.0,707.0,707.0
3501,0.25,759.0,Sobol2,Matern,722.8218412647391,0.20580100911789034,707.0,-15.821841264739078
3502,0.25,759.0,Sobol2,RQ,715.4696750356599,0.502594856479405,707.0,-8.469675035659861
3503,0.25,759.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
3504,0.25,816.0,Grid1296,RBF,292.0101864369709,0.9393240994276264,707.0,414.9898135630291
3505,0.25,816.0,Grid1296,Matern,713.4246736570312,0.43742658968520154,707.0,-6.424673657031235
3506,0.25,816.0,Grid1296,RQ,710.8617446535233,0.6711088443322307,707.0,-3.8617446535232602
3507,0.25,816.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3508,0.25,816.0,Grid2401,RBF,579.642669790667,0.7148766680808699,707.0,127.35733020933299
3509,0.25,816.0,Grid2401,Matern,702.9557092915586,0.43927046717545754,707.0,4.044290708441395
3510,0.25,816.0,Grid2401,RQ,749.8522935506667,0.7064503639865851,707.0,-42.85229355066667
3511,0.25,816.0,Grid2401,ESS,0.0,1.0,707.0,707.0
3512,0.25,816.0,Sobol1,RBF,742.2010794615419,0.0860316785097696,707.0,-35.201079461541894
3513,0.25,816.0,Sobol1,Matern,724.8800275187689,0.19347581999279653,707.0,-17.880027518768884
3514,0.25,816.0,Sobol1,RQ,719.0926953252465,0.47901240613260565,707.0,-12.092695325246495
3515,0.25,816.0,Sobol1,ESS,2.789775167953275e-68,1.0,707.0,707.0
3516,0.25,816.0,Sobol2,RBF,727.123793884125,0.057113022025592264,707.0,-20.123793884125007
3517,0.25,816.0,Sobol2,Matern,725.4149633447357,0.17461342984659353,707.0,-18.414963344735725
3518,0.25,816.0,Sobol2,RQ,717.4455914100315,0.43670035371046023,707.0,-10.445591410031511
3519,0.25,816.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
3520,0.25,490.0,Grid1296,RBF,291.46328738108514,0.9386924919927603,707.0,415.53671261891486
3521,0.25,490.0,Grid1296,Matern,713.4914792673405,0.43982149899566014,707.0,-6.491479267340537
3522,0.25,490.0,Grid1296,RQ,710.6382645952716,0.6734989859031572,707.0,-3.6382645952716075
3523,0.25,490.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3524,0.25,490.0,Grid2401,RBF,579.3586711696278,0.7085682212984812,707.0,127.64132883037223
3525,0.25,490.0,Grid2401,Matern,702.057548310495,0.4351330644581316,707.0,4.942451689504992
3526,0.25,490.0,Grid2401,RQ,752.3921420708941,0.7076603112992963,707.0,-45.392142070894124
3527,0.25,490.0,Grid2401,ESS,0.0,1.0,707.0,707.0
3528,0.25,490.0,Sobol1,RBF,715.5640888877106,0.04509641490493561,707.0,-8.564088887710568
3529,0.25,490.0,Sobol1,Matern,719.27177266278,0.13672942540682728,707.0,-12.271772662779995
3530,0.25,490.0,Sobol1,RQ,716.4333334528949,0.3706185593808197,707.0,-9.433333452894885
3531,0.25,490.0,Sobol1,ESS,715.5640883408828,0.04509640908602028,707.0,-8.56408834088279
3532,0.25,490.0,Sobol2,RBF,739.600723413254,0.08105509853747124,707.0,-32.600723413253945
3533,0.25,490.0,Sobol2,Matern,727.1088391789001,0.1927874792176655,707.0,-20.108839178900098
3534,0.25,490.0,Sobol2,RQ,716.9272803417207,0.47369536873560525,707.0,-9.927280341720689
3535,0.25,490.0,Sobol2,ESS,0.0003069908350437771,0.9999999999998878,707.0,706.999693009165
3536,0.25,561.0,Grid1296,RBF,312.1026755025558,0.9294999981522689,707.0,394.8973244974442
3537,0.25,561.0,Grid1296,Matern,711.0038058008478,0.44068356039836915,707.0,-4.003805800847772
3538,0.25,561.0,Grid1296,RQ,713.5062791501455,0.6752630578352772,707.0,-6.506279150145474
3539,0.25,561.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3540,0.25,561.0,Grid2401,RBF,644.123565195169,0.5679507756058286,707.0,62.87643480483098
3541,0.25,561.0,Grid2401,Matern,707.2692071437896,0.3688212577491186,707.0,-0.269207143789572
3542,0.25,561.0,Grid2401,RQ,748.8987530463005,0.6713595478400181,707.0,-41.8987530463005
3543,0.25,561.0,Grid2401,ESS,3.945371565412292e-76,1.0,707.0,707.0
3544,0.25,561.0,Sobol1,RBF,722.6605782119136,0.04587432844219224,707.0,-15.660578211913617
3545,0.25,561.0,Sobol1,Matern,719.6374465736509,0.13612999152858563,707.0,-12.637446573650891
3546,0.25,561.0,Sobol1,RQ,715.4018732067309,0.3636809103161307,707.0,-8.401873206730897
3547,0.25,561.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3548,0.25,561.0,Sobol2,RBF,742.4047585668894,0.1236719723534132,707.0,-35.40475856688943
3549,0.25,561.0,Sobol2,Matern,725.0842304111965,0.22224680651886916,707.0,-18.084230411196472
3550,0.25,561.0,Sobol2,RQ,715.1508576215706,0.521334454708615,707.0,-8.150857621570594
3551,0.25,561.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
3552,0.25,968.0,Grid1296,RBF,319.25652104141017,0.9269777938791902,707.0,387.74347895858983
3553,0.25,968.0,Grid1296,Matern,708.3169006649302,0.44581135112192555,707.0,-1.3169006649302446
3554,0.25,968.0,Grid1296,RQ,711.8697359277727,0.6780192595792244,707.0,-4.869735927772695
3555,0.25,968.0,Grid1296,ESS,4.630104115675268e-09,1.0,707.0,706.9999999953699
3556,0.25,968.0,Grid2401,RBF,581.1877791130945,0.6633693567604089,707.0,125.8122208869055
3557,0.25,968.0,Grid2401,Matern,703.6482904718691,0.420031730891594,707.0,3.3517095281308684
3558,0.25,968.0,Grid2401,RQ,749.5904611789448,0.6922461218605207,707.0,-42.59046117894479
3559,0.25,968.0,Grid2401,ESS,798.8867149353027,0.09409998993294418,707.0,-91.88671493530273
3560,0.25,968.0,Sobol1,RBF,715.6866456040943,0.06165773883562021,707.0,-8.686645604094338
3561,0.25,968.0,Sobol1,Matern,714.1560232081122,0.14737997170092193,707.0,-7.156023208112174
3562,0.25,968.0,Sobol1,RQ,706.3494421184251,0.3721477772899252,707.0,0.650557881574855
3563,0.25,968.0,Sobol1,ESS,1.8047810102421062e-145,1.0,707.0,707.0
3564,0.25,968.0,Sobol2,RBF,725.7482971251798,0.1462906944371778,707.0,-18.74829712517976
3565,0.25,968.0,Sobol2,Matern,717.4617464467042,0.23907264966880196,707.0,-10.461746446704183
3566,0.25,968.0,Sobol2,RQ,701.9632830666118,0.5425108909524056,707.0,5.03671693338822
3567,0.25,968.0,Sobol2,ESS,0.0,1.0,707.0,707.0
3568,0.25,854.0,Grid1296,RBF,307.8076725257523,0.932702880356131,707.0,399.1923274742477
3569,0.25,854.0,Grid1296,Matern,711.8458004152353,0.44154663552805634,707.0,-4.845800415235317
3570,0.25,854.0,Grid1296,RQ,712.1629428711822,0.6742367949392747,707.0,-5.162942871182167
3571,0.25,854.0,Grid1296,ESS,1.7769788469977212e-30,1.0,707.0,707.0
3572,0.25,854.0,Grid2401,RBF,385.3157545003694,0.8813980593861035,707.0,321.6842454996306
3573,0.25,854.0,Grid2401,Matern,693.2299399631203,0.5311471654122296,707.0,13.770060036879727
3574,0.25,854.0,Grid2401,RQ,766.0014911918595,0.7142666793517914,707.0,-59.001491191859486
3575,0.25,854.0,Grid2401,ESS,1.4112893639898878,0.9999974947193551,707.0,705.5887106360101
3576,0.25,854.0,Sobol1,RBF,719.8574722134672,0.03879105159082714,707.0,-12.85747221346719
3577,0.25,854.0,Sobol1,Matern,719.6270570133763,0.12760175532534765,707.0,-12.627057013376316
3578,0.25,854.0,Sobol1,RQ,715.1948567055006,0.3405968010131596,707.0,-8.19485670550057
3579,0.25,854.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3580,0.25,854.0,Sobol2,RBF,736.066818301611,0.07814633133121086,707.0,-29.066818301610965
3581,0.25,854.0,Sobol2,Matern,723.6640410133192,0.1959139939243326,707.0,-16.664041013319206
3582,0.25,854.0,Sobol2,RQ,715.8711609626465,0.4949704640162984,707.0,-8.871160962646513
3583,0.25,854.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
3584,0.25,35.0,Grid1296,RBF,336.164270953297,0.9218445630890153,707.0,370.835729046703
3585,0.25,35.0,Grid1296,Matern,714.9774926058366,0.43412905420751047,707.0,-7.977492605836574
3586,0.25,35.0,Grid1296,RQ,712.3223066802911,0.6685393603019476,707.0,-5.322306680291149
3587,0.25,35.0,Grid1296,ESS,745.6004638671875,2.238102822147316e-06,707.0,-38.6004638671875
3588,0.25,35.0,Grid2401,RBF,588.2578864342804,0.6993999239113787,707.0,118.74211356571959
3589,0.25,35.0,Grid2401,Matern,702.111888249571,0.44029622337619373,707.0,4.888111750428948
3590,0.25,35.0,Grid2401,RQ,746.1037164944354,0.7101841438641497,707.0,-39.10371649443539
3591,0.25,35.0,Grid2401,ESS,761.649169921875,1.8389506064623452e-06,707.0,-54.649169921875
3592,0.25,35.0,Sobol1,RBF,734.793070990354,0.08153686806485949,707.0,-27.793070990353954
3593,0.25,35.0,Sobol1,Matern,724.4228331628607,0.18384702068316042,707.0,-17.422833162860684
3594,0.25,35.0,Sobol1,RQ,719.8122489388891,0.46001587659085014,707.0,-12.81224893888907
3595,0.25,35.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3596,0.25,35.0,Sobol2,RBF,715.8237913097884,0.22164718951271173,707.0,-8.823791309788362
3597,0.25,35.0,Sobol2,Matern,703.4884912281244,0.3089000698924048,707.0,3.511508771875583
3598,0.25,35.0,Sobol2,RQ,686.3412109373078,0.6087898073946755,707.0,20.65878906269222
3599,0.25,35.0,Sobol2,ESS,0.011082281378881368,0.9999999998537581,707.0,706.9889177186211
3600,0.25,721.0,Grid1296,RBF,0.0,1.0,707.0,707.0
3601,0.25,721.0,Grid1296,Matern,714.1938061173198,0.43888154980243727,707.0,-7.193806117319809
3602,0.25,721.0,Grid1296,RQ,713.2197551941429,0.6712090960553905,707.0,-6.219755194142863
3603,0.25,721.0,Grid1296,ESS,0.0,1.0,707.0,707.0
3604,0.25,721.0,Grid2401,RBF,0.0,1.0,707.0,707.0
3605,0.25,721.0,Grid2401,Matern,704.0602837915803,0.385561066016264,707.0,2.939716208419668
3606,0.25,721.0,Grid2401,RQ,748.9797690089612,0.6861418009743602,707.0,-41.97976900896117
3607,0.25,721.0,Grid2401,ESS,5.954148763941269e-174,1.0,707.0,707.0
3608,0.25,721.0,Sobol1,RBF,717.9148275225543,0.03942388510921637,707.0,-10.914827522554333
3609,0.25,721.0,Sobol1,Matern,718.6492981314296,0.1256377482111933,707.0,-11.649298131429646
3610,0.25,721.0,Sobol1,RQ,715.2325919125049,0.3395030642140678,707.0,-8.232591912504859
3611,0.25,721.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3612,0.25,721.0,Sobol2,RBF,736.3784167701467,0.07900262333080656,707.0,-29.378416770146714
3613,0.25,721.0,Sobol2,Matern,724.4090822971636,0.19212558836274482,707.0,-17.40908229716365
3614,0.25,721.0,Sobol2,RQ,714.4409621643341,0.4724749920492763,707.0,-7.44096216433411
3615,0.25,721.0,Sobol2,ESS,1.031560436991417e-145,1.0,707.0,707.0
3616,0.25,294.0,Grid1296,RBF,309.87993763487384,0.9316480828785616,707.0,397.12006236512616
3617,0.25,294.0,Grid1296,Matern,715.3444580743068,0.43509618725868604,707.0,-8.344458074306772
3618,0.25,294.0,Grid1296,RQ,711.8576052400894,0.6697268558181463,707.0,-4.857605240089356
3619,0.25,294.0,Grid1296,ESS,579.0149681256444,0.7636906997228424,707.0,127.98503187435563
3620,0.25,294.0,Grid2401,RBF,462.33409369806736,0.8022000702189703,707.0,244.66590630193264
3621,0.25,294.0,Grid2401,Matern,689.040756124289,0.4919639555402983,707.0,17.959243875710968
3622,0.25,294.0,Grid2401,RQ,755.5366924873993,0.7176492875608599,707.0,-48.53669248739925
3623,0.25,294.0,Grid2401,ESS,76.34256207901048,0.996101178637057,707.0,630.6574379209895
3624,0.25,294.0,Sobol1,RBF,719.473065482804,0.07536967343614794,707.0,-12.473065482804031
3625,0.25,294.0,Sobol1,Matern,712.5815994130735,0.1918945954875766,707.0,-5.581599413073491
3626,0.25,294.0,Sobol1,RQ,704.7981087143268,0.46618242302390184,707.0,2.2018912856732413
3627,0.25,294.0,Sobol1,ESS,719.472906996361,0.07536908731147134,707.0,-12.472906996360962
3628,0.25,294.0,Sobol2,RBF,728.6413425179235,0.08575221910251164,707.0,-21.641342517923476
3629,0.25,294.0,Sobol2,Matern,719.9480196808342,0.20142207438111875,707.0,-12.94801968083425
3630,0.25,294.0,Sobol2,RQ,706.2396532611867,0.49756095853629756,707.0,0.7603467388132685
3631,0.25,294.0,Sobol2,ESS,728.6408115901149,0.08575143518355313,707.0,-21.640811590114936
3632,0.25,996.0,Grid1296,RBF,318.5412601974266,0.9291474634055005,707.0,388.4587398025734
3633,0.25,996.0,Grid1296,Matern,712.5524104997056,0.43771034301701683,707.0,-5.552410499705616
3634,0.25,996.0,Grid1296,RQ,713.451253920427,0.6725675111311877,707.0,-6.451253920427007
3635,0.25,996.0,Grid1296,ESS,86.6283832562267,0.9915898606615802,707.0,620.3716167437733
3636,0.25,996.0,Grid2401,RBF,557.1977340639987,0.704709281824165,707.0,149.80226593600128
3637,0.25,996.0,Grid2401,Matern,708.8971163253665,0.3848994516762267,707.0,-1.8971163253664827
3638,0.25,996.0,Grid2401,RQ,751.6942638836621,0.6821461980331315,707.0,-44.694263883662074
3639,0.25,996.0,Grid2401,ESS,1.3043080225264143,0.9999974874996019,707.0,705.6956919774735
3640,0.25,996.0,Sobol1,RBF,724.9800206923353,0.06654027885872835,707.0,-17.9800206923353
3641,0.25,996.0,Sobol1,Matern,713.1774300782521,0.15469245983227875,707.0,-6.177430078252087
3642,0.25,996.0,Sobol1,RQ,703.7305242662325,0.39051214014574576,707.0,3.2694757337675355
3643,0.25,996.0,Sobol1,ESS,0.0,1.0,707.0,707.0
3644,0.25,996.0,Sobol2,RBF,728.287297956239,0.06885754709607167,707.0,-21.287297956238945
