,ratio,rndint,dataset,kernel,time [hrs],rmse,r2
4497,0.3,48.0,Grid1296,Matern,0.0013855057292514376,61.592933161877205,0.6277076240471051
4498,0.3,48.0,Grid1296,RQ,0.010305056770642598,50.85635872505473,0.7461875663550296
4499,0.3,48.0,Grid1296,ESS,0.0012760959731207954,344.4055930414574,-10.640262144903241
4500,0.3,48.0,Grid2401,RBF,0.0035251648558510674,423.78939860675706,-15.90439427021731
4501,0.3,48.0,Grid2401,Matern,0.0036462502347098455,32.621730099622,0.8998355946204002
4502,0.3,48.0,Grid2401,RQ,0.023367214534017775,85.46463060870592,0.3125006742880496
4503,0.3,48.0,Grid2401,ESS,0.0029105077187220256,423.78940432547455,-15.904394726441346
4504,0.3,48.0,Sobol1,RBF,0.007880815002653333,26.723602401165188,0.9204492390568146
4505,0.3,48.0,Sobol1,Matern,0.004846395121680365,20.225933648533935,0.9544307908589944
4506,0.3,48.0,Sobol1,RQ,0.03711852550506592,21.91840884951769,0.9464853878294661
4507,0.3,48.0,Sobol1,ESS,0.005450256996684604,26.723603665289975,0.9204492315307267
4508,0.3,48.0,Sobol2,RBF,0.0032204120026694404,32.725726448800145,0.8792824624515706
4509,0.3,48.0,Sobol2,Matern,0.0024851526154412162,21.795799045983262,0.9464527260076586
4510,0.3,48.0,Sobol2,RQ,0.020382513602574665,22.692452802061045,0.941956357587352
4511,0.3,48.0,Sobol2,ESS,0.003188410864935981,32.725726388114204,0.879282462899283
4512,0.3,986.0,Grid1296,RBF,0.0004162022802564833,679.3191810921633,-44.38085256101359
4513,0.3,986.0,Grid1296,Matern,0.0016888446278042262,61.05714476746012,0.6333954264784951
4514,0.3,986.0,Grid1296,RQ,0.008762894074122111,50.552880678215104,0.7486859828089387
4515,0.3,986.0,Grid1296,ESS,0.0020131162140104505,320.83644976659315,-9.12260522095574
4516,0.3,986.0,Grid2401,RBF,0.0010830335484610664,673.5945796487861,-41.89668068374685
4517,0.3,986.0,Grid2401,Matern,0.003512455423672994,31.50972641497108,0.9061323845849887
4518,0.3,986.0,Grid2401,RQ,0.023533506989479064,85.10844515783253,0.3151872564042236
4519,0.3,986.0,Grid2401,ESS,0.006576174034012688,441.15007125910046,-17.39921218905338
4520,0.3,986.0,Sobol1,RBF,0.0016579274336496988,682.2557494990763,-51.486792547145654
4521,0.3,986.0,Sobol1,Matern,0.006128882434633043,20.724238998300944,0.9515701850502075
4522,0.3,986.0,Sobol1,RQ,0.02754231035709381,22.071456521274765,0.9450689863864554
4523,0.3,986.0,Sobol1,ESS,0.016907610959476894,28.45986293765587,0.9086683646815822
4524,0.3,986.0,Sobol2,RBF,0.0014317197932137383,27.563191154727136,0.914496646018726
4525,0.3,986.0,Sobol2,Matern,0.00309457176261478,20.884162459091204,0.9509139276995174
4526,0.3,986.0,Sobol2,RQ,0.01831444203853607,21.737140533985425,0.9468223693639912
4527,0.3,986.0,Sobol2,ESS,0.003633533252610101,28.120028226694142,0.9110070380942398
4528,0.3,633.0,Grid1296,RBF,0.00031340824233161077,679.5229480905152,-44.365240901773085
4529,0.3,633.0,Grid1296,Matern,0.0006085375282499525,679.5227790306683,-44.36521832876138
4530,0.3,633.0,Grid1296,RQ,0.009083562559551664,51.16477845626185,0.7428081740661213
4531,0.3,633.0,Grid1296,ESS,0.0005370584461424086,606.7747879221325,-35.17179160230047
4532,0.3,633.0,Grid2401,RBF,0.0007599752479129368,673.740963467714,-41.75870857025138
4533,0.3,633.0,Grid2401,Matern,0.0017503543694814046,673.7304417430579,-41.75737306634219
4534,0.3,633.0,Grid2401,RQ,0.020575126475758022,85.01526480477136,0.31917969923873935
4535,0.3,633.0,Grid2401,ESS,0.0012183204624387953,580.0659992981849,-30.695199754742635
4536,0.3,633.0,Sobol1,RBF,0.0011693926652272541,681.6777312909353,-52.016526640375666
4537,0.3,633.0,Sobol1,Matern,0.0038321322202682496,681.6666500233099,-52.01480299438221
4538,0.3,633.0,Sobol1,RQ,0.02831739518377516,21.422434512506868,0.9476410768925291
4539,0.3,633.0,Sobol1,ESS,0.0023392062717013887,673.020829070386,-50.6785200907727
4540,0.3,633.0,Sobol2,RBF,0.0006201434135437012,682.2667802803746,-50.84877832818482
4541,0.3,633.0,Sobol2,Matern,0.0026007858249876233,19.9866531241101,0.9555051008782471
4542,0.3,633.0,Sobol2,RQ,0.016502613094117907,21.70873738501902,0.9475072644206096
4543,0.3,633.0,Sobol2,ESS,0.0007847976684570312,674.3093779410968,-49.64638772523649
4544,0.3,928.0,Grid1296,RBF,0.0008941269583172269,352.5084430917406,-11.105911013845496
4545,0.3,928.0,Grid1296,Matern,0.0009342683023876614,61.20059691437553,0.6351034591082234
4546,0.3,928.0,Grid1296,RQ,0.009709507028261821,53.317195651471806,0.7230553196452834
4547,0.3,928.0,Grid1296,ESS,0.0016305761204825507,352.5075397679434,-11.105848969694732
4548,0.3,928.0,Grid2401,RBF,0.002021854321161906,456.812344891265,-18.718061713232775
4549,0.3,928.0,Grid2401,Matern,0.0023252262671788534,30.975902083573782,0.9093356643434316
4550,0.3,928.0,Grid2401,RQ,0.021826873819033307,85.3540614976491,0.31160621472736993
4551,0.3,928.0,Grid2401,ESS,0.004374787939919366,456.8120450932869,-18.71803583200097
4552,0.3,928.0,Sobol1,RBF,0.002995438973108927,27.306217580998062,0.9157567703381766
4553,0.3,928.0,Sobol1,Matern,0.0037271485726038615,20.735082975619328,0.9514238075419634
4554,0.3,928.0,Sobol1,RQ,0.033885764545864526,21.77985762477639,0.9464052822396772
4555,0.3,928.0,Sobol1,ESS,0.019092684586842854,27.30614240910639,0.9157572341676468
4556,0.3,928.0,Sobol2,RBF,0.0015576674540837606,27.139055854430172,0.915747473132402
4557,0.3,928.0,Sobol2,Matern,0.0016415529780917698,20.763979560100474,0.9506809558878779
4558,0.3,928.0,Sobol2,RQ,0.019371947050094606,21.399071401165173,0.9476178498735109
4559,0.3,928.0,Sobol2,ESS,0.005838680466016133,27.139000117313735,0.9157478192010422
4560,0.3,554.0,Grid1296,RBF,0.000603194104300605,319.2756786721282,-9.091450851974681
4561,0.3,554.0,Grid1296,Matern,0.0013924209939108955,61.479578196368166,0.6258173086713139
4562,0.3,554.0,Grid1296,RQ,0.00972723748948839,49.31640549505054,0.7592286734135223
4563,0.3,554.0,Grid1296,ESS,0.0014013191064198812,319.2752622983797,-9.091424531069205
4564,0.3,554.0,Grid2401,RBF,0.0025324193636576332,475.73518437549524,-20.357142090512372
4565,0.3,554.0,Grid2401,Matern,0.0033958533737394546,35.7925395476026,0.8791079840421225
4566,0.3,554.0,Grid2401,RQ,0.02196359203921424,86.00849049979449,0.3019359959129372
4567,0.3,554.0,Grid2401,ESS,0.008472344676653544,462.9587029218714,-19.225399000658296
4568,0.3,554.0,Sobol1,RBF,0.005896123846371969,25.431743831236865,0.9278995318268695
4569,0.3,554.0,Sobol1,Matern,0.005550303922759162,20.571177909952418,0.9528258455712008
4570,0.3,554.0,Sobol1,RQ,0.034443091882599725,21.339566083846915,0.9492358670801849
4571,0.3,554.0,Sobol1,ESS,0.015991094840897453,25.43174101792547,0.9278995477786705
4572,0.3,554.0,Sobol2,RBF,0.0017158881823221843,24.877991563264178,0.9301792985626502
4573,0.3,554.0,Sobol2,Matern,0.0025762634144888986,20.919729912571295,0.9506297050802704
4574,0.3,554.0,Sobol2,RQ,0.018439662522739833,21.95658326958855,0.9456145040304597
4575,0.3,554.0,Sobol2,ESS,0.003632254203160604,24.87798885497827,0.9301793137643928
4576,0.3,562.0,Grid1296,RBF,0.000335555805100335,679.700826039381,-44.24474348578033
4577,0.3,562.0,Grid1296,Matern,0.0011954401599036323,60.53135535911964,0.6411662105031841
4578,0.3,562.0,Grid1296,RQ,0.010009837415483263,49.9800762204153,0.7553606224407458
4579,0.3,562.0,Grid1296,ESS,0.0019085715214411417,335.92998833486695,-10.051725376401771
4580,0.3,562.0,Grid2401,RBF,0.0008316104279624091,674.1449759524402,-41.5689550218344
4581,0.3,562.0,Grid2401,Matern,0.002678480479452345,34.22802370578922,0.8902637707540246
4582,0.3,562.0,Grid2401,RQ,0.02559544887807634,84.89783897701336,0.324882048575888
4583,0.3,562.0,Grid2401,ESS,0.004816964666048686,418.8496810516388,-15.432466774357124
4584,0.3,562.0,Sobol1,RBF,0.0012496962149937947,681.9687082894995,-50.60676544634185
4585,0.3,562.0,Sobol1,Matern,0.004477131962776184,20.350603269955254,0.9540450476709196
4586,0.3,562.0,Sobol1,RQ,0.03653432223531935,21.736598868012358,0.9475722854872312
4587,0.3,562.0,Sobol1,ESS,0.017785757780075073,27.318877789198982,0.9171860585846565
4588,0.3,562.0,Sobol2,RBF,0.0005574206511179606,682.602432613248,-53.51625220327157
4589,0.3,562.0,Sobol2,Matern,0.0022863222493065727,20.79535602711666,0.9494032002097835
4590,0.3,562.0,Sobol2,RQ,0.020413411921925015,21.353857809996185,0.9466489437851929
4591,0.3,562.0,Sobol2,ESS,0.00695018642478519,32.915029822904934,0.8732409911998966
4592,0.3,582.0,Grid1296,RBF,0.0006070803271399604,340.32596637705325,-10.385383030253232
4593,0.3,582.0,Grid1296,Matern,0.0006784644391801622,60.894995970839716,0.6354805677277643
4594,0.3,582.0,Grid1296,RQ,0.006387554936938816,51.29395678172351,0.7413634633165455
4595,0.3,582.0,Grid1296,ESS,0.0002862708436118232,46.974017263700475,0.7830933439048973
4596,0.3,582.0,Grid2401,RBF,0.0020103640026516386,460.67873325795654,-19.11102771578308
4597,0.3,582.0,Grid2401,Matern,0.0016100166903601752,30.85998918670999,0.9097536853841137
4598,0.3,582.0,Grid2401,RQ,0.014311540656619602,86.2991842674663,0.29424929961141477
4599,0.3,582.0,Grid2401,ESS,0.0006222828891542223,81.38888305500208,0.3722768961642894
4600,0.3,582.0,Sobol1,RBF,0.0036314879523383246,26.445022520989543,0.9205891713384512
4601,0.3,582.0,Sobol1,Matern,0.0024974120987786186,20.281150681342822,0.9532935317520688
4602,0.3,582.0,Sobol1,RQ,0.02376750177807278,21.085596217681026,0.9495148539626427
4603,0.3,582.0,Sobol1,ESS,0.0026843438545862833,679.143312160074,-51.37387438399885
4604,0.3,582.0,Sobol2,RBF,0.0014648691150877212,30.80032515366297,0.8923175073217591
4605,0.3,582.0,Sobol2,Matern,0.0012982780403561062,21.397092576395657,0.9480310396186115
4606,0.3,582.0,Sobol2,RQ,0.014984765383932326,22.16150855486606,0.9442515063003145
4607,0.3,582.0,Sobol2,ESS,0.0009935367769665188,680.8845676434323,-51.62371202100704
4608,0.3,78.0,Grid1296,RBF,0.0007779139280319214,328.1032714301275,-9.522975204353552
4609,0.3,78.0,Grid1296,Matern,0.0009104878372616238,61.95325241995429,0.6248148438853763
4610,0.3,78.0,Grid1296,RQ,0.010795036620563931,53.14627228186505,0.7239021389338338
4611,0.3,78.0,Grid1296,ESS,0.0005984777874416775,679.0651542418547,-44.075475503001186
4612,0.3,78.0,Grid2401,RBF,0.0025963481267293293,428.14849218324423,-16.245889208540525
4613,0.3,78.0,Grid2401,Matern,0.0024705310662587483,34.386644757556844,0.8887560610525249
4614,0.3,78.0,Grid2401,RQ,0.021780127618047925,86.03790734190517,0.30357166691051785
4615,0.3,78.0,Grid2401,ESS,0.00144541687435574,672.1036083049099,-41.49807004216297
4616,0.3,78.0,Sobol1,RBF,0.002831617659992642,26.318509596022476,0.9222469879900593
4617,0.3,78.0,Sobol1,Matern,0.0032475293344921535,20.067703887459352,0.9547946322657297
4618,0.3,78.0,Sobol1,RQ,0.044769416915045844,21.488603564922077,0.9481664414186568
4619,0.3,78.0,Sobol1,ESS,0.014498676392767165,678.04922468502,-50.60800675132361
4620,0.3,78.0,Sobol2,RBF,0.001367114649878608,23.275737325725654,0.9386873691718445
4621,0.3,78.0,Sobol2,Matern,0.0015236301554573907,20.19688008790228,0.9538351285418738
4622,0.3,78.0,Sobol2,RQ,0.02243239528603024,21.54905569886597,0.9474467542146529
4623,0.3,78.0,Sobol2,ESS,0.00718112395869361,679.5107535895214,-51.25594725753506
4624,0.3,222.0,Grid1296,RBF,0.0003685932026969062,679.4474129791013,-44.43740007628146
4625,0.3,222.0,Grid1296,Matern,0.0011415412690904405,62.175375959079275,0.6195140588079642
4626,0.3,222.0,Grid1296,RQ,0.007278248336580064,49.683729281976895,0.7570425908009164
4627,0.3,222.0,Grid1296,ESS,0.0015007226996951633,351.5513790115813,-11.164083314598594
4628,0.3,222.0,Grid2401,RBF,0.0009075933032565647,673.7731271718145,-41.716867716518834
4629,0.3,222.0,Grid2401,Matern,0.002744467258453369,31.531105225339875,0.9064485729977217
4630,0.3,222.0,Grid2401,RQ,0.016419247256384956,85.38502593524692,0.31398208364797564
4631,0.3,222.0,Grid2401,ESS,0.006361488103866577,436.5748504444533,-16.934507563716434
4632,0.3,222.0,Sobol1,RBF,0.0014147961801952787,682.0636962423634,-51.32927845534052
4633,0.3,222.0,Sobol1,Matern,0.004135523107316759,20.41195444484634,0.9531333341031051
4634,0.3,222.0,Sobol1,RQ,0.028768025636672974,21.234555701128446,0.949279767574447
4635,0.3,222.0,Sobol1,ESS,0.017209799157248604,25.182197296474495,0.928668374235116
4636,0.3,222.0,Sobol2,RBF,0.0006616373856862386,682.3739685631673,-52.451827594608545
4637,0.3,222.0,Sobol2,Matern,0.002232111824883355,21.255792331707468,0.9481352541611808
4638,0.3,222.0,Sobol2,RQ,0.013860963185628255,21.453622049634124,0.9471653411048819
4639,0.3,222.0,Sobol2,ESS,0.006424471471044752,30.737275153263315,0.8915452976164693
4640,0.3,294.0,Grid1296,RBF,0.0005265073643790351,334.9935967218282,-9.997835063658936
4641,0.3,294.0,Grid1296,Matern,0.0008298061953650581,61.71752427021565,0.6267058502512153
4642,0.3,294.0,Grid1296,RQ,0.007678682406743367,51.89603256665702,0.7360616449841106
4643,0.3,294.0,Grid1296,ESS,0.0006967894898520575,176.40183068134365,-2.049582357686535
4644,0.3,294.0,Grid2401,RBF,0.0012817025846905178,431.5780210589127,-16.464975400168406
4645,0.3,294.0,Grid2401,Matern,0.002114846242798699,31.075558485018835,0.9094502564666261
4646,0.3,294.0,Grid2401,RQ,0.021241542763180202,85.53774889946745,0.31393545967222447
4647,0.3,294.0,Grid2401,ESS,0.0016305506891674466,629.5822483392308,-36.16672446534093
4648,0.3,294.0,Sobol1,RBF,0.002419038282500373,25.70009024768225,0.9259080820351189
4649,0.3,294.0,Sobol1,Matern,0.002902142471737332,20.224567974048593,0.9541161293404543
4650,0.3,294.0,Sobol1,RQ,0.03384292145570119,21.796261684859306,0.9467075646298401
4651,0.3,294.0,Sobol1,ESS,0.015921819607416787,25.699533678665706,0.9259112911148533
4652,0.3,294.0,Sobol2,RBF,0.0010167319244808622,24.28082760340395,0.9340359520833461
4653,0.3,294.0,Sobol2,Matern,0.0013481552733315362,20.014515459006976,0.955180140717501
4654,0.3,294.0,Sobol2,RQ,0.01840507056978014,21.279649222370484,0.9493348588375201
4655,0.3,294.0,Sobol2,ESS,0.014562943776448567,24.280259344149457,0.9340390396421943
4656,0.3,725.0,Grid1296,RBF,0.0006448482142554389,336.06818169616645,-10.139667735084467
4657,0.3,725.0,Grid1296,Matern,0.0009926170772976345,62.3738284934407,0.6162730971748871
4658,0.3,725.0,Grid1296,RQ,0.011828421685430739,51.37473215300401,0.7396745749893865
4659,0.3,725.0,Grid1296,ESS,0.002133072151078118,341.8680667292556,-10.52748370186537
4660,0.3,725.0,Grid2401,RBF,0.001572619014316135,429.4027283804467,-16.35678501550763
4661,0.3,725.0,Grid2401,Matern,0.0019746488995022243,30.858026640562226,0.9103653381589494
4662,0.3,725.0,Grid2401,RQ,0.02864504767788781,85.00451560318889,0.3198202802320017
4663,0.3,725.0,Grid2401,ESS,0.0045675590303209095,406.6631553287254,-14.567158138402213
4664,0.3,725.0,Sobol1,RBF,0.002665298514895969,25.568217822310103,0.925962971152519
4665,0.3,725.0,Sobol1,Matern,0.0033536616298887466,19.994021079024712,0.9547260529948496
4666,0.3,725.0,Sobol1,RQ,0.03564011421468523,21.244799802594088,0.9488844129708692
4667,0.3,725.0,Sobol1,ESS,0.01819539580080244,680.4495493815188,-51.43725251923115
4668,0.3,725.0,Sobol2,RBF,0.0012434185875786676,29.43546077105982,0.9016776637027522
4669,0.3,725.0,Sobol2,Matern,0.0011751837862862481,20.797599734406095,0.9509163394661193
4670,0.3,725.0,Sobol2,RQ,0.020800845225652058,21.757986207149287,0.9462785276629615
4671,0.3,725.0,Sobol2,ESS,0.006473471654786004,27.46027460441744,0.914430249760535
4672,0.3,791.0,Grid1296,RBF,0.0016115648878945244,326.7643457597304,-9.50804810595946
4673,0.3,791.0,Grid1296,Matern,0.001436631613307529,60.533883599491205,0.6393800071650977
4674,0.3,791.0,Grid1296,RQ,0.008990440368652344,50.27241144330089,0.7512791682840904
4675,0.3,791.0,Grid1296,ESS,0.00041445699003007675,679.3304082661782,-44.41662269135146
4676,0.3,791.0,Grid2401,RBF,0.0022195470995373195,440.3605450789668,-17.246873190004997
4677,0.3,791.0,Grid2401,Matern,0.0030626727475060356,31.840824252731306,0.9046017834133403
4678,0.3,791.0,Grid2401,RQ,0.020160237153371174,86.03028634405615,0.30357494135608143
4679,0.3,791.0,Grid2401,ESS,0.0008912548091676501,673.8641885262905,-41.7283779760984
4680,0.3,791.0,Sobol1,RBF,0.00670703563425276,29.259268930538774,0.9052928866405724
4681,0.3,791.0,Sobol1,Matern,0.004584346943431431,21.189112433714165,0.9503314834440318
4682,0.3,791.0,Sobol1,RQ,0.024790711667802598,21.902969840168645,0.9469284626060657
4683,0.3,791.0,Sobol1,ESS,0.004790278938081529,29.25926364811854,0.9052929208371019
4684,0.3,791.0,Sobol2,RBF,0.0018569965495003594,30.084860173884465,0.896545224073095
4685,0.3,791.0,Sobol2,Matern,0.0022740827004114786,21.42891322847266,0.9475126263439694
4686,0.3,791.0,Sobol2,RQ,0.015234758390320673,22.36396484005052,0.9428321115665825
4687,0.3,791.0,Sobol2,ESS,0.0014418881469302708,30.08485584370765,0.8965452538540172
4688,0.3,35.0,Grid1296,RBF,0.0012526575062010022,321.5645816030982,-9.193907181036652
4689,0.3,35.0,Grid1296,Matern,0.002112862997584873,61.01772284423203,0.6329575871972988
4690,0.3,35.0,Grid1296,RQ,0.005992938677469889,50.28582242700508,0.7507154435538618
4691,0.3,35.0,Grid1296,ESS,0.0008093285560607911,637.4206081547493,-39.05497453449886
4692,0.3,35.0,Grid2401,RBF,0.003228759103351169,429.40970355806525,-16.319396811527394
4693,0.3,35.0,Grid2401,Matern,0.005165884428554111,29.964781019620276,0.9156643355701588
4694,0.3,35.0,Grid2401,RQ,0.01815690173043145,83.75352976928306,0.34113673671832667
4695,0.3,35.0,Grid2401,ESS,0.0010525570975409614,73.19060194815393,0.4968474335198815
4696,0.3,35.0,Sobol1,RBF,0.0134626128938463,27.485862127920782,0.9173200115545563
4697,0.3,35.0,Sobol1,Matern,0.007186040944523282,20.15044004063799,0.9555623842745645
4698,0.3,35.0,Sobol1,RQ,0.025141756931940713,21.80736251810905,0.9479539270315984
4699,0.3,35.0,Sobol1,ESS,0.011600533591376411,680.0263140427342,-49.6096246709897
4700,0.3,35.0,Sobol2,RBF,0.003619016210238139,31.890901914256816,0.8837846725669383
4701,0.3,35.0,Sobol2,Matern,0.0030926454067230227,21.82257367595149,0.9455821043700585
4702,0.3,35.0,Sobol2,RQ,0.013390125102467006,22.048474626055256,0.9444496365342756
4703,0.3,35.0,Sobol2,ESS,0.003107608159383138,678.6128204857255,-51.622796872996446
4704,0.3,180.0,Grid1296,RBF,0.00040133681562211777,679.5584067552007,-44.34675121648515
4705,0.3,180.0,Grid1296,Matern,0.0013970249229007298,62.564605259299356,0.6156295280441904
4706,0.3,180.0,Grid1296,RQ,0.006469713913069831,50.92227309016945,0.7453708251656541
4707,0.3,180.0,Grid1296,ESS,0.0011177604066001045,335.2314978633589,-10.035251475507547
4708,0.3,180.0,Grid2401,RBF,0.0009971655739678276,673.7937141512926,-41.75526410824696
4709,0.3,180.0,Grid2401,Matern,0.0024414326747258506,31.646098429438855,0.9056860286588593
4710,0.3,180.0,Grid2401,RQ,0.01696887214978536,85.5433222921923,0.3108592842261555
4711,0.3,180.0,Grid2401,ESS,0.003846298919783698,406.3328525949272,-14.548895952786634
4712,0.3,180.0,Sobol1,RBF,0.002119962043232388,25.09713476857622,0.9285265497610523
4713,0.3,180.0,Sobol1,Matern,0.004273327655262418,20.219384659553967,0.9536091499223005
4714,0.3,180.0,Sobol1,RQ,0.03483900785446167,21.331008192281555,0.9483679668686991
4715,0.3,180.0,Sobol1,ESS,0.009657593568166097,25.09693719118774,0.9285276751072074
4716,0.3,180.0,Sobol2,RBF,0.0015328325165642632,32.23541911946733,0.8833345746172966
4717,0.3,180.0,Sobol2,Matern,0.0016222833262549505,21.292746057051716,0.9490975277631669
4718,0.3,180.0,Sobol2,RQ,0.018045676284366183,21.513246051617216,0.9480378137514951
4719,0.3,180.0,Sobol2,ESS,0.00402488006485833,32.23532305930307,0.8833352699321728
4720,0.3,731.0,Grid1296,RBF,0.0012011933988995023,339.4536956869385,-10.372394398963127
4721,0.3,731.0,Grid1296,Matern,0.0034828827778498332,61.61144069100704,0.6253605055620888
4722,0.3,731.0,Grid1296,RQ,0.00894214669863383,50.4511737744715,0.748792049778432
4723,0.3,731.0,Grid1296,ESS,0.0016530176003774007,735.0103467995766,-52.318477005740576
4724,0.3,731.0,Grid2401,RBF,0.0029179432657029892,476.37452338769464,-20.60215722958056
4725,0.3,731.0,Grid2401,Matern,0.007412598265541925,31.82891218826698,0.9035630069724125
